match,PSW,win0,confidence0,date,winner,,,pred correct?
54081,2.76,0,1.008550447,9/29/2021,Mager G.,-1,,
41915,1.13,1,1.008534988,7/13/2016,Cuevas P.,0.13,,
44733,1.12,1,1.008525877,8/4/2017,Zverev A.,0.12,,
39141,1.09,1,1.008520145,6/29/2015,Isner J.,0.09,,
53544,1.2,1,1.008517763,7/18/2021,Ruud C.,0.2,,
37635,1.48,1,1.008517662,1/6/2015,Kukushkin M.,0.48,,
47622,1.13,1,1.008513464,8/31/2018,Gasquet R.,0.13,,
39624,1.26,1,1.008511856,8/23/2015,Chung H.,0.26,,
38656,2.86,0,1.008500936,5/2/2015,Cuevas P.,-1,,
39580,1.51,1,1.008489746,8/18/2015,Dimitrov G.,0.51,,
32855,1.17,1,1.008484585,2/13/2013,Gasquet R.,0.17,,
48325,1.17,1,1.008463554,1/19/2019,Nishikori K.,0.17,,
53310,1.53,1,1.008457257,6/22/2021,Seppi A.,0.53,,
31597,1.4,1,1.008446693,7/19/2012,Soeda G.,0.4,,
52314,1.5,1,1.008441005,3/1/2021,Monteiro T.,0.5,,
31124,1.15,1,1.008437301,5/31/2012,Monaco J.,0.15,,
44731,5.71,0,1.008435932,8/4/2017,Paul T.,-1,,
37580,1.29,1,1.00843041,10/31/2014,Berdych T.,0.29,,
37534,1.1,1,1.008429951,10/25/2014,Federer R.,0.1,,
33181,1.54,1,1.008424108,3/20/2013,Malisse X.,0.54,,
43050,1.32,1,1.00842371,1/18/2017,Sock J.,0.32,,
51100,1.34,1,1.008414646,2/20/2020,Coric B.,0.34,,
30162,1.18,1,1.008384197,2/3/2012,Berdych T.,0.18,,
41111,2.95,0,1.008360492,4/13/2016,Granollers M.,-1,,
38454,3.22,0,1.008359931,4/12/2015,Estrella Burgos V.,-1,,
54174,1.86,1,1.008350507,10/11/2021,Dimitrov G.,0.86,,
32883,1.19,1,1.008345002,2/15/2013,Raonic M.,0.19,,
49357,1.14,1,1.008335884,5/30/2019,Khachanov K.,0.14,,
33007,1.46,1,1.008332296,2/26/2013,Haas T.,0.46,,
36478,3.05,0,1.008327873,6/23/2014,Saville L.,-1,,
36271,1.41,1,1.008317472,5/27/2014,Istomin D.,0.41,,
42463,1.23,1,1.008309219,9/23/2016,Wawrinka S.,0.23,,
31852,1.59,1,1.008305301,8/27/2012,Cipolla F.,0.59,,
41405,1.54,1,1.008304428,5/16/2016,Fritz T.,0.54,,
33058,1.16,1,1.008286934,2/28/2013,Del Potro J.M.,0.16,,
39183,1.08,1,1.008281241,7/1/2015,Cilic M.,0.08,,
33459,2.76,0,1.008276336,4/30/2013,Stepanek R.,-1,,
36336,1.13,1,1.008271338,6/6/2014,Nadal R.,0.13,,
40663,1.32,1,1.008262869,2/16/2016,Kyrgios N.,0.32,,
45379,1.93,0,1.008261178,10/26/2017,Struff J.L.,-1,,
35388,1.06,1,1.008255122,2/11/2014,Ferrer D.,0.06,,
48479,1.9,0,1.008250235,2/14/2019,Opelka R.,-1,,
51252,3.23,0,1.008249176,8/24/2020,Bedene A.,-1,,
42682,1.95,0,1.008237884,10/19/2016,Seppi A.,-1,,
42695,1.41,1,1.0082305,10/20/2016,Sock J.,0.41,,
31447,1.17,1,1.008227264,7/10/2012,Gulbis E.,0.17,,
37904,1.36,1,1.008225154,2/4/2015,Simon G.,0.36,,
34017,1.09,1,1.008222902,6/27/2013,Nishikori K.,0.09,,
39886,1.45,1,1.008220963,10/1/2015,Chung H.,0.45,,
30709,1.83,1,1.008212396,4/17/2012,Nishikori K.,0.83,,
42116,1.09,1,1.008208507,7/27/2016,Nishikori K.,0.09,,
39897,1.16,1,1.008185296,10/3/2015,Ferrer D.,0.16,,
35327,2.08,0,1.008174455,2/6/2014,Sela D.,-1,,
56227,1.28,1,1.008160261,8/3/2022,Kyrgios N.,0.28,,
29931,3.06,0,1.008130904,1/10/2012,Rochus O.,-1,,
56925,1.14,1,1.008103691,10/27/2022,Sinner J.,0.14,,
40153,1.1,1,1.008099129,10/30/2015,Federer R.,0.1,,
31320,1.32,1,1.00808881,6/25/2012,Zemlja G.,0.32,,
51035,3.42,0,1.008078049,2/15/2020,Jung J.,-1,,
47085,5.77,0,1.008055448,7/7/2018,Gulbis E.,-1,,
40254,2.5,0,1.008053067,1/5/2016,Bedene A.,-1,,
45598,3.16,0,1.00804872,1/13/2018,Bautista Agut R.,-1,,
45959,1.85,1,1.008040548,2/23/2018,Schwartzman D.,0.85,,
36914,1.15,1,1.008038544,8/2/2014,Raonic M.,0.15,,
38235,1.43,1,1.00803802,3/13/2015,Coric B.,0.43,,
53228,7.8,0,1.00803703,6/14/2021,Draper J.,-1,,
55927,1.25,1,1.008018543,6/28/2022,Schwartzman D.,0.25,,
55122,1.33,1,1.008017951,3/25/2022,Monfils G.,0.33,,
41503,1.08,1,1.007995406,5/24/2016,Berdych T.,0.08,,
39247,1.33,1,1.00799085,7/13/2015,Johnson S.,0.33,,
38728,1.29,1,1.007987809,5/11/2015,Isner J.,0.29,,
50420,1.88,1,1.007984866,10/7/2019,Chardy J.,0.88,,
41386,3.8,0,1.007982169,5/12/2016,Pouille L.,-1,,
47147,4.07,0,1.007955791,7/18/2018,Smyczek T.,-1,,
39940,1.17,1,1.007940165,10/7/2015,Nishikori K.,0.17,,
34968,2.66,0,1.007936031,10/28/2013,Verdasco F.,-1,,
56779,3,0,1.007922968,10/12/2022,Mcdonald M.,-1,,
48217,3.7,0,1.007918405,1/14/2019,Mcdonald M.,-1,,
49207,1.13,1,1.007916733,5/16/2019,Tsitsipas S.,0.13,,
45493,1.76,1,1.00789379,1/2/2018,Coric B.,0.76,,
42552,1.38,1,1.007863142,10/5/2016,Ferrer D.,0.38,,
49950,1.33,1,1.007855846,8/2/2019,Tsitsipas S.,0.33,,
45105,2.44,0,1.007848927,9/26/2017,Pella G.,-1,,
54283,1.3,1,1.007840299,10/27/2021,Khachanov K.,0.3,,
48820,1.19,1,1.007832425,3/22/2019,Edmund K.,0.19,,
47858,1.47,1,1.007805764,10/10/2018,Zverev A.,0.47,,
34090,1.4,1,1.007791376,7/9/2013,Langer N.,0.4,,
37820,1.08,1,1.007786249,1/22/2015,Raonic M.,0.08,,
55392,2.19,0,1.007778137,4/27/2022,Tabilo A.,-1,,
40914,1.25,1,1.007776079,3/16/2016,Monfils G.,0.25,,
39813,2.76,0,1.007769786,9/23/2015,Istomin D.,-1,,
54654,3.03,0,1.007763267,2/1/2022,Dzumhur D.,-1,,
40949,2.35,0,1.007759759,3/24/2016,Giraldo S.,-1,,
46112,1.26,1,1.007742223,3/11/2018,Querrey S.,0.26,,
48550,1.35,1,1.007734776,2/20/2019,Tsitsipas S.,0.35,,
42863,1.42,1,1.007733877,1/2/2017,Edmund K.,0.42,,
40556,1.81,0,1.007727656,2/5/2016,Muller G.,-1,,
41834,2.86,0,1.007726309,7/1/2016,Del Potro J.M.,-1,,
43027,1.11,1,1.007720628,1/17/2017,Bautista Agut R.,0.11,,
44146,1.11,1,1.007716488,6/1/2017,Gasquet R.,0.11,,
35019,1.3,1,1.007704455,11/7/2013,Djokovic N.,0.3,,
33613,1.15,1,1.007701839,5/18/2013,Federer R.,0.15,,
34705,1.77,1,1.007700916,9/20/2013,Simon G.,0.77,,
50051,1.68,1,1.007697259,8/14/2019,Schwartzman D.,0.68,,
37691,2.3,0,1.007685513,1/12/2015,Struff J.L.,-1,,
53197,4.63,0,1.007685193,6/9/2021,Rodionov J.,-1,,
35390,1.74,1,1.007672781,2/11/2014,Haase R.,0.74,,
31274,1.17,1,1.007662749,6/20/2012,Malisse X.,0.17,,
38213,1.33,1,1.00764184,3/12/2015,Mannarino A.,0.33,,
48501,1.28,1,1.007616294,2/16/2019,Isner J.,0.28,,
31347,1.27,1,1.007607454,6/26/2012,Dolgopolov O.,0.27,,
45635,1.25,1,1.007598553,1/16/2018,Struff J.L.,0.25,,
43971,1.12,1,1.007596035,5/16/2017,Djokovic N.,0.12,,
36754,1.53,1,1.007582937,7/18/2014,Tomic B.,0.53,,
34637,1.6,1,1.007579994,9/1/2013,Istomin D.,0.6,,
45891,1.17,1,1.007528814,2/19/2018,Cilic M.,0.17,,
55772,1.53,1,1.007528559,6/13/2022,Djere L.,0.53,,
39106,1.99,0,1.007523594,6/24/2015,Istomin D.,-1,,
49462,1.31,1,1.007503534,6/17/2019,Khachanov K.,0.31,,
47867,1.65,1,1.007487097,10/11/2018,Anderson K.,0.65,,
49682,3.78,0,1.007480494,7/6/2019,Sandgren T.,-1,,
57231,1.13,1,1.007477629,1/20/2023,Sinner J.,0.13,13,
36542,8.6,0,1.007464046,6/25/2014,Kuznetsov An.,-1,,
34731,1.67,1,1.007459472,9/25/2013,Lu Y.H.,0.67,,
32433,1.08,1,1.007418256,10/31/2012,Murray A.,0.08,,
39917,1.4,1,1.0074031,10/6/2015,Simon G.,0.4,,
40509,2.64,0,1.007399612,2/2/2016,Estrella Burgos V.,-1,,
45322,1.35,1,1.007392185,10/20/2017,Tsonga J.W.,0.35,,
51820,1.27,1,1.007389823,10/29/2020,Medvedev D.,0.27,,
35501,1.45,1,1.007347969,2/19/2014,Bautista R.,0.45,,
36022,2.73,0,1.007318438,5/1/2014,Hanescu V.,-1,,
50054,3.47,0,1.007318009,8/14/2019,Nishioka Y.,-1,,
38759,1.25,1,1.007313217,5/14/2015,Ferrer D.,0.25,,
46231,1.18,1,1.007307552,3/25/2018,Cilic M.,0.18,,
37139,3.49,0,1.007300902,8/28/2014,Kuznetsov An.,-1,,
34049,1.08,1,1.007291828,7/1/2013,Murray A.,0.08,,
41910,2.44,0,1.007286128,7/13/2016,Chiudinelli M.,-1,,
34018,1.07,1,1.007283914,6/27/2013,Berdych T.,0.07,,
51963,3.97,0,1.007267833,1/9/2021,Mager G.,-1,,
44108,1.24,1,1.00726578,5/30/2017,Berdych T.,0.24,,
30236,1.45,1,1.007251233,2/17/2012,Istomin D.,0.45,,
33817,1.58,1,1.007235815,6/11/2013,De Schepper K.,0.58,,
53875,1.5,1,1.007235512,8/28/2021,Ivashka I.,0.5,,
39305,1.12,1,1.007229395,7/22/2015,Bellucci T.,0.12,,
40718,1.13,1,1.007222533,2/18/2016,Ferrer D.,0.13,,
33902,1.45,1,1.007222367,6/19/2013,Lopez F.,0.45,,
45486,2.28,1,1.007221981,1/2/2018,Berrettini M.,1.28,,
41911,1.27,1,1.00721044,7/13/2016,Baghdatis M.,0.27,,
38193,1.12,1,1.007183886,2/26/2015,Nishikori K.,0.12,,
38497,1.11,1,1.007177785,4/16/2015,Nadal R.,0.11,,
37646,1.28,1,1.007177549,1/7/2015,Gasquet R.,0.28,,
39752,1.7,1,1.007176988,9/3/2015,Thiem D.,0.7,,
31505,4.65,0,1.007173583,7/12/2012,Becker B.,-1,,
31825,1.53,1,1.007157284,8/21/2012,Nalbandian D.,0.53,,
45942,3.28,0,1.007153575,2/21/2018,Opelka R.,-1,,
41789,1.23,1,1.007152171,6/28/2016,Monaco J.,0.23,,
53474,1.75,1,1.007149793,7/12/2021,Cecchinato M.,0.75,,
40355,3.05,0,1.007129409,1/15/2016,Bautista R.,-1,,
36385,1.19,1,1.007117718,6/11/2014,Mannarino A.,0.19,,
30298,1.16,1,1.00710356,2/22/2012,Tsonga J.W.,0.16,,
29996,1.19,1,1.007094332,1/16/2012,Fish M.,0.19,,
54082,1.24,1,1.007080678,9/29/2021,Schwartzman D.,0.24,,
51801,3.07,0,1.007078,10/27/2020,Seppi A.,-1,,
56520,1.24,1,1.007076307,9/1/2022,Khachanov K.,0.24,,
49311,1.17,1,1.00707303,5/27/2019,De Minaur A.,0.17,,
55950,3.45,0,1.007059895,6/29/2022,Isner J.,-1,,
32349,1.1,1,1.007052232,10/21/2012,Del Potro J.M.,0.1,,
31794,3.81,0,1.007038656,8/16/2012,Wawrinka S.,-1,,
49520,2.55,0,1.007038628,6/23/2019,Sonego L.,-1,,
38837,1.42,1,1.007029277,5/24/2015,Rosol L.,0.42,,
44183,1.27,1,1.007028906,6/5/2017,Cilic M.,0.27,,
51735,1.58,1,1.007016635,10/20/2020,Davidovich Fokina A.,0.58,,
40518,2.22,0,1.007010768,2/2/2016,Struff J.L.,-1,,
52574,1.24,1,1.007009535,3/27/2021,Humbert U.,0.24,,
45422,1.49,1,1.007006946,11/1/2017,Goffin D.,0.49,,
50846,1.11,1,1.007006031,1/23/2020,Thiem D.,0.11,,
40745,1.41,1,1.007001209,2/21/2016,Cuevas P.,0.41,,
55881,1.76,1,1.006992085,6/24/2022,Cressy M.,0.76,,
41404,2.68,0,1.006975851,5/16/2016,Schwartzman D.,-1,,
39241,1.91,1,1.006975805,7/12/2015,Djokovic N.,0.91,,
42137,1.5,1,1.006972656,8/1/2016,Mannarino A.,0.5,,
39852,1.31,1,1.006959693,9/28/2015,Kyrgios N.,0.31,,
43561,1.32,1,1.006957565,3/23/2017,Haase R.,0.32,,
54848,2.31,0,1.006954641,2/16/2022,Rinderknech A.,-1,,
43657,1.66,1,1.006946832,4/12/2017,Bellucci T.,0.66,,
49319,1.42,1,1.00693906,5/27/2019,Krajinovic F.,0.42,,
41660,2.37,0,1.006934302,6/15/2016,Johnson S.,-1,,
35280,1.81,1,1.006926706,1/23/2014,Wawrinka S.,0.81,,
29863,1.28,1,1.00692215,1/3/2012,Giraldo S.,0.28,,
49546,1.96,1,1.006918383,6/25/2019,Krawietz K.,0.96,,
48750,1.99,1,1.006908117,3/11/2019,Hurkacz H.,0.99,,
38808,1.38,1,1.006904843,5/20/2015,Andujar P.,0.38,,
30485,1.66,1,1.006849781,3/11/2012,Stepanek R.,0.66,,
40384,1.16,1,1.006841701,1/18/2016,Goffin D.,0.16,,
32532,4.4,0,1.006834327,1/3/2013,Brands D.,-1,,
40416,9.28,0,1.006831237,1/19/2016,Verdasco F.,-1,,
33290,1.39,1,1.00682715,4/10/2013,Isner J.,0.39,,
48758,11.27,0,1.006813113,3/12/2019,Kohlschreiber P.,-1,,
42612,1.29,1,1.006806449,10/11/2016,Kyrgios N.,0.29,,
42759,1.27,1,1.006798957,10/27/2016,Tsonga J.W.,0.27,,
54338,3.72,0,1.006798197,11/2/2021,Duckworth J.,-1,,
37059,1.55,1,1.006796547,8/20/2014,Rosol L.,0.55,,
30155,3.5,0,1.006791243,2/3/2012,Berrer M.,-1,,
45995,1.81,1,1.006789886,2/27/2018,Herbert P.H.,0.81,,
46579,1.67,1,1.006785563,5/13/2018,Sonego L.,0.67,,
52102,1.3,1,1.006782194,2/8/2021,Carreno Busta P.,0.3,,
40390,1.09,1,1.006777508,1/18/2016,Cilic M.,0.09,,
37283,5.11,0,1.006768196,9/29/2014,Granollers M.,-1,,
42119,1.14,1,1.006762702,7/28/2016,Berdych T.,0.14,,
45228,1.46,1,1.006755009,10/10/2017,Harrison R.,0.46,,
56974,1.58,1,1.006751881,11/1/2022,Dimitrov G.,0.58,,
56346,2.23,0,1.006736668,8/16/2022,Kecmanovic M.,-1,,
34249,1.68,1,1.006718717,7/23/2013,Montanes A.,0.68,,
39227,1.05,1,1.0067092,7/6/2015,Federer R.,0.05,,
34392,5.61,0,1.006708642,8/6/2013,Peliwo F.,-1,,
49143,1.35,1,1.006706819,5/8/2019,Zverev A.,0.35,,
45967,1.72,1,1.00667961,2/23/2018,Khachanov K.,0.72,,
34331,1.43,1,1.006666041,7/31/2013,Dimitrov G.,0.43,,
50254,3.01,0,1.006652123,9/17/2019,Barrere G.,-1,,
31220,1.5,1,1.006636466,6/14/2012,Malisse X.,0.5,,
51313,1.16,1,1.006633517,9/1/2020,Krajinovic F.,0.16,,
38817,1.35,1,1.006632675,5/21/2015,Coric B.,0.35,,
41919,1.26,1,1.006627893,7/13/2016,Verdasco F.,0.26,,
34532,1.29,1,1.006609227,8/26/2013,Sela D.,0.29,,
38999,1.24,1,1.006587426,6/12/2015,Cilic M.,0.24,,
34386,3.14,0,1.006584025,8/6/2013,Dolgopolov O.,-1,,
38652,1.11,1,1.006562071,5/2/2015,Kohlschreiber P.,0.11,,
51186,1.48,1,1.006558218,2/26/2020,Delbonis F.,0.48,,
34786,5.26,0,1.006556971,10/8/2013,Pospisil V.,-1,,
31615,1.11,1,1.006556201,7/21/2012,Isner J.,0.11,,
46734,1.12,1,1.006546173,5/29/2018,Edmund K.,0.12,,
51811,1.1,1,1.006533659,10/28/2020,Djokovic N.,0.1,,
39876,1.45,1,1.006530336,9/30/2015,Sousa J.,0.45,,
44908,2.94,0,1.006530216,8/28/2017,Lu Y.H.,-1,,
31696,1.65,1,1.006516209,8/3/2012,Querrey S.,0.65,,
43346,1.11,1,1.006512355,2/24/2017,Kyrgios N.,0.11,,
55349,1.32,1,1.006503266,4/21/2022,Fognini F.,0.32,,
51086,1.25,1,1.006499242,2/19/2020,Tsitsipas S.,0.25,,
30523,2.97,0,1.006480636,3/14/2012,Nalbandian D.,-1,,
48935,1.4,1,1.006467068,4/14/2019,Wawrinka S.,0.4,,
37480,1.22,1,1.006448013,10/20/2014,Nadal R.,0.22,,
54835,1.62,1,1.006438338,2/15/2022,Sonego L.,0.62,,
36389,7.38,0,1.00639835,6/11/2014,Gojowczyk P.,-1,,
49299,1.21,1,1.006398173,5/27/2019,Paire B.,0.21,,
51180,1.38,1,1.006379061,2/26/2020,Isner J.,0.38,,
40974,1.08,1,1.006374788,3/25/2016,Berdych T.,0.08,,
50294,1.68,1,1.006361258,9/20/2019,Pouille L.,0.68,,
32707,1.8,1,1.006335769,1/18/2013,Anderson K.,0.8,,
55276,1.53,1,1.006333219,4/13/2022,Hurkacz H.,0.53,,
36143,1.38,1,1.00633019,5/15/2014,Ferrer D.,0.38,,
41978,3.46,0,1.006328771,7/19/2016,Evans D.,-1,,
57494,2.48,0,1.006326222,2/24/2023,Lajovic D.,-1,-100,
50281,1.12,1,1.006322889,9/19/2019,Medvedev D.,0.12,,
50178,1.36,1,1.006322124,8/27/2019,Verdasco F.,0.36,,
53172,4.01,0,1.006306785,6/4/2021,Davidovich Fokina A.,-1,,
35920,1.68,1,1.006305968,4/21/2014,Nieminen J.,0.68,,
53665,1.53,1,1.006289849,7/29/2021,Ruusuvuori E.,0.53,,
32485,1.54,1,1.006289015,12/31/2012,Kohlschreiber P.,0.54,,
57164,1.4,1,1.006285453,1/17/2023,Paul T.,0.4,40,
37367,1.67,1,1.006284057,10/7/2014,Johnson S.,0.67,,
52485,1.52,1,1.006275183,3/17/2021,Shapovalov D.,0.52,,
36071,1.15,1,1.006260615,5/6/2014,Almagro N.,0.15,,
46697,1.2,1,1.006255971,5/27/2018,Monfils G.,0.2,,
50528,3.92,0,1.00625468,10/17/2019,Tipsarevic J.,-1,,
52043,1.67,0,1.006246673,2/3/2021,Kecmanovic M.,-1,,
39043,3.05,0,1.00623557,6/17/2015,Mayer F.,-1,,
37567,1.34,1,1.006229876,10/29/2014,Murray A.,0.34,,
35056,1.14,1,1.006220564,12/31/2013,Kohlschreiber P.,0.14,,
34251,1.71,1,1.006220448,7/24/2013,Blake J.,0.71,,
35481,1.66,1,1.006212811,2/18/2014,Baghdatis M.,0.66,,
56475,1.16,1,1.006212218,8/30/2022,Rublev A.,0.16,,
43826,1.5,1,1.006202832,5/1/2017,Vesely J.,0.5,,
30529,1.48,1,1.006189883,3/16/2012,Isner J.,0.48,,
45006,1.54,1,1.006186406,9/1/2017,Pouille L.,0.54,,
48246,1.14,1,1.006165991,1/14/2019,Schwartzman D.,0.14,,
49632,1.56,1,1.006149002,7/2/2019,Norrie C.,0.56,,
31694,1.16,1,1.006143492,8/2/2012,Anderson K.,0.16,,
31737,2.47,0,1.006136817,8/9/2012,Raonic M.,-1,,
36775,2.8,0,1.006136168,7/22/2014,Gabashvili T.,-1,,
43241,1.22,1,1.006112442,2/16/2017,Nishikori K.,0.22,,
47044,1.68,1,1.006107313,7/4/2018,Mcdonald M.,0.68,,
41116,1.41,1,1.006095447,4/13/2016,Raonic M.,0.41,,
30094,1.27,1,1.006087235,1/30/2012,Seppi A.,0.27,,
39111,1.59,1,1.006060158,6/25/2015,Dolgopolov O.,0.59,,
33219,2.32,0,1.006058046,3/22/2013,Fognini F.,-1,,
30064,1.2,1,1.006047627,1/20/2012,Berdych T.,0.2,,
35185,1.45,1,1.006042765,1/13/2014,Querrey S.,0.45,,
46494,2.05,0,1.00603625,5/3/2018,Fucsovics M.,-1,,
33692,2.4,0,1.006033888,5/27/2013,Isner J.,-1,,
37307,1.28,1,1.006007189,9/30/2014,Nadal R.,0.28,,
34814,1.43,1,1.005999214,10/10/2013,Del Potro J.M.,0.43,,
45170,1.23,1,1.005987111,10/3/2017,Isner J.,0.23,,
37191,1.24,1,1.005978832,9/3/2014,Berdych T.,0.24,,
57324,1.14,1,1.005978121,2/10/2023,Fritz T.,0.14,14,
48850,1.33,1,1.005973062,3/25/2019,Kyrgios N.,0.33,,
50555,2.42,0,1.005967845,10/21/2019,Laaksonen H.,-1,,
44321,1.48,1,1.005941092,6/27/2017,Verdasco F.,0.48,,
52503,1.24,1,1.005940884,3/18/2021,Tsitsipas S.,0.24,,
43314,1.2,1,1.005938223,2/22/2017,Thiem D.,0.2,,
36805,1.56,1,1.00593362,7/23/2014,Pospisil V.,0.56,,
45430,4.65,0,1.005923864,11/1/2017,Haase R.,-1,,
56708,3.18,0,1.00590812,10/4/2022,Kotov P.,-1,,
57523,1.25,1,1.005895478,2/28/2023,Bublik A.,0.25,25,
57058,1.4,1,1.005886304,1/5/2023,Van De Zandschulp B.,0.4,40,
42202,1.27,1,1.005885175,8/16/2016,Gasquet R.,0.27,,
39009,1.18,1,1.005846072,6/15/2015,Federer R.,0.18,,
45250,1.3,1,1.005830499,10/12/2017,Cilic M.,0.3,,
54881,1.3,1,1.005825451,2/18/2022,Auger-Aliassime F.,0.3,,
38826,10.15,0,1.005792387,5/24/2015,Sela D.,-1,,
44148,1.11,1,1.005778779,6/1/2017,Monfils G.,0.11,,
46324,1.18,1,1.005773328,4/16/2018,Bautista Agut R.,0.18,,
42467,2.85,0,1.005771822,9/24/2016,Zverev A.,-1,,
47333,2.23,0,1.005742729,8/2/2018,Klizan M.,-1,,
44681,1.19,1,1.005732678,8/2/2017,Nishikori K.,0.19,,
40569,1.26,1,1.005728388,2/7/2016,Gasquet R.,0.26,,
33775,1.37,1,1.005728305,6/1/2013,Haas T.,0.37,,
49413,1.33,1,1.005712578,6/11/2019,Fucsovics M.,0.33,,
30115,1.59,1,1.005692916,1/31/2012,Gonzalez F.,0.59,,
37985,1.07,1,1.005656317,2/11/2015,Nishikori K.,0.07,,
41669,1.45,1,1.005655935,6/15/2016,Baghdatis M.,0.45,,
30497,2.83,0,1.005603254,3/11/2012,Giraldo S.,-1,,
53810,2.53,0,1.005590224,8/18/2021,Tiafoe F.,-1,,
31784,2.44,0,1.005558508,8/15/2012,Troicki V.,-1,,
37852,1.35,1,1.005536541,1/25/2015,Berdych T.,0.35,,
36490,1.21,1,1.005513869,6/23/2014,Cilic M.,0.21,,
38898,1.11,1,1.005505231,5/27/2015,Wawrinka S.,0.11,,
35943,1.36,1,1.005504726,4/22/2014,Mathieu P.H.,0.36,,
38390,1.24,1,1.005503866,3/31/2015,Simon G.,0.24,,
31634,1.79,1,1.005503745,7/24/2012,Gulbis E.,0.79,,
47422,1.23,1,1.005500256,8/12/2018,Nadal R.,0.23,,
29938,2.19,0,1.005483521,1/11/2012,Nieminen J.,-1,,
48786,1.32,1,1.005481934,3/21/2019,Albot R.,0.32,,
38179,1.38,1,1.005470291,2/25/2015,Almagro N.,0.38,,
54786,1.34,1,1.005462985,2/11/2022,Schwartzman D.,0.34,,
46094,2.51,0,1.005449241,3/10/2018,Fritz T.,-1,,
40710,1.13,1,1.005443406,2/18/2016,Cuevas P.,0.13,,
48231,1.1,1,1.005430919,1/14/2019,Khachanov K.,0.1,,
48573,1.78,1,1.005422151,2/22/2019,Djere L.,0.78,,
40370,6.62,0,1.005421422,1/18/2016,Jasika O.,-1,,
56221,1.18,1,1.005390221,8/2/2022,Tseng C. H.,0.18,,
51967,1.08,1,1.005381144,1/9/2021,De Minaur A.,0.08,,
50342,3.7,0,1.005380986,9/27/2019,Ramos-Vinolas A.,-1,,
45483,1.57,1,1.00537402,1/2/2018,Lopez F.,0.57,,
51924,2.84,0,1.005360745,11/17/2020,Thiem D.,-1,,
53854,2.97,0,1.005352539,8/24/2021,Popyrin A.,-1,,
37371,1.09,1,1.005319017,10/8/2014,Federer R.,0.09,,
31589,5.08,0,1.005314422,7/19/2012,Hernych J.,-1,,
50165,5.27,0,1.005297589,8/27/2019,Stebe C.M.,-1,,
35609,1.38,1,1.005292516,2/27/2014,Berdych T.,0.38,,
44167,1.1,1,1.005292474,6/2/2017,Raonic M.,0.1,,
48811,2.45,0,1.005291921,3/22/2019,Ramos-Vinolas A.,-1,,
35421,1.14,1,1.005264741,2/13/2014,Ferrer D.,0.14,,
50718,1.45,1,1.005259659,1/14/2020,Edmund K.,0.45,,
54010,1.2,1,1.005256074,9/21/2021,Ivashka I.,0.2,,
55255,3.65,0,1.00524759,4/11/2022,Delbonis F.,-1,,
40109,1.16,1,1.005229927,10/26/2015,Nadal R.,0.16,,
40042,1.38,1,1.00522435,10/20/2015,Monfils G.,0.38,,
39706,1.07,1,1.005220347,9/1/2015,Wawrinka S.,0.07,,
36433,1.54,1,1.005219747,6/16/2014,Kamke T.,0.54,,
44387,1.56,1,1.00519111,7/3/2017,Anderson K.,0.56,,
40378,1.08,1,1.005189276,1/18/2016,Dimitrov G.,0.08,,
45717,1.3,1,1.005176362,1/22/2018,Berdych T.,0.3,,
34724,2.83,0,1.0051746,9/24/2013,Soeda G.,-1,,
46985,1.07,1,1.005162902,7/2/2018,Anderson K.,0.07,,
42614,1.09,1,1.005162201,10/12/2016,Murray A.,0.09,,
47539,2.57,0,1.005157965,8/27/2018,Chardy J.,-1,,
47330,2.54,0,1.005137685,8/2/2018,De Minaur A.,-1,,
54168,1.29,1,1.005129545,10/10/2021,Karatsev A.,0.29,,
39638,2.35,0,1.005126161,8/25/2015,Gabashvili T.,-1,,
51053,1.62,1,1.005114162,2/17/2020,Mcdonald M.,0.62,,
34578,1.26,1,1.005113615,8/28/2013,Anderson K.,0.26,,
56196,1.1,1,1.005110081,7/30/2022,Sinner J.,0.1,,
51521,7.61,0,1.005109425,9/27/2020,Gombos N.,-1,,
32132,1.15,1,1.005104137,10/2/2012,Isner J.,0.15,,
30100,1.54,1,1.005101421,1/31/2012,Andreev I.,0.54,,
39676,6.02,0,1.005090853,8/31/2015,Haider-Maurer A.,-1,,
35279,1.72,1,1.005076354,1/22/2014,Federer R.,0.72,,
33662,1.26,1,1.005073575,5/23/2013,Monaco J.,0.26,,
45533,1.4,1,1.005070746,1/4/2018,Thiem D.,0.4,,
47932,1.41,1,1.005063873,10/18/2018,Fognini F.,0.41,,
46140,2.35,0,1.005053027,3/13/2018,Chung H.,-1,,
37326,1.24,1,1.005038045,10/2/2014,Berdych T.,0.24,,
45081,2.15,1,1.005008155,9/23/2017,Dzumhur D.,1.15,,
44178,2.14,0,1.00500515,6/4/2017,Khachanov K.,-1,,
44594,1.41,1,1.004988066,7/25/2017,Young D.,0.41,,
33492,2.74,0,1.00497789,5/3/2013,Dodig I.,-1,,
42002,1.21,1,1.004977717,7/19/2016,Mathieu P.H.,0.21,,
51789,2.47,0,1.00496336,10/26/2020,Thompson J.,-1,,
41219,1.24,1,1.0049406,4/25/2016,Mayer L.,0.24,,
51466,1.49,1,1.004930027,9/17/2020,Ruud C.,0.49,,
55886,1.16,1,1.004924559,6/27/2022,Otte O.,0.16,,
32208,1.29,1,1.004911737,10/6/2012,Del Potro J.M.,0.29,,
54719,1.52,1,1.004895903,2/7/2022,Anderson K.,0.52,,
