match,PSW,win0,confidence0,date,,,pred,correct?,,,,,,
48296,6.87,0,0.931345644,1/17/2019,-1,,,,,,,,,
56466,1.12,1,0.931339312,8/30/2022,0.12,,,,,,,,,
52500,1.06,1,0.931298239,3/17/2021,0.06,,,,,,,,,
50312,1.52,1,0.931296857,9/24/2019,0.52,,,,,,,,,
56400,1.5,1,0.931245548,8/23/2022,0.5,,,,,,,,,
56629,1.74,1,0.931215719,9/27/2022,0.74,,,,,,,,,
43788,1.01,1,0.931198912,4/26/2017,0.01,,,,,,,,,
47725,1.48,1,0.931192155,9/25/2018,0.48,,,,,,,,,
53132,7.38,0,0.931156093,6/1/2021,-1,,,,,,,,,
43551,1.46,1,0.931137812,3/22/2017,0.46,,,,,,,,,
47040,1.45,1,0.931132294,7/3/2018,0.45,,,,,,,,,
54569,1.03,1,0.931119387,1/18/2022,0.03,,,,,,,,,
54637,1.28,1,0.931117532,1/31/2022,0.28,,,,,,,,,
44447,1.01,1,0.93111734,7/6/2017,0.01,,,,,,,,,
46784,4,0,0.931115185,6/1/2018,-1,,,,,,,,,
45201,1.43,1,0.931111144,10/8/2017,0.43,,,,,,,,,
50248,1.19,1,0.931091793,9/8/2019,0.19,,,,,,,,,
45233,3.28,0,0.931082949,10/11/2017,-1,,,,,,,,,
54238,9.49,0,0.931077412,10/21/2021,-1,,,,,,,,,
49942,1.68,1,0.931073563,8/1/2019,0.68,,,,,,,,,
51207,1.25,1,0.931067531,2/28/2020,0.25,,,,,,,,,
44998,4.34,0,0.931046247,8/31/2017,-1,,,,,,,,,
46351,1.44,1,0.931015814,4/18/2018,0.44,,,,,,,,,
53161,2.99,0,0.931011556,6/3/2021,-1,,,,,,,,,
45637,1.07,1,0.930973166,1/16/2018,0.07,,,,,,,,,
50972,1.83,1,0.930968123,2/11/2020,0.83,,,,,,,,,
45441,2.26,0,0.930936992,11/3/2017,-1,,,,,,,,,
48823,2.24,0,0.930926423,3/22/2019,-1,,,,,,,,,
47597,1.11,1,0.930925021,8/29/2018,0.11,,,,,,,,,
56473,1.38,1,0.930903249,8/30/2022,0.38,,,,,,,,,
50399,1.4,1,0.930873883,10/3/2019,0.4,,,,,,,,,
50958,1.18,1,0.930840811,2/9/2020,0.18,,,,,,,,,
46021,2.09,0,0.93082411,2/28/2018,-1,,,,,,,,,
48845,1.21,1,0.930815838,3/24/2019,0.21,,,,,,,,,
52271,2.24,0,0.930740481,2/24/2021,-1,,,,,,,,,
57132,1.16,1,0.930724698,1/8/2023,0.16,,,,,,,,,
57133,1.16,1,0.930724698,1/8/2023,0.16,,,,,,,,,
54059,2.73,0,0.930716461,9/27/2021,-1,,,,,,,,,
50209,1.02,1,0.93071643,8/29/2019,0.02,,,,,,,,,
50721,1.24,1,0.930708562,1/14/2020,0.24,,,,,,,,,
56172,1.3,1,0.930685126,7/27/2022,0.3,,,,,,,,,
55247,1.4,1,0.930684936,4/11/2022,0.4,,,,,,,,,
51065,1.94,0,0.930684733,2/18/2020,-1,,,,,,,,,
52761,1.61,1,0.930645694,4/21/2021,0.61,,,,,,,,,
49125,1.38,1,0.930633742,5/6/2019,0.38,,,,,,,,,
46456,1.51,1,0.930616503,5/1/2018,0.51,,,,,,,,,
44074,2.95,0,0.93060989,5/28/2017,-1,,,,,,,,,
43088,1.64,1,0.930608057,1/21/2017,0.64,,,,,,,,,
49686,1.02,1,0.930555874,7/8/2019,0.02,,,,,,,,,
46658,2.75,0,0.930547708,5/22/2018,-1,,,,,,,,,
55971,1.24,1,0.930538823,6/30/2022,0.24,,,,,,,,,
55699,1.72,1,0.930516751,5/28/2022,0.72,,,,,,,,,
54870,1.31,1,0.930514298,2/17/2022,0.31,,,,,,,,,
45517,1.38,1,0.930511013,1/3/2018,0.38,,,,,,,,,
55449,3.15,0,0.930470996,5/3/2022,-1,,,,,,,,,
58055,1.35,1,0.930445877,2/27/2023,0.35,,,,,,,,,
58013,1.35,1,0.930445877,2/27/2023,0.35,,,,,,,,,
47912,1.6,1,0.93043162,10/17/2018,0.6,,,,,,,,,
44163,1.02,1,0.930419255,6/2/2017,0.02,,,,,,,,,
51440,2.38,0,0.930410985,9/14/2020,-1,,,,,,,,,
54173,1.37,1,0.930410854,10/11/2021,0.37,,,,,,,,,
46701,1.04,1,0.930323693,5/27/2018,0.04,,,,,,,,,
57802,1.17,1,0.930317728,2/17/2023,0.17,,,,,,,,,
57786,1.17,1,0.930317728,2/17/2023,0.17,,,,,,,,,
45689,1.39,1,0.930312126,1/18/2018,0.39,,,,,,,,,
55218,1.39,1,0.930305759,4/7/2022,0.39,,,,,,,,,
52931,1.45,1,0.930278182,5/11/2021,0.45,,,,,,,,,
54942,1.26,1,0.930267731,2/23/2022,0.26,,,,,,,,,
43699,2.6,0,0.930256323,4/17/2017,-1,,,,,,,,,
48494,5.68,0,0.930255676,2/15/2019,-1,,,,,,,,,
48123,2.52,0,0.930203302,1/2/2019,-1,,,,,,,,,
45888,2.31,0,0.930196694,2/18/2018,-1,,,,,,,,,
55517,1.31,1,0.930183955,5/11/2022,0.31,,,,,,,,,
57716,1.43,1,0.930176772,2/14/2023,0.43,,,,,,,,,
57696,1.43,1,0.930176772,2/14/2023,0.43,,,,,,,,,
50202,1.37,1,0.930162473,8/29/2019,0.37,,,,,,,,,
46480,1.31,1,0.930160541,5/2/2018,0.31,,,,,,,,,
54408,1.4,1,0.930138731,1/4/2022,0.4,,,,,,,,,
56184,1.06,1,0.930129554,7/29/2022,0.06,,,,,,,,,
53370,2.52,0,0.930115564,6/29/2021,-1,,,,,,,,,
46592,1.26,1,0.930059978,5/14/2018,0.26,,,,,,,,,
55539,1.29,1,0.93000297,5/16/2022,0.29,,,,,,,,,
46339,1.84,1,0.929997958,4/17/2018,0.84,,,,,,,,,
54018,1.51,1,0.929943313,9/21/2021,0.51,,,,,,,,,
53809,1.37,1,0.9299131,8/18/2021,0.37,,,,,,,,,
49987,1.35,1,0.929907098,8/6/2019,0.35,,,,,,,,,
53789,1.61,1,0.929902552,8/17/2021,0.61,,,,,,,,,
45670,1.03,1,0.929886971,1/17/2018,0.03,,,,,,,,,
48243,1.05,1,0.929858565,1/14/2019,0.05,,,,,,,,,
46887,3.78,0,0.929856501,6/19/2018,-1,,,,,,,,,
51254,1.53,1,0.929855248,8/24/2020,0.53,,,,,,,,,
49477,1.61,1,0.929850295,6/18/2019,0.61,,,,,,,,,
52082,1.37,1,0.929835997,2/5/2021,0.37,,,,,,,,,
47411,1.66,1,0.929823242,8/9/2018,0.66,,,,,,,,,
49136,2.85,0,0.929778568,5/7/2019,-1,,,,,,,,,
53127,3.28,0,0.929775717,6/1/2021,-1,,,,,,,,,
47652,1.34,1,0.92966135,9/17/2018,0.34,,,,,,,,,
45799,2.26,0,0.929660596,2/10/2018,-1,,,,,,,,,
48274,1.2,1,0.929637684,1/15/2019,0.2,,,,,,,,,
49186,1.1,1,0.929548596,5/14/2019,0.1,,,,,,,,,
48985,8.86,0,0.929547782,4/20/2019,-1,,,,,,,,,
57175,1.47,1,0.929535634,1/10/2023,0.47,,,,,,,,,
57182,1.47,1,0.929535634,1/10/2023,0.47,,,,,,,,,
54357,1.18,1,0.929521003,11/6/2021,0.18,,,,,,,,,
47774,2,0,0.929491869,10/2/2018,-1,,,,,,,,,
44915,1.23,1,0.92942692,8/28/2017,0.23,,,,,,,,,
45995,1.07,1,0.92941494,2/27/2018,0.07,,,,,,,,,
56177,1.05,1,0.929413006,7/28/2022,0.05,,,,,,,,,
49245,1.17,1,0.92938236,5/21/2019,0.17,,,,,,,,,
55936,4.97,0,0.929361833,6/28/2022,-1,,,,,,,,,
54204,2.53,0,0.929339633,10/16/2021,-1,,,,,,,,,
51717,3.24,0,0.929328895,10/17/2020,-1,,,,,,,,,
49009,5.88,0,0.929317305,4/23/2019,-1,,,,,,,,,
46328,1.16,1,0.929289876,4/17/2018,0.16,,,,,,,,,
56534,1.48,1,0.929288453,9/3/2022,0.48,,,,,,,,,
54541,1.36,1,0.929233018,1/18/2022,0.36,,,,,,,,,
44373,1.95,0,0.929196841,7/3/2017,-1,,,,,,,,,
46111,8.3,0,0.92918573,3/11/2018,-1,,,,,,,,,
44313,1.5,1,0.929177776,6/26/2017,0.5,,,,,,,,,
50586,1.64,1,0.929162834,10/23/2019,0.64,,,,,,,,,
44275,1.55,1,0.929155341,6/21/2017,0.55,,,,,,,,,
53915,1.21,1,0.929147768,8/31/2021,0.21,,,,,,,,,
48167,1.35,1,0.929132486,1/7/2019,0.35,,,,,,,,,
53572,1.08,1,0.929132272,7/20/2021,0.08,,,,,,,,,
49671,1.02,1,0.929041401,7/5/2019,0.02,,,,,,,,,
43639,2.52,0,0.929018857,4/10/2017,-1,,,,,,,,,
50520,2.4,0,0.928992454,10/17/2019,-1,,,,,,,,,
55009,2.49,0,0.928989609,3/11/2022,-1,,,,,,,,,
46996,1.1,1,0.928979173,7/2/2018,0.1,,,,,,,,,
45415,2.9,0,0.928961668,10/31/2017,-1,,,,,,,,,
46266,2.94,0,0.928950988,4/10/2018,-1,,,,,,,,,
54757,3.43,0,0.92893325,2/9/2022,-1,,,,,,,,,
44932,1.06,1,0.92891379,8/28/2017,0.06,,,,,,,,,
57911,1.05,1,0.928892183,2/22/2023,0.05,,,,,,,,,
57892,1.05,1,0.928892183,2/22/2023,0.05,,,,,,,,,
54690,2.8,0,0.928861558,2/3/2022,-1,,,,,,,,,
52941,1.11,1,0.928859839,5/12/2021,0.11,,,,,,,,,
51605,1.31,1,0.928788349,10/1/2020,0.31,,,,,,,,,
57418,1.1,1,0.928785597,1/19/2023,0.1,,,,,,,,,
57422,1.1,1,0.928785597,1/19/2023,0.1,,,,,,,,,
56375,2.75,0,0.928776793,8/18/2022,-1,,,,,,,,,
52994,1.17,1,0.928759067,5/19/2021,0.17,,,,,,,,,
48470,1.28,1,0.928751417,2/14/2019,0.28,,,,,,,,,
58080,1.14,1,0.9287268,2/28/2023,0.14,,djere,Y,,,,,,
53018,2.36,0,0.928720776,5/23/2021,-1,,,,,,,,,
56727,1.08,1,0.928706886,10/6/2022,0.08,,,,,,,,,
54893,2.64,0,0.928695745,2/19/2022,-1,,,,,,,,,
51980,1.12,1,0.928694468,1/11/2021,0.12,,,,,,,,,
52052,1.18,1,0.928669928,2/3/2021,0.18,,,,,,,,,
54266,1.2,1,0.928660052,10/25/2021,0.2,,,,,,,,,
50847,1.11,1,0.928648652,1/23/2020,0.11,,,,,,,,,
56768,4.3,0,0.928636862,10/11/2022,-1,,,,,,,,,
45974,3.28,0,0.928622133,2/24/2018,-1,,,,,,,,,
48957,6.21,0,0.928617446,4/16/2019,-1,,,,,,,,,
46778,3.44,0,0.928616783,5/31/2018,-1,,,,,,,,,
50170,1.005,1,0.928561782,8/27/2019,0.005,,,,,,,,,
53439,1.43,1,0.928560765,7/2/2021,0.43,,,,,,,,,
48415,3.14,0,0.928539152,2/9/2019,-1,,,,,,,,,
49720,2.57,0,0.92853751,7/16/2019,-1,,,,,,,,,
48078,6.36,0,0.928531899,11/18/2018,-1,,,,,,,,,
53744,2.15,0,0.928516793,8/10/2021,-1,,,,,,,,,
47092,1.57,1,0.928511572,7/9/2018,0.57,,,,,,,,,
56166,1.85,0,0.928445972,7/27/2022,-1,,,,,,,,,
43162,1.18,1,0.928437104,2/9/2017,0.18,,,,,,,,,
47600,1.12,1,0.928421535,8/29/2018,0.12,,,,,,,,,
49100,1.65,1,0.928421207,5/3/2019,0.65,,,,,,,,,
44273,1.09,1,0.928420038,6/20/2017,0.09,,,,,,,,,
54609,2.61,0,0.928382915,1/21/2022,-1,,,,,,,,,
53079,1.15,1,0.928375451,5/30/2021,0.15,,,,,,,,,
43710,1.49,1,0.928356348,4/18/2017,0.49,,,,,,,,,
57972,1.79,1,0.928342758,2/24/2023,0.79,,,,,,,,,
57968,1.79,1,0.928342758,2/24/2023,0.79,,,,,,,,,
57382,1.09,1,0.928330622,1/18/2023,0.09,,,,,,,,,
57357,1.09,1,0.928330622,1/18/2023,0.09,,,,,,,,,
54596,1.33,1,0.928311684,1/20/2022,0.33,,,,,,,,,
50266,1.33,1,0.928254017,9/17/2019,0.33,,,,,,,,,
54036,1.66,1,0.928246543,9/23/2021,0.66,,,,,,,,,
48811,1.29,1,0.928234467,3/22/2019,0.29,,,,,,,,,
49504,1.51,1,0.928234458,6/20/2019,0.51,,,,,,,,,
50473,1.36,1,0.928227927,10/14/2019,0.36,,,,,,,,,
45495,1.26,1,0.928202527,1/2/2018,0.26,,,,,,,,,
48225,1.42,1,0.928172872,1/14/2019,0.42,,,,,,,,,
48824,6.23,0,0.92814609,3/22/2019,-1,,,,,,,,,
45692,1.08,1,0.928126425,1/18/2018,0.08,,,,,,,,,
47563,1.37,1,0.928125021,8/28/2018,0.37,,,,,,,,,
52179,1.04,1,0.928117458,2/10/2021,0.04,,,,,,,,,
43043,1.04,1,0.928096399,1/17/2017,0.04,,,,,,,,,
47455,1.1,1,0.928058161,8/15/2018,0.1,,,,,,,,,
45953,2.31,0,0.928009511,2/22/2018,-1,,,,,,,,,
45817,1.06,1,0.927972684,2/13/2018,0.06,,,,,,,,,
43546,1.23,1,0.927926105,3/22/2017,0.23,,,,,,,,,
48060,1.19,1,0.927923868,11/2/2018,0.19,,,,,,,,,
48574,1.45,1,0.927906762,2/22/2019,0.45,,,,,,,,,
47614,1.02,1,0.92788952,8/30/2018,0.02,,,,,,,,,
47956,1.11,1,0.927877572,10/22/2018,0.11,,,,,,,,,
50860,1.11,1,0.927863244,1/25/2020,0.11,,,,,,,,,
55528,1.13,1,0.927852435,5/13/2022,0.13,,,,,,,,,
56623,1.29,1,0.927835353,9/27/2022,0.29,,,,,,,,,
56179,1.4,1,0.927741575,7/28/2022,0.4,,,,,,,,,
45304,2.16,0,0.927727069,10/19/2017,-1,,,,,,,,,
43238,1.71,1,0.927649059,2/16/2017,0.71,,,,,,,,,
49072,1.12,1,0.927625971,4/30/2019,0.12,,,,,,,,,
51186,5.05,0,0.927617934,2/26/2020,-1,,,,,,,,,
50855,1.78,1,0.927592083,1/24/2020,0.78,,,,,,,,,
55990,1.22,1,0.927578463,7/2/2022,0.22,,,,,,,,,
44854,1.31,1,0.927567803,8/18/2017,0.31,,,,,,,,,
43266,1.15,1,0.927565246,2/18/2017,0.15,,,,,,,,,
53121,1.08,1,0.927480212,6/1/2021,0.08,,,,,,,,,
47097,1.03,1,0.927476866,7/9/2018,0.03,,,,,,,,,
58038,1.02,1,0.927465237,2/27/2023,0.02,,,,,,,,,
57999,1.02,1,0.927465237,2/27/2023,0.02,,,,,,,,,
42876,1.03,1,0.927458913,1/3/2017,0.03,,,,,,,,,
46181,1.1,1,0.927438009,3/22/2018,0.1,,,,,,,,,
43564,1.53,1,0.927395795,3/23/2017,0.53,,,,,,,,,
50377,1.67,1,0.927383901,10/1/2019,0.67,,,,,,,,,
56661,1.69,1,0.927353827,9/29/2022,0.69,,,,,,,,,
50738,2.62,0,0.927340469,1/15/2020,-1,,,,,,,,,
49957,1.33,1,0.927332602,8/3/2019,0.33,,,,,,,,,
52369,2.18,0,0.927274123,3/8/2021,-1,,,,,,,,,
43141,1.38,1,0.92725261,2/8/2017,0.38,,,,,,,,,
55814,1.22,1,0.927236326,6/16/2022,0.22,,,,,,,,,
54116,1.25,1,0.927190302,10/7/2021,0.25,,,,,,,,,
54585,1.43,1,0.927183398,1/19/2022,0.43,,,,,,,,,
57326,1.02,1,0.927151743,1/17/2023,0.02,,,,,,,,,
57335,1.02,1,0.927151743,1/17/2023,0.02,,,,,,,,,
53508,1.11,1,0.927144913,7/14/2021,0.11,,,,,,,,,
54374,1.19,1,0.927134655,11/10/2021,0.19,,,,,,,,,
52280,1.41,1,0.92713034,2/25/2021,0.41,,,,,,,,,
43132,2.8,0,0.927128146,2/7/2017,-1,,,,,,,,,
49705,4.43,0,0.927114954,7/15/2019,-1,,,,,,,,,
43094,1.2,1,0.927097484,1/21/2017,0.2,,,,,,,,,
55103,1.19,1,0.92703583,3/24/2022,0.19,,,,,,,,,
43596,1.09,1,0.927034304,3/25/2017,0.09,,,,,,,,,
44624,1.4,1,0.927028203,7/27/2017,0.4,,,,,,,,,
44359,1.06,1,0.92701672,7/3/2017,0.06,,,,,,,,,
51390,1.41,1,0.927016295,9/7/2020,0.41,,,,,,,,,
47916,1.21,1,0.927001944,10/17/2018,0.21,,,,,,,,,
47020,1.36,1,0.926934288,7/3/2018,0.36,,,,,,,,,
49893,1.17,1,0.926930561,7/30/2019,0.17,,,,,,,,,
46652,1.46,1,0.926906106,5/22/2018,0.46,,,,,,,,,
51963,3.97,0,0.926903315,1/9/2021,-1,,,,,,,,,
53296,1.18,1,0.926899915,6/22/2021,0.18,,,,,,,,,
52410,1.19,1,0.926876522,3/10/2021,0.19,,,,,,,,,
52299,2.4,0,0.926866543,2/27/2021,-1,,,,,,,,,
56542,1.18,1,0.926860428,9/4/2022,0.18,,,,,,,,,
47573,1.06,1,0.926844733,8/28/2018,0.06,,,,,,,,,
51864,1.21,1,0.926823216,11/3/2020,0.21,,,,,,,,,
44719,1.88,1,0.926807925,8/3/2017,0.88,,,,,,,,,
51877,1.16,1,0.926806712,11/4/2020,0.16,,,,,,,,,
43435,1.14,1,0.92677453,3/3/2017,0.14,,,,,,,,,
44439,1.01,1,0.926765957,7/6/2017,0.01,,,,,,,,,
44820,3.24,0,0.926753783,8/15/2017,-1,,,,,,,,,
55824,1.42,1,0.926751771,6/17/2022,0.42,,,,,,,,,
43965,1.15,1,0.926746736,5/15/2017,0.15,,,,,,,,,
46820,6.83,0,0.92673186,6/11/2018,-1,,,,,,,,,
55546,1.12,1,0.926704636,5/16/2022,0.12,,,,,,,,,
53338,2.5,0,0.926700183,6/28/2021,-1,,,,,,,,,
55637,4.37,0,0.926688162,5/24/2022,-1,,,,,,,,,
56498,1.2,1,0.926676658,8/31/2022,0.2,,,,,,,,,
44128,1.02,1,0.926589556,5/31/2017,0.02,,,,,,,,,
47470,1.27,1,0.926578066,8/17/2018,0.27,,,,,,,,,
44330,1.17,1,0.926577112,6/28/2017,0.17,,,,,,,,,
51018,2.23,0,0.926566032,2/13/2020,-1,,,,,,,,,
42928,1.61,1,0.926561678,1/7/2017,0.61,,,,,,,,,
53078,1.04,1,0.926555959,5/30/2021,0.04,,,,,,,,,
45342,1.34,1,0.926527402,10/23/2017,0.34,,,,,,,,,
48623,1.36,1,0.926508259,2/26/2019,0.36,,,,,,,,,
45369,1.94,0,0.926499439,10/25/2017,-1,,,,,,,,,
47532,1.41,1,0.926480836,8/27/2018,0.41,,,,,,,,,
51418,1.22,1,0.92644065,9/10/2020,0.22,,,,,,,,,
47265,1.39,1,0.926425185,7/28/2018,0.39,,,,,,,,,
54819,1.48,1,0.926376284,2/15/2022,0.48,,,,,,,,,
48732,1.05,1,0.926349735,3/10/2019,0.05,,,,,,,,,
53096,1.18,1,0.926331128,5/31/2021,0.18,,,,,,,,,
44920,1.23,1,0.926315801,8/28/2017,0.23,,,,,,,,,
53128,1.14,1,0.926304107,6/1/2021,0.14,,,,,,,,,
43683,1.69,1,0.926284226,4/14/2017,0.69,,,,,,,,,
45094,1.2,1,0.92624305,9/26/2017,0.2,,,,,,,,,
45917,3.7,0,0.926211885,2/20/2018,-1,,,,,,,,,
46412,2.5,0,0.92620794,4/25/2018,-1,,,,,,,,,
45557,1.54,1,0.926180122,1/8/2018,0.54,,,,,,,,,
49531,2.44,0,0.926162688,6/24/2019,-1,,,,,,,,,
51967,1.11,1,0.926149008,1/9/2021,0.11,,,,,,,,,
45391,1.39,1,0.926145529,10/27/2017,0.39,,,,,,,,,
56556,1.73,1,0.926088045,9/19/2022,0.73,,,,,,,,,
44780,1.03,1,0.92607647,8/9/2017,0.03,,,,,,,,,
46902,1.4,1,0.926049936,6/20/2018,0.4,,,,,,,,,
54643,1.06,1,0.926036279,2/1/2022,0.06,,,,,,,,,
44145,3.33,0,0.925991967,6/1/2017,-1,,,,,,,,,
51535,1.01,1,0.92592706,9/28/2020,0.01,,,,,,,,,
56115,1.24,1,0.925893986,7/22/2022,0.24,,,,,,,,,
47110,2.57,0,0.925851394,7/16/2018,-1,,,,,,,,,
51234,1.83,1,0.925826819,8/23/2020,0.83,,,,,,,,,
51260,2.45,0,0.925809577,8/25/2020,-1,,,,,,,,,
51819,1.43,1,0.925801513,10/29/2020,0.43,,,,,,,,,
46441,1.06,1,0.925755665,4/29/2018,0.06,,,,,,,,,
48504,3.26,0,0.92573396,2/17/2019,-1,,,,,,,,,
48528,2.74,0,0.925714283,2/19/2019,-1,,,,,,,,,
50374,1.67,1,0.925692837,10/1/2019,0.67,,,,,,,,,
55506,1.19,1,0.925678168,5/10/2022,0.19,,,,,,,,,
45309,1.31,1,0.925615595,10/19/2017,0.31,,,,,,,,,
45785,1.48,1,0.925615557,2/9/2018,0.48,,,,,,,,,
48631,1.63,1,0.925596131,2/27/2019,0.63,,,,,,,,,
53532,3.43,0,0.925531481,7/16/2021,-1,,,,,,,,,
44067,1.04,1,0.925511075,5/28/2017,0.04,,,,,,,,,
52389,1.51,1,0.92547047,3/9/2021,0.51,,,,,,,,,
50503,2.68,0,0.925449072,10/16/2019,-1,,,,,,,,,
43055,3.03,0,0.925442865,1/18/2017,-1,,,,,,,,,
56269,1.19,1,0.925428081,8/6/2022,0.19,,,,,,,,,
45560,1.61,1,0.92540093,1/8/2018,0.61,,,,,,,,,
46909,1.05,1,0.925392321,6/21/2018,0.05,,,,,,,,,
54895,1.23,1,0.925387042,2/19/2022,0.23,,,,,,,,,
51142,3.4,0,0.925384353,2/24/2020,-1,,,,,,,,,
45681,1.02,1,0.925364311,1/18/2018,0.02,,,,,,,,,
55618,1.12,1,0.925361414,5/23/2022,0.12,,,,,,,,,
48031,1.03,1,0.925332705,10/30/2018,0.03,,,,,,,,,
46134,5.8,0,0.925314247,3/12/2018,-1,,,,,,,,,
54715,1.36,1,0.925291907,2/7/2022,0.36,,,,,,,,,
52522,2.52,0,0.925210238,3/21/2021,-1,,,,,,,,,
54141,1.29,1,0.925194358,10/9/2021,0.29,,,,,,,,,
50683,1.57,1,0.925128005,1/7/2020,0.57,,,,,,,,,
51548,1.5,1,0.925104901,9/28/2020,0.5,,,,,,,,,
50848,1.01,1,0.925104813,1/23/2020,0.01,,,,,,,,,
53937,1.33,1,0.925097489,8/31/2021,0.33,,,,,,,,,
48052,1.4,1,0.9250934,11/1/2018,0.4,,,,,,,,,
44971,1.81,1,0.925086404,8/30/2017,0.81,,,,,,,,,
45199,5.3,0,0.925083385,10/7/2017,-1,,,,,,,,,
44078,1.03,1,0.925073751,5/28/2017,0.03,,,,,,,,,
56317,1.18,1,0.925061539,8/11/2022,0.18,,,,,,,,,
45480,2.22,0,0.925054057,1/1/2018,-1,,,,,,,,,
43084,1.03,1,0.925039774,1/20/2017,0.03,,,,,,,,,
52713,1.04,1,0.924962457,4/15/2021,0.04,,,,,,,,,
50444,1.12,1,0.92495822,10/8/2019,0.12,,,,,,,,,
43625,2.52,0,0.924939166,3/28/2017,-1,,,,,,,,,
50920,2.69,0,0.924928095,2/5/2020,-1,,,,,,,,,
45743,1.73,1,0.924917834,2/6/2018,0.73,,,,,,,,,
50264,1.34,1,0.924878345,9/17/2019,0.34,,,,,,,,,
53331,3.08,0,0.924870337,6/24/2021,-1,,,,,,,,,
51898,1.38,1,0.924809114,11/9/2020,0.38,,,,,,,,,
51628,1.03,1,0.924767813,10/4/2020,0.03,,,,,,,,,
55058,3,0,0.924760412,3/14/2022,-1,,,,,,,,,
53819,1.19,1,0.924759549,8/19/2021,0.19,,,,,,,,,
53454,1.01,1,0.924734949,7/5/2021,0.01,,,,,,,,,
51844,1.17,1,0.924684926,11/2/2020,0.17,,,,,,,,,
51305,1.16,1,0.924660238,9/1/2020,0.16,,,,,,,,,
46683,3.05,0,0.924627904,5/25/2018,-1,,,,,,,,,
54722,1.61,1,0.924614781,2/7/2022,0.61,,,,,,,,,
55137,1.14,1,0.924611471,3/26/2022,0.14,,,,,,,,,
47041,1.31,1,0.924600377,7/3/2018,0.31,,,,,,,,,
49728,3.4,0,0.924591948,7/16/2019,-1,,,,,,,,,
50897,1.57,1,0.924581625,2/4/2020,0.57,,,,,,,,,
44934,1.03,1,0.924580889,8/28/2017,0.03,,,,,,,,,
54508,1.11,1,0.924571017,1/17/2022,0.11,,,,,,,,,
51881,1.12,1,0.924566317,11/5/2020,0.12,,,,,,,,,
55830,1.19,1,0.924543265,6/19/2022,0.19,,,,,,,,,
56485,1.12,1,0.92453989,8/30/2022,0.12,,,,,,,,,
50314,3.37,0,0.924532012,9/24/2019,-1,,,,,,,,,
55078,1.32,1,0.924515871,3/16/2022,0.32,,,,,,,,,
50802,1.17,1,0.924493915,1/21/2020,0.17,,,,,,,,,
44784,1.43,1,0.924491542,8/9/2017,0.43,,,,,,,,,
55335,1.06,1,0.924484329,4/20/2022,0.06,,,,,,,,,
51113,1.19,1,0.924482327,2/21/2020,0.19,,,,,,,,,
46595,1.42,1,0.924454214,5/14/2018,0.42,,,,,,,,,
45704,1.09,1,0.924453398,1/20/2018,0.09,,,,,,,,,
55808,1.49,1,0.924452425,6/15/2022,0.49,,,,,,,,,
53306,1.64,1,0.924443221,6/22/2021,0.64,,,,,,,,,
42913,1.14,1,0.924443102,1/5/2017,0.14,,,,,,,,,
49930,1.23,1,0.924417017,8/1/2019,0.23,,,,,,,,,
50885,1.45,1,0.924400688,2/3/2020,0.45,,,,,,,,,
57224,1.34,1,0.924386401,1/12/2023,0.34,,,,,,,,,
57213,1.34,1,0.924386401,1/12/2023,0.34,,,,,,,,,
53243,4.59,0,0.924375009,6/15/2021,-1,,,,,,,,,
49739,1.5,1,0.924339084,7/17/2019,0.5,,,,,,,,,
51379,8.12,0,0.924281383,9/5/2020,-1,,,,,,,,,
47063,1.02,1,0.924249958,7/5/2018,0.02,,,,,,,,,
45252,1.26,1,0.924235035,10/13/2017,0.26,,,,,,,,,
48509,2.76,0,0.924205273,2/18/2019,-1,,,,,,,,,
54377,3.56,0,0.924193229,11/10/2021,-1,,,,,,,,,
50291,2.58,0,0.924147933,9/20/2019,-1,,,,,,,,,
45020,1.13,1,0.924143022,9/3/2017,0.13,,,,,,,,,
48188,2.53,0,0.924128808,1/8/2019,-1,,,,,,,,,
55654,1.29,1,0.924085593,5/25/2022,0.29,,,,,,,,,
46458,2.5,0,0.924028185,5/1/2018,-1,,,,,,,,,
51702,1.2,1,0.923943053,10/15/2020,0.2,,,,,,,,,
48656,4.33,0,0.923930975,2/28/2019,-1,,,,,,,,,
50750,2.15,0,0.92392101,1/17/2020,-1,,,,,,,,,
48666,2.26,0,0.923887751,2/28/2019,-1,,,,,,,,,
46746,1.36,1,0.923884457,5/29/2018,0.36,,,,,,,,,
52710,1.41,1,0.923876939,4/14/2021,0.41,,,,,,,,,
56344,1.17,1,0.923856724,8/16/2022,0.17,,,,,,,,,
51886,1.19,1,0.923844994,11/6/2020,0.19,,,,,,,,,
55973,1.29,1,0.923842741,6/30/2022,0.29,,,,,,,,,
51350,1.05,1,0.923835334,9/3/2020,0.05,,,,,,,,,
45424,1.16,1,0.923828506,11/1/2017,0.16,,,,,,,,,
44789,1.06,1,0.923817031,8/10/2017,0.06,,,,,,,,,
49302,1.02,1,0.923808713,5/27/2019,0.02,,,,,,,,,
55469,1.11,1,0.923782083,5/5/2022,0.11,,,,,,,,,
52234,1.51,1,0.923754924,2/22/2021,0.51,,,,,,,,,
52708,1.07,1,0.923738671,4/14/2021,0.07,,,,,,,,,
44657,7.45,0,0.923675537,7/31/2017,-1,,,,,,,,,
52453,1.36,1,0.923605064,3/15/2021,0.36,,,,,,,,,
47385,1.52,1,0.923596897,8/7/2018,0.52,,,,,,,,,
