match,PSW,win0,confidence0,date,winner,,correct?,,
29978,1.48,0,1.672037631,2/19/2020,Rybakina E.,,,,
17267,2.88,1,1.671962221,1/13/2015,Gajdosova J.,,,,
31887,1.68,0,1.671576198,6/6/2021,Badosa P.,,,,
29017,1.36,0,1.6714471,8/22/2019,Wang Q.,,,,
32955,2.34,1,1.671293181,10/13/2021,Badosa P.,,,,
29303,2.52,1,1.671104085,9/19/2019,Pavlyuchenkova A.,,,,
22606,2.22,1,1.671098173,2/22/2017,Khromacheva I.,,,,
9935,1.6,0,1.671083712,1/13/2012,Azarenka V.,,,,
23234,3.02,1,1.671006121,5/16/2017,Davis L.,,,,
27807,1.58,0,1.670902179,3/25/2019,Barty A.,,,,
31889,2.33,1,1.669455622,6/6/2021,Pavlyuchenkova A.,,,,
28890,1.63,0,1.66940855,8/5/2019,Kenin S.,,,,
25349,2.46,1,1.6690992,3/29/2018,Stephens S.,,,,
35116,1.81,0,1.668510024,9/5/2022,Pegula J.,,,,
10885,1.58,0,1.668291907,5/16/2012,Cirstea S.,,,,
34061,1.71,0,1.668166952,5/13/2022,Jabeur O.,,,,
12949,1.58,0,1.667969928,3/22/2013,Zakopalova K.,,,,
20759,2.49,1,1.667604492,5/16/2016,Razzano V.,,,,
13490,2.56,1,1.665979576,6/4/2013,Errani S.,,,,
24283,1.51,0,1.665932062,9/18/2017,Barthel M.,,,,
22505,1.76,0,1.664981532,2/3/2017,Minella M.,,,,
21538,1.44,0,1.664775377,8/18/2016,Kuznetsova S.,,,,
18238,1.56,0,1.664580546,5/20/2015,Mladenovic K.,,,,
21837,2.4,1,1.664560911,9/22/2016,Cepelova J.,,,,
19543,1.7,0,1.664088318,10/15/2015,Cornet A.,,,,
21587,1.7,0,1.663692472,8/29/2016,Davis L.,,,,
12146,2.2,1,1.66336512,10/16/2012,Dolonc V.,,,,
19057,1.62,0,1.662764507,8/31/2015,Smitkova T.,,,,
15036,2.59,1,1.662654292,2/12/2014,Kleybanova A.,,,,
28730,1.61,0,1.662464892,7/16/2019,Tig P.M.,,,,
12074,1.6,0,1.662324845,10/8/2012,Parmentier P.,,,,
29387,1.67,0,1.661242266,9/25/2019,Kuzmova V.,,,,
20677,2.27,1,1.660291076,5/3/2016,Cirstea S.,,,,
19225,2.35,1,1.660261013,9/17/2015,Zheng S.,,,,
10277,2.19,1,1.659856842,2/23/2012,Jankovic J.,,,,
35126,1.56,0,1.659289626,9/10/2022,Swiatek I.,,,,
10661,2.56,1,1.658960785,4/13/2012,Suarez Navarro C.,,,,
30749,2.06,1,1.658930052,1/31/2021,Babos T.,,,,
28785,2.22,1,1.658645982,7/23/2019,Ormaechea P.,,,,
30675,1.72,0,1.65764175,10/23/2020,Azarenka V.,,,,
9845,1.71,0,1.656537213,1/3/2012,Vesnina E.,,,,
26987,2.5,1,1.655374914,10/9/2018,Teichmann J.,,,,
34378,1.66,0,1.655039551,6/19/2022,Jabeur O.,,,,
9947,2.3,1,1.653177369,1/16/2012,Chang K.C.,,,,
30400,1.49,0,1.652880572,9/7/2020,Osaka N.,,,,
33112,1.81,0,1.652797212,11/11/2021,Sakkari M.,,,,
11872,2.48,1,1.652738384,9/12/2012,Voskoboeva G.,,,,
33276,1.64,0,1.652415886,1/15/2022,Badosa P.,,,,
30210,2.12,1,1.651915999,8/13/2020,Bellis C.,,,,
27520,1.59,0,1.651597836,2/17/2019,Tsurenko L.,,,,
13932,1.59,0,1.651044719,7/25/2013,Svitolina E.,,,,
14356,1.61,0,1.650394145,9/17/2013,Beck A.,,,,
15555,2.4,1,1.648605359,4/22/2014,Vinci R.,,,,
14909,2.27,1,1.647493184,1/16/2014,Diyas Z.,,,,
31016,2.67,1,1.646954856,2/15/2021,Doi M.,,,,
35804,2.2,1,1.646418493,2/6/2023,Niemeier J.,,,,
18600,1.57,0,1.645507122,6/30/2015,Pavlyuchenkova A.,,,,
33838,1.78,0,1.645501692,4/5/2022,Oz I.,,,,
27416,1.78,0,1.644766256,1/20/2019,Barty A.,,,,
36016,1.48,0,1.643370527,3/2/2023,Collins D.,,,,
24935,1.55,0,1.640979262,1/19/2018,Mertens E.,,,,
19994,2.78,1,1.639448225,2/13/2016,Vinci R.,,,,
28305,1.99,1,1.638152979,5/27/2019,Davis L.,,,,
27048,1.63,0,1.638053038,10/12/2018,Giorgi C.,,,,
25546,1.77,0,1.637287555,4/27/2018,Kontaveit A.,,,,
29009,1.54,0,1.63636678,8/20/2019,Siniakova K.,,,,
22833,2.35,1,1.636303564,3/24/2017,Cirstea S.,,,,
21940,2.5,1,1.636052628,9/30/2016,Kvitova P.,,,,
34600,1.85,0,1.635641232,7/12/2022,Andreeva E.,,,,
14858,3.36,1,1.635613387,1/14/2014,Svitolina E.,,,,
20050,2.43,1,1.635426765,2/19/2016,Cirstea S.,,,,
24609,2.33,1,1.635115424,10/17/2017,Vikhlyantseva N.,,,,
22658,1.54,0,1.634901349,3/1/2017,Mladenovic K.,,,,
27718,2.61,1,1.633739157,3/13/2019,Bencic B.,,,,
22931,2.07,1,1.633504003,4/5/2017,Jabeur O.,,,,
24357,1.76,0,1.63348813,9/24/2017,Sakkari M.,,,,
31912,2.25,1,1.632769927,6/8/2021,Pavlyuchenkova A.,,,,
21500,1.61,0,1.63249943,8/6/2016,King V.,,,,
15216,1.77,0,1.632314907,3/7/2014,Vekic D.,,,,
12092,2.24,1,1.631811213,10/9/2012,Lucic M.,,,,
30096,2.37,1,1.631796389,3/3/2020,Martincova T.,,,,
23202,1.49,0,1.631597631,5/10/2017,Cirstea S.,,,,
30432,2.23,1,1.630344101,9/11/2020,Martincova T.,,,,
23953,2.3,1,1.629810317,8/8/2017,Radwanska A.,,,,
34407,2.25,1,1.628508058,6/20/2022,Cornet A.,,,,
22192,1.68,0,1.627728786,1/1/2017,Mchale C.,,,,
29247,1.54,0,1.626771588,9/16/2019,Ahn K.,,,,
14667,1.46,0,1.626337461,12/29/2013,Petkovic A.,,,,
24437,2.7,1,1.625597604,9/29/2017,Bondarenko K.,,,,
12475,1.59,0,1.624060425,1/18/2013,Goerges J.,,,,
28182,1.58,0,1.623861641,5/16/2019,Azarenka V.,,,,
27420,1.74,0,1.623015509,1/21/2019,Pliskova Ka.,,,,
24136,1.53,0,1.622386408,8/30/2017,Kanepi K.,,,,
26696,2.22,1,1.622222711,9/11/2018,Minella M.,,,,
26890,2.54,1,1.621961014,9/26/2018,Stollar F.,,,,
21742,2.57,1,1.62157387,9/14/2016,Boserup J.,,,,
24046,1.83,0,1.62149569,8/19/2017,Halep S.,,,,
25166,1.69,0,1.620952771,3/7/2018,Wang Q.,,,,
18320,1.87,0,1.620578017,5/27/2015,Vesnina E.,,,,
30797,1.73,0,1.620384963,2/1/2021,Aiava D.,,,,
27408,1.43,0,1.619530876,1/19/2019,Halep S.,,,,
26504,2.42,1,1.619275482,8/16/2018,Bertens K.,,,,
19565,2.26,1,1.619151711,10/17/2015,Kovinic D.,,,,
29186,1.78,0,1.618310038,9/10/2019,Sorribes Tormo S.,,,,
11185,2.62,1,1.618025372,6/18/2012,Begu I.,,,,
35205,2.24,1,1.617977886,9/20/2022,Raina A.,,,,
24900,1.46,0,1.617927837,1/17/2018,Bertens K.,,,,
22890,2.27,1,1.616862318,4/3/2017,Jabeur O.,,,,
25616,2.41,1,1.616634235,5/4/2018,Buzarnescu M.,,,,
34374,2.16,1,1.615487349,6/18/2022,Bencic B.,,,,
29203,1.6,0,1.615204988,9/11/2019,Kozlova K.,,,,
16155,1.45,0,1.614850983,6/27/2014,Kvitova P.,,,,
17220,1.62,0,1.614700547,1/8/2015,Bacsinszky T.,,,,
25287,1.75,0,1.614568461,3/22/2018,Azarenka V.,,,,
35613,1.57,0,1.614461712,1/14/2023,Bencic B.,,,,
29193,2.42,1,1.614089396,9/10/2019,Hibino N.,,,,
28018,1.76,0,1.613454886,4/26/2019,Strycova B.,,,,
28753,1.58,0,1.613185207,7/19/2019,Cornet A.,,,,
32709,3.46,1,1.61306425,9/14/2021,Bronzetti L.,,,,
33903,2.11,1,1.612755458,4/19/2022,Bondar A.,,,,
25508,1.75,0,1.612025874,4/24/2018,Siegemund L.,,,,
12575,2.35,1,1.611977203,2/12/2013,Niculescu M.,,,,
17663,2.29,1,1.611807119,3/6/2015,Radwanska U.,,,,
17497,1.57,0,1.611526967,2/16/2015,Giorgi C.,,,,
25218,1.79,0,1.611470123,3/10/2018,Anisimova A.,,,,
32180,1.81,0,1.611378127,7/5/2021,Tomljanovic A.,,,,
26883,2.63,1,1.611228447,9/26/2018,Barty A.,,,,
29958,1.6,0,1.611122262,2/16/2020,Bertens K.,,,,
31415,1.75,0,1.610768187,4/6/2021,Stephens S.,,,,
14708,2.25,1,1.61073501,12/31/2013,Goerges J.,,,,
18031,2.29,1,1.610550665,4/28/2015,Pironkova T.,,,,
35518,2.37,1,1.609829144,1/3/2023,Cirstea S.,,,,
27108,1.54,0,1.609485116,10/18/2018,Sevastova A.,,,,
28789,2.04,1,1.609455524,7/23/2019,Paquet C.,,,,
25411,1.78,0,1.609405838,4/5/2018,Tomljanovic A.,,,,
25782,1.68,0,1.609141894,5/23/2018,Stollar F.,,,,
29801,2.08,1,1.609003676,1/21/2020,Rodionova Ar.,,,,
12696,1.69,0,1.608574006,2/22/2013,Pereira T.,,,,
23075,1.74,0,1.608559857,4/27/2017,Cepelova J.,,,,
29601,1.53,0,1.608367928,10/24/2019,Muchova K.,,,,
23400,1.69,0,1.608029637,5/31/2017,Zhang S.,,,,
22436,2.59,1,1.607611769,1/20/2017,Pavlyuchenkova A.,,,,
26264,2.47,1,1.607283811,7/19/2018,Minella M.,,,,
26056,1.5,0,1.607247055,6/24/2018,Collins D.R.,,,,
24044,1.63,0,1.607163787,8/18/2017,Stephens S.,,,,
12563,2.56,1,1.607004375,2/11/2013,Rodionova An.,,,,
26152,1.42,0,1.606764081,7/3/2018,Gavrilova D.,,,,
15346,1.89,0,1.606518355,3/23/2014,Suarez Navarro C.,,,,
35101,1.63,0,1.606418402,9/2/2022,Jabeur O.,,,,
22097,2.08,1,1.606231425,10/17/2016,Lepchenko V.,,,,
17654,1.45,0,1.605566845,3/4/2015,Kulichkova E.,,,,
31454,1.74,0,1.605390177,4/9/2021,Tomova V.,,,,
16957,1.58,0,1.605297923,10/4/2014,Sharapova M.,,,,
31945,1.56,0,1.605016129,6/14/2021,Garcia C.,,,,
22834,2.73,1,1.604462872,3/24/2017,Stosur S.,,,,
13230,2.16,1,1.603956635,5/7/2013,Lisicki S.,,,,
18735,2.1,1,1.603830767,7/19/2015,Larsson J.,,,,
23333,2.31,1,1.60340148,5/28/2017,Dodin O.,,,,
16045,1.88,0,1.602370795,6/19/2014,Koukalova K.,,,,
17362,2.44,1,1.602336227,1/21/2015,Mattek-Sands B.,,,,
27221,2.39,1,1.602083742,1/3/2019,Kuzmova V.,,,,
23591,1.58,0,1.601064759,6/26/2017,Ostapenko J.,,,,
10594,1.7,0,1.600848931,4/5/2012,Safarova L.,,,,
29190,2.14,1,1.600367177,9/10/2019,Flink V.,,,,
28729,1.67,0,1.599895491,7/16/2019,Begu I.,,,,
23935,2.63,1,1.599457838,8/6/2017,Keys M.,,,,
24671,1.46,0,1.597889507,11/1/2017,Rybarikova M.,,,,
25917,2.27,1,1.596793032,6/4/2018,Kasatkina D.,,,,
24302,1.68,0,1.596422077,9/19/2017,Rodina E.,,,,
33945,2.12,1,1.596326748,4/23/2022,Sabalenka A.,,,,
22154,1.57,0,1.59537608,10/23/2016,Kerber A.,,,,
22573,1.79,0,1.595317245,2/20/2017,Vekic D.,,,,
22671,2.75,1,1.595061777,3/1/2017,Parmentier P.,,,,
23533,2.31,1,1.594518242,6/20/2017,Rogers S.,,,,
24198,2.15,1,1.594206699,9/5/2017,Keys M.,,,,
18961,1.82,0,1.593441613,8/13/2015,Bencic B.,,,,
15813,2.52,1,1.593069562,5/25/2014,Lepchenko V.,,,,
18490,2.27,1,1.592990958,6/18/2015,Siniakova K.,,,,
32158,2.6,1,1.59253662,7/2/2021,Jabeur O.,,,,
26787,1.5,0,1.592378235,9/19/2018,Putintseva Y.,,,,
25173,2.65,1,1.591988987,3/8/2018,Zhuk S.,,,,
13815,1.61,0,1.590534382,7/11/2013,Kovinic D.,,,,
13427,1.58,0,1.590182495,5/29/2013,Cirstea S.,,,,
32562,2.36,1,1.589993588,8/27/2021,Begu I.,,,,
22563,1.78,0,1.589921799,2/20/2017,Mladenovic K.,,,,
10195,1.7,0,1.589579384,2/16/2012,Niculescu M.,,,,
17646,1.52,0,1.588721759,3/3/2015,Tsurenko L.,,,,
31157,1.75,0,1.588558476,3/8/2021,Anisimova A.,,,,
21259,2.35,1,1.588507523,7/13/2016,Hercog P.,,,,
28068,1.81,0,1.588491256,5/1/2019,Vikhlyantseva N.,,,,
27573,1.63,0,1.58810917,2/20/2019,Svitolina E.,,,,
26515,2.42,1,1.587867083,8/18/2018,Bertens K.,,,,
24690,1.56,0,1.587621502,12/31/2017,Sevastova A.,,,,
23138,2.74,1,1.587332632,5/4/2017,Errani S.,,,,
30847,1.54,0,1.58732978,2/5/2021,Muguruza G.,,,,
32089,1.56,0,1.587182586,6/29/2021,Liu C.,,,,
30598,2.04,1,1.587037971,9/30/2020,Krejcikova B.,,,,
34634,1.7,0,1.586876819,7/15/2022,Krunic A.,,,,
15111,1.54,0,1.586469488,2/22/2014,Zakopalova K.,,,,
14373,1.74,0,1.585939553,9/18/2013,Dushevina V.,,,,
20191,1.68,0,1.585649582,3/4/2016,Kontaveit A.,,,,
33415,1.64,0,1.585431654,2/8/2022,Begu I.,,,,
21937,2.37,1,1.584260667,9/30/2016,Hibino N.,,,,
23946,2.17,1,1.583957377,8/7/2017,Strycova B.,,,,
29653,1.79,0,1.583903546,1/7/2020,Bertens K.,,,,
28481,1.59,0,1.583567577,6/18/2019,Putintseva Y.,,,,
24993,1.71,0,1.583540449,1/31/2018,Jakupovic D.,,,,
33464,1.64,0,1.583178459,2/18/2022,Vondrousova M.,,,,
16768,1.76,0,1.582859528,9/15/2014,Peer S.,,,,
23775,1.91,0,1.582611935,7/18/2017,Schnyder P.,,,,
30270,1.71,0,1.58257158,8/25/2020,Konta J.,,,,
20749,2.64,1,1.582559781,5/15/2016,Teichmann J.B.,,,,
19917,2.26,1,1.5824918,1/23/2016,Zhang S.,,,,
11157,1.73,0,1.58247241,6/14/2012,Hsieh S.W.,,,,
15545,1.6,0,1.582150893,4/21/2014,Peer S.,,,,
24599,1.83,0,1.58189077,10/16/2017,Witthoeft C.,,,,
28013,1.54,0,1.58184554,4/25/2019,Bertens K.,,,,
19589,1.76,0,1.581737065,10/20/2015,Strycova B.,,,,
25331,1.56,0,1.581331519,3/25/2018,Konta J.,,,,
14586,1.44,0,1.581242293,10/15/2013,Vesnina E.,,,,
23386,1.52,0,1.580880208,5/30/2017,Martic P.,,,,
15407,2.59,1,1.58015771,4/2/2014,Jaksic J.,,,,
18945,1.57,0,1.577658133,8/12/2015,Halep S.,,,,
26765,2.34,1,1.577457976,9/18/2018,Alexandrova E.,,,,
24020,1.51,0,1.577250134,8/16/2017,Cibulkova D.,,,,
27676,2.51,1,1.576980516,3/9/2019,Mchale C.,,,,
30202,1.52,0,1.576611681,8/12/2020,Jabeur O.,,,,
29576,1.54,0,1.576246314,10/17/2019,Bertens K.,,,,
35385,1.65,0,1.575228836,10/11/2022,Golubic V.,,,,
13089,2.27,1,1.575017707,4/10/2013,Beck A.,,,,
34617,2.39,1,1.574873978,7/13/2022,Pera B.,,,,
23675,1.6,0,1.573799029,7/4/2017,Wickmayer Y.,,,,
12993,2.24,1,1.573755529,4/1/2013,Soler Espinosa S.,,,,
35077,2.92,1,1.57375075,9/1/2022,Yuan Y.,,,,
20551,2.5,1,1.573369044,4/21/2016,Pliskova Ka.,,,,
35485,2.07,1,1.573036722,11/3/2022,Sakkari M.,,,,
27175,1.55,0,1.572993813,12/31/2018,Bouchard E.,,,,
29868,1.75,0,1.57257007,1/23/2020,Muguruza G.,,,,
30727,1.47,0,1.572146105,1/10/2021,Svitolina E.,,,,
12461,1.7,0,1.572127548,1/17/2013,Suarez Navarro C.,,,,
27097,1.51,0,1.572059993,10/17/2018,Konta J.,,,,
21758,2.53,1,1.571683022,9/16/2016,Boserup J.,,,,
29609,1.7,0,1.571596773,10/27/2019,Osaka N.,,,,
24165,1.7,0,1.571236647,8/31/2017,Rybarikova M.,,,,
13669,2.31,1,1.570766318,6/24/2013,Soler Espinosa S.,,,,
12131,1.6,0,1.570298627,10/13/2012,Goerges J.,,,,
15718,2.1,0,1.570260211,5/13/2014,Bencic B.,,,,
29791,1.82,0,1.570020525,1/20/2020,Zheng S.,,,,
29625,2.16,1,1.56984237,1/5/2020,Wang Xiy.,,,,
26887,2.2,1,1.569391789,9/26/2018,Potapova A.,,,,
23031,1.74,0,1.569151014,4/16/2017,Vondrousova M.,,,,
15509,1.84,0,1.568131973,4/12/2014,Giorgi C.,,,,
13600,1.68,0,1.568008987,6/18/2013,Vinci R.,,,,
23420,1.66,0,1.567899988,6/1/2017,Vesnina E.,,,,
14443,2.29,1,1.567096219,9/25/2013,Safarova L.,,,,
22150,2.32,1,1.566920657,10/21/2016,Niculescu M.,,,,
25762,2.36,1,1.566511173,5/21/2018,Podoroska N.,,,,
23453,2.36,1,1.566225619,6/6/2017,Ostapenko J.,,,,
32586,2.08,1,1.565833707,8/30/2021,Halep S.,,,,
23817,1.93,0,1.56552967,7/23/2017,Begu I.,,,,
30436,1.4,0,1.565454487,9/11/2020,Osaka N.,,,,
32964,2,1,1.565258646,10/18/2021,Wang Xin.,,,,
18354,2.23,1,1.565179804,5/29/2015,Muguruza G.,,,,
13233,2.06,1,1.564997828,5/7/2013,Bartoli M.,,,,
29404,2.41,1,1.564997221,9/26/2019,Zavatska K.,,,,
22119,2.53,1,1.564625609,10/18/2016,Barthel M.,,,,
19650,2.48,1,1.564533153,11/4/2015,Pliskova Ka.,,,,
27282,1.74,0,1.563840056,1/9/2019,Barty A.,,,,
31512,2.45,1,1.563452256,4/20/2021,Zvonareva V.,,,,
26294,1.46,0,1.562294765,7/23/2018,Gasparyan M.,,,,
25048,1.54,0,1.562035333,2/14/2018,Niculescu M.,,,,
15218,1.59,0,1.562020487,3/7/2014,Rybarikova M.,,,,
25997,2.69,1,1.560356411,6/18/2018,Rybarikova M.,,,,
27513,2.88,1,1.559853733,2/15/2019,Mertens E.,,,,
27201,1.7,0,1.559611449,1/1/2019,Zvonareva V.,,,,
15339,2.53,1,1.559533051,3/22/2014,Flipkens K.,,,,
25760,2.61,1,1.559066064,5/21/2018,Stollar F.,,,,
22590,2.5,1,1.55887451,2/21/2017,Sevastova A.,,,,
12004,2.06,1,1.55759168,9/26/2012,Wozniacki C.,,,,
22759,1.8,0,1.557479465,3/12/2017,Davis L.,,,,
25254,1.61,0,1.557138208,3/16/2018,Williams V.,,,,
25480,2.8,1,1.557124195,4/13/2018,Voegele S.,,,,
10351,1.53,0,1.557083619,3/2/2012,Errani S.,,,,
32494,2.07,1,1.557079946,8/19/2021,Jabeur O.,,,,
30913,1.68,0,1.556990898,2/9/2021,Van Uytvanck A.,,,,
22889,2.07,1,1.556844719,4/3/2017,Boserup J.,,,,
27924,1.66,0,1.556371468,4/9/2019,Voegele S.,,,,
30254,1.68,0,1.55617809,8/24/2020,Osaka N.,,,,
15421,2.06,0,1.555727104,4/3/2014,Boserup J.,,,,
36030,2.39,1,1.555322371,3/4/2023,Gracheva V.,,,,
22727,1.93,0,1.555188226,3/10/2017,Vinci R.,,,,
16246,1.67,0,1.555033927,7/14/2014,Koukalova K.,,,,
27757,2.49,1,1.554463262,3/21/2019,Riske A.,,,,
27485,1.51,0,1.554442652,2/2/2019,Vekic D.,,,,
33509,1.81,0,1.554034999,2/22/2022,Ostapenko J.,,,,
22166,1.63,0,1.553825797,10/29/2016,Kerber A.,,,,
31907,2.34,1,1.553812418,6/8/2021,Garcia Perez G.,,,,
12756,1.57,0,1.553578062,2/27/2013,Suarez Navarro C.,,,,
12897,1.71,0,1.553136816,3/19/2013,Morita A.,,,,
26505,2.05,1,1.552690561,8/16/2018,Anisimova A.,,,,
26242,2.22,1,1.55250018,7/17/2018,Perrin C.,,,,
24615,2.71,1,1.551431119,10/17/2017,Lisicki S.,,,,
14881,2.29,1,1.551366518,1/15/2014,Davis L.,,,,
25679,2.09,1,1.551268868,5/10/2018,Bertens K.,,,,
25020,1.79,0,1.550083988,2/12/2018,Osaka N.,,,,
17330,1.74,0,1.550018244,1/20/2015,Tomljanovic A.,,,,
31315,2.39,1,1.549893312,3/24/2021,Konjuh A.,,,,
23283,1.87,1,1.549826951,5/22/2017,Linette M.,,,,
25889,1.69,0,1.54960293,5/31/2018,Petkovic A.,,,,
15745,2.38,1,1.548775836,5/16/2014,Jankovic J.,,,,
13596,1.9,1,1.548601523,6/17/2013,Watson H.,,,,
32258,2.5,1,1.548556648,7/14/2021,Kozlova K.,,,,
29986,1.7,0,1.548516411,2/21/2020,Rybakina E.,,,,
26511,1.62,0,1.548141551,8/17/2018,Kvitova P.,,,,
29910,1.64,0,1.547817465,2/10/2020,Hibino N.,,,,
29280,1.56,0,1.547734132,9/17/2019,Petkovic A.,,,,
23939,1.85,0,1.547370935,8/7/2017,Stephens S.,,,,
17664,1.58,0,1.547245277,3/6/2015,Pavlyuchenkova A.,,,,
28896,2.01,1,1.546848775,8/6/2019,Riske A.,,,,
25930,2.09,1,1.54641101,6/11/2018,Frech M.,,,,
23611,1.63,0,1.545858578,6/28/2017,Pironkova T.,,,,
31339,1.52,0,1.545148622,3/26/2021,Anisimova A.,,,,
9837,1.68,0,1.545047394,1/2/2012,Barthel M.,,,,
11075,1.93,1,1.544498708,6/2/2012,Shvedova Y.,,,,
19761,2.1,1,1.543968165,1/10/2016,Van Uytvanck A.,,,,
12137,1.66,0,1.542991451,10/15/2012,Radwanska U.,,,,
15708,1.56,0,1.542784834,5/12/2014,Vesnina E.,,,,
22710,1.74,0,1.542621755,3/9/2017,Linette M.,,,,
16031,2.43,1,1.542616603,6/18/2014,Svitolina E.,,,,
18846,2.17,1,1.542548284,7/30/2015,Pereira T.,,,,
17645,1.68,0,1.542176391,3/3/2015,Schiavone F.,,,,
29337,1.57,0,1.542146595,9/22/2019,Muchova K.,,,,
15906,3.05,1,1.541403742,5/29/2014,Glushko J.,,,,
14288,2.35,1,1.54131766,9/9/2013,Minella M.,,,,
17435,1.64,0,1.541268071,2/10/2015,Gajdosova J.,,,,
23492,2.28,1,1.541250916,6/14/2017,Witthoeft C.,,,,
24853,2.52,1,1.541171197,1/15/2018,Linette M.,,,,
31602,2.79,1,1.540968486,5/2/2021,Muchova K.,,,,
21278,1.57,0,1.540419693,7/15/2016,Golubic V.,,,,
10203,1.7,0,1.540067375,2/17/2012,Panova A.,,,,
35435,1.76,0,1.538903802,10/18/2022,Andreescu B.,,,,
35382,2.21,1,1.538840701,10/11/2022,Collins D.,,,,
33970,1.76,0,1.538563196,4/29/2022,Siniakova K.,,,,
19032,1.76,0,1.538562058,8/24/2015,Cornet A.,,,,
26968,1.76,0,1.538555442,10/6/2018,Wozniacki C.,,,,
29258,1.92,1,1.538402089,9/17/2019,Bogdan A.,,,,
30157,1.78,0,1.538090079,8/6/2020,Giorgi C.,,,,
23408,1.65,0,1.537874007,5/31/2017,Ostapenko J.,,,,
10058,2.29,0,1.537645565,1/24/2012,Clijsters K.,,,,
36197,1.75,0,1.537586836,3/22/2023,Siegemund L.,,,,
13898,1.95,1,1.537033801,7/22/2013,Cadantu A.,,,,
11430,1.9,0,1.536990365,7/16/2012,Glatch A.,,,,
25252,2.47,1,1.536855782,3/15/2018,Osaka N.,,,,
23573,1.61,0,1.536406735,6/23/2017,Barty A.,,,,
23235,2.29,1,1.53633359,5/16/2017,Makarova E.,,,,
17669,2.35,1,1.53617746,3/6/2015,Dulgheru A.,,,,
24787,2.03,0,1.536021528,1/8/2018,Giorgi C.,,,,
19368,2.36,1,1.535934138,9/29/2015,Vandeweghe C.,,,,
20426,2.45,1,1.535399299,4/5/2016,Kucova K.,,,,
18793,2.45,1,1.53527729,7/25/2015,Radwanska U.,,,,
12499,1.72,0,1.535223237,1/26/2013,Azarenka V.,,,,
24143,2.14,1,1.534914965,8/30/2017,Allertova D.,,,,
28734,2.2,0,1.534798855,7/17/2019,Di Giuseppe M.,,,,
24182,2.06,1,1.534780434,9/2/2017,Vandeweghe C.,,,,
13399,1.5,0,1.534765501,5/27/2013,Mattek-Sands B.,,,,
26734,1.88,0,1.534068613,9/16/2018,Parmentier P.,,,,
23874,2.37,1,1.53392355,7/28/2017,Hibino N.,,,,
24702,1.88,0,1.533778971,1/1/2018,Kanepi K.,,,,
33811,2.14,1,1.533422068,4/4/2022,Zavatska K.,,,,
12490,2.5,1,1.53320998,1/21/2013,Kuznetsova S.,,,,
13389,1.59,0,1.533023115,5/27/2013,Kuznetsova S.,,,,
32443,1.65,0,1.532600069,8/13/2021,Sabalenka A.,,,,
25091,2.48,1,1.532518465,2/20/2018,Kuzmova V.,,,,
22828,1.7,0,1.532397166,3/23/2017,Lucic-Baroni M.,,,,
14308,1.58,0,1.531889073,9/11/2013,Mladenovic K.,,,,
27290,2.34,1,1.531639889,1/10/2019,Kvitova P.,,,,
27586,1.83,0,1.530905529,2/21/2019,Van Uytvanck A.,,,,
34532,1.69,0,1.530610329,6/29/2022,Pegula J.,,,,
23015,1.63,0,1.529893849,4/13/2017,Arruabarrena L.,,,,
11726,2.15,1,1.529795171,8/27/2012,Hradecka L.,,,,
22220,1.76,0,1.529743342,1/3/2017,Muguruza G.,,,,
25459,1.58,0,1.5294194,4/11/2018,Bogdan A.,,,,
16088,1.74,0,1.529129135,6/24/2014,Dominguez Lino L.,,,,
14174,2.18,1,1.528964328,8/26/2013,Garcia C.,,,,
24191,1.57,0,1.528523895,9/3/2017,Stephens S.,,,,
16337,1.75,0,1.52829383,7/26/2014,Svitolina E.,,,,
23969,2.18,1,1.527981303,8/9/2017,Safarova L.,,,,
34408,1.7,0,1.527800513,6/20/2022,Niemeier J.,,,,
18548,1.74,0,1.527753437,6/29/2015,Hogenkamp R.,,,,
25562,2.24,1,1.527575817,4/30/2018,Korpatsch T.,,,,
27125,2.73,1,1.527352443,10/22/2018,Bertens K.,,,,
10947,1.67,0,1.52733336,5/23/2012,Arvidsson S.,,,,
25094,1.69,0,1.526964871,2/20/2018,Sasnovich A.,,,,
15637,1.71,0,1.526744056,5/3/2014,Mchale C.,,,,
20410,1.84,0,1.526591275,4/4/2016,Cepelova J.,,,,
23992,1.81,0,1.526294436,8/12/2017,Svitolina E.,,,,
21312,2.34,1,1.526214003,7/19/2016,Broady N.,,,,
30608,1.76,0,1.526130238,10/1/2020,Bara I.,,,,
24578,1.61,0,1.526119596,10/13/2017,Sabalenka A.,,,,
19516,1.97,1,1.526047187,10/13/2015,Cornet A.,,,,
25434,1.7,0,1.525384694,4/7/2018,Bertens K.,,,,
32979,1.64,0,1.525286174,10/19/2021,Zheng S.,,,,
27724,2.21,1,1.525088179,3/16/2019,Andreescu B.,,,,
13512,1.47,0,1.525082907,6/11/2013,Voskoboeva G.,,,,
27474,1.75,0,1.52494503,2/1/2019,Bertens K.,,,,
33570,1.74,0,1.524666808,3/1/2022,Yastremska D.,,,,
22200,1.78,0,1.524065112,1/2/2017,Muhammad A.,,,,
20053,1.94,0,1.523970081,2/20/2016,Schiavone F.,,,,
17333,1.69,0,1.523922926,1/20/2015,Larsson J.,,,,
21591,2.08,1,1.523901207,8/29/2016,Putintseva Y.,,,,
16513,2.16,1,1.523895882,8/18/2014,Rybarikova M.,,,,
25268,2.59,1,1.523575672,3/20/2018,Mchale C.,,,,
