match,correct_prediction,confidence,PSW,date,winner
48087,1,0.15098444,1.75,2024-08-20,Sonego L.
48951,1,0.15082441,1.28,2025-01-20,De Minaur A.
48243,1,0.15034825,1.34,2024-09-07,Fritz T.
48401,1,0.14978592,3.83,2024-10-04,Muller A.
48701,1,0.1496066,1.43,2024-11-07,Lehecka J.
48951,1,0.14843594,1.28,2025-01-20,De Minaur A.
47355,1,0.1480684,1.69,2024-05-28,Munar J.
47907,1,0.1480157,2.62,2024-07-27,Cerundolo F.
47881,1,0.14799455,1.71,2024-07-24,Rinderknech A.
47427,1,0.14673492,2.82,2024-06-10,Nardi L.
48737,1,0.14568608,2.37,2024-12-31,Nishikori K.
49207,1,0.14537245,1.2,2025-02-25,Medvedev D.
47247,1,0.14503354,1.28,2024-05-20,Koepfer D.
49113,1,0.14444025,1.45,2025-02-14,Medjedovic H.
48291,1,0.14444025,1.59,2024-09-22,Bu Y.
48591,1,0.14346209,1.77,2024-10-25,Fils A.
48241,1,0.14049383,1.36,2024-09-05,Sinner J.
47628,0,0.14046825,1.26,2024-07-02,Walton A.
48591,1,0.14024279,1.77,2024-10-25,Fils A.
48281,1,0.140116,1.8,2024-09-21,Musetti L.
48285,1,0.13977341,1.56,2024-09-22,Shang J.
48197,1,0.13901448,1.23,2024-08-29,Mensik J.
47455,1,0.13862085,1.23,2024-06-13,Korda S.
48269,1,0.13814488,3.05,2024-09-20,Hijikata R.
47757,1,0.13734388,2.11,2024-07-16,Tirante T.A.
47353,1,0.13734388,1.19,2024-05-28,Navone M.
48763,1,0.13600288,2.59,2025-01-02,Munar J.
48825,1,0.13535276,1.67,2025-01-09,Korda S.
48391,1,0.13452475,1.57,2024-10-03,Giron M.
48693,1,0.13363817,1.56,2024-11-06,Norrie C.
48121,1,0.13358542,1.65,2024-08-26,Etcheverry T.
48265,1,0.13252513,2.19,2024-09-19,Mannarino A.
48937,1,0.1322123,1.16,2025-01-17,Paul T.
48723,1,0.13192122,2.08,2024-12-29,Vukic A.
48373,1,0.13091017,1.63,2024-10-02,Wu Y.
47701,1,0.13039078,1.05,2024-07-06,De Minaur A.
49088,0,0.13033119,4.23,2025-02-12,Schwartzman D.
48291,1,0.13029945,1.59,2024-09-22,Bu Y.
47419,1,0.12948264,1.74,2024-06-05,Ruud C.
48205,1,0.12947902,3.69,2024-08-29,Machac T.
48249,1,0.12933668,1.71,2024-09-18,Klein L.
47495,1,0.12833337,1.61,2024-06-18,Nakashima B.
48241,1,0.12796292,1.36,2024-09-05,Sinner J.
47467,1,0.12647223,2.8,2024-06-14,Nakashima B.
47464,0,0.12647223,1.32,2024-06-14,Griekspoor T.
48794,0,0.12606338,,2025-01-07,Mensik J.
48267,1,0.12606338,1.63,2024-09-19,Shang J.
49059,1,0.12570253,1.6,2025-02-10,Djere L.
48909,1,0.12561107,1.95,2025-01-15,Borges N.
47595,1,0.12555975,2.33,2024-07-01,Virtanen O.
48910,0,0.1251374,1.28,2025-01-15,Bonzi B.
48473,1,0.12499124,1.52,2024-10-15,Djere L.
48487,1,0.12499124,1.16,2024-10-16,Machac T.
48669,1,0.1235923,1.18,2024-11-04,Kovacevic A.
48281,1,0.12356666,1.8,2024-09-21,Musetti L.
48917,1,0.122522175,2.25,2025-01-16,Rune H.
48637,1,0.12174943,1.37,2024-10-30,Humbert U.
48649,1,0.12137367,1.4,2024-11-01,Zverev A.
48671,1,0.12114703,1.54,2024-11-04,Cilic M.
48979,1,0.12112615,2.3,2025-01-30,Basilashvili N.
48401,1,0.12097209,3.83,2024-10-04,Muller A.
48975,1,0.12081535,2.59,2025-01-29,De Jong J.
49117,1,0.120461784,1.4,2025-02-14,Humbert U.
49207,1,0.11999543,1.2,2025-02-25,Medvedev D.
48091,1,0.11983693,2.55,2024-08-20,Tien L.
48579,1,0.119798966,3.84,2024-10-24,Mpetshi G.
47491,1,0.11906417,2.48,2024-06-18,Tabilo A.
49149,1,0.11853251,2.38,2025-02-18,Faria J.
48543,1,0.11806161,1.28,2024-10-21,Fils A.
48883,1,0.11781927,1.37,2025-01-14,Shapovalov D.
47641,1,0.1174014,1.11,2024-07-02,Musetti L.
48701,1,0.117170274,1.43,2024-11-07,Lehecka J.
48649,1,0.11669757,1.4,2024-11-01,Zverev A.
49125,1,0.11628531,5.53,2025-02-15,Davidovich Fokina A.
49167,1,0.116066836,1.47,2025-02-19,Berrettini M.
48667,1,0.115535825,1.75,2024-11-04,Lajovic D.
49149,1,0.11493302,2.38,2025-02-18,Faria J.
48085,1,0.1141861,1.26,2024-08-19,Sinner J.
48265,1,0.11368748,2.19,2024-09-19,Mannarino A.
48345,1,0.11266204,1.65,2024-09-29,Rune H.
48817,1,0.11139978,2.22,2025-01-08,Mensik J.
48579,1,0.10955615,3.84,2024-10-24,Mpetshi G.
47806,0,0.10951901,1.19,2024-07-18,Giron M.
48549,1,0.10936096,1.56,2024-10-22,Darderi L.
48983,1,0.10932095,3.0,2025-01-31,De Jong J.
47238,0,0.10922991,2.36,2024-05-16,Paul T.
48791,1,0.10810221,1.63,2025-01-06,O Connell C.
47575,1,0.10800265,1.3,2024-06-26,Cobolli F.
47509,1,0.10800265,2.72,2024-06-19,Korda S.
48959,1,0.10760502,2.45,2025-01-24,Zverev A.
48909,1,0.10760296,1.95,2025-01-15,Borges N.
47573,1,0.10747411,1.56,2024-06-26,Kecmanovic M.
48223,1,0.10695859,1.28,2024-08-31,Draper J.
48487,1,0.106887214,1.16,2024-10-16,Machac T.
48169,1,0.10666914,1.01,2024-08-27,Djokovic N.
48949,1,0.10666914,1.17,2025-01-19,Zverev A.
48543,1,0.10666914,1.28,2024-10-21,Fils A.
48979,1,0.10628524,2.3,2025-01-30,Basilashvili N.
49165,1,0.10604162,2.16,2025-02-19,Baez S.
48983,1,0.10597659,3.0,2025-01-31,De Jong J.
48537,1,0.10555115,1.83,2024-10-21,Mensik J.
48910,0,0.105295405,1.28,2025-01-15,Bonzi B.
48191,1,0.10512612,1.05,2024-08-28,Zverev A.
48231,1,0.10473177,1.26,2024-09-01,Zverev A.
49153,1,0.10437634,3.84,2025-02-18,Berrettini M.
48891,1,0.10387302,1.33,2025-01-14,Rune H.
49155,1,0.10387302,1.26,2025-02-18,Rublev A.
48217,1,0.103735276,1.44,2024-08-30,Ruud C.
49167,1,0.103472285,1.47,2025-02-19,Berrettini M.
47577,1,0.103366606,1.17,2024-06-26,Fritz T.
47327,1,0.10266006,2.99,2024-05-27,Kotov P.
48195,1,0.102522254,1.24,2024-08-28,Paul T.
48255,1,0.10249942,1.78,2024-09-19,Shevchenko A.
48473,1,0.10244129,1.52,2024-10-15,Djere L.
48167,1,0.101989225,2.47,2024-08-27,Cazaux A.
49088,0,0.10163939,4.23,2025-02-12,Schwartzman D.
49080,0,0.10100167,1.68,2025-02-12,Coria F.
48537,1,0.10090045,1.83,2024-10-21,Mensik J.
48105,1,0.100780375,2.05,2024-08-21,Goffin D.
48881,1,0.10052869,2.48,2025-01-14,Fonseca J.
48949,1,0.09959897,1.17,2025-01-19,Zverev A.
48671,1,0.09951366,1.54,2024-11-04,Cilic M.
48267,1,0.09922463,1.63,2024-09-19,Shang J.
48225,1,0.098663345,1.07,2024-08-31,Zverev A.
47897,1,0.09853881,2.3,2024-07-25,Nishioka Y.
48905,1,0.09853881,2.17,2025-01-15,Mensik J.
48209,1,0.09803213,1.11,2024-08-29,Paul T.
48747,1,0.097411126,1.05,2024-12-31,Djokovic N.
48959,1,0.097290635,2.45,2025-01-24,Zverev A.
48905,1,0.09671779,2.17,2025-01-15,Mensik J.
48669,1,0.09664106,1.18,2024-11-04,Kovacevic A.
48549,1,0.096524194,1.56,2024-10-22,Darderi L.
48817,1,0.09630728,2.22,2025-01-08,Mensik J.
48667,1,0.09524241,1.75,2024-11-04,Lajovic D.
47601,1,0.09506608,1.44,2024-07-01,Bublik A.
48952,0,0.09363052,1.6,2025-01-20,Shelton B.
48507,1,0.09351256,1.19,2024-10-17,Lehecka J.
47293,1,0.09295777,2.41,2024-05-24,Mpetshi G.
48899,1,0.09262528,1.45,2025-01-15,Paul T.
47725,1,0.092312455,1.16,2024-07-15,Struff J.L.
49117,1,0.09175054,1.4,2025-02-14,Humbert U.
49165,1,0.08998004,2.16,2025-02-19,Baez S.
48791,1,0.089464255,1.63,2025-01-06,O Connell C.
48794,0,0.08880862,,2025-01-07,Mensik J.
48847,1,0.0883444,1.18,2025-01-13,Nishioka Y.
48955,1,0.087243006,1.36,2025-01-21,Zverev A.
48609,1,0.08676501,1.2,2024-10-28,Griekspoor T.
48745,1,0.08676501,1.96,2024-12-31,Mpetshi G.
49139,1,0.08676501,1.35,2025-02-17,O Connell C.
49155,1,0.086474165,1.26,2025-02-18,Rublev A.
48883,1,0.086270384,1.37,2025-01-14,Shapovalov D.
47927,1,0.08470305,1.21,2024-07-30,Korda S.
48181,1,0.084320806,1.19,2024-08-28,Shelton B.
48263,1,0.08401765,3.34,2024-09-19,Gomez F.
48287,1,0.083511494,1.33,2024-09-22,Musetti L.
48179,1,0.08275609,1.56,2024-08-28,Ruud C.
48250,0,0.082588874,1.17,2024-09-18,Mpetshi G.
48287,1,0.08194624,1.33,2024-09-22,Musetti L.
47319,1,0.08138035,1.16,2024-05-27,Musetti L.
48119,1,0.08054754,1.4,2024-08-26,Musetti L.
48747,1,0.080528915,1.05,2024-12-31,Djokovic N.
48071,1,0.080458626,1.83,2024-08-18,Rune H.
47902,0,0.08014771,1.46,2024-07-26,Shang J.
47335,1,0.0799778,1.2,2024-05-27,Auger-Aliassime F.
47823,1,0.07983624,2.31,2024-07-20,Berrettini M.
48263,1,0.07959399,3.34,2024-09-19,Gomez F.
49079,1,0.07927406,1.41,2025-02-12,Martinez P.
49097,1,0.079243354,1.44,2025-02-12,Moutet C.
47877,1,0.077708535,1.67,2024-07-24,Moreno De Alboran N.
48881,1,0.07752969,2.48,2025-01-14,Fonseca J.
49080,0,0.07740029,1.68,2025-02-12,Coria F.
48507,1,0.077126704,1.19,2024-10-17,Lehecka J.
48847,1,0.07462605,1.18,2025-01-13,Nishioka Y.
48899,1,0.07392219,1.45,2025-01-15,Paul T.
48255,1,0.07279544,1.78,2024-09-19,Shevchenko A.
48955,1,0.071646474,1.36,2025-01-21,Zverev A.
48609,1,0.07050842,1.2,2024-10-28,Griekspoor T.
48891,1,0.07049898,1.33,2025-01-14,Rune H.
48952,0,0.06823895,1.6,2025-01-20,Shelton B.
48250,0,0.068044625,1.17,2024-09-18,Mpetshi G.
49097,1,0.06646173,1.44,2025-02-12,Moutet C.
49139,1,0.0651516,1.35,2025-02-17,O Connell C.
48745,1,0.062599115,1.96,2024-12-31,Mpetshi G.
49079,1,0.055797752,1.41,2025-02-12,Martinez P.
