match,PSW,win0,confidence0,date,winner,panel agree?,vote_percent,mean conf,correct result?,,ROI
48811,2.45,0,0.993102399,3/22/2019,Ramos-Vinolas A.,,,,,,
45185,1.11,1,0.993101792,10/5/2017,Nadal R.,,,,,,
31429,1.78,1,0.993101208,7/9/2012,Klizan M.,,,,,,
43716,1.21,1,0.99309568,4/18/2017,Pouille L.,,,,,,
31522,1.12,1,0.99307291,7/13/2012,Ferrer D.,,,,,,
37632,1.3,1,0.993064442,1/6/2015,Dolgopolov O.,,,,,,
40368,10.44,0,0.993060388,1/18/2016,Rubin N.,,,,,,
38896,1.02,1,0.993058829,5/27/2015,Federer R.,,,,,,
44303,1.47,1,0.993052493,6/25/2017,Federer R.,,,,,,
33567,1.33,1,0.993032991,5/13/2013,Nishikori K.,,,,,,
51285,1.33,1,0.993011202,8/31/2020,Giron M.,,,,,,
30528,1.05,1,0.993009299,3/15/2012,Federer R.,,,,,,
40340,2.5,0,0.993004417,1/13/2016,Mahut N.,,,,,,
51719,1.23,1,0.992989952,10/17/2020,Cecchinato M.,,,,,,
40888,1.15,1,0.992987945,3/13/2016,Wawrinka S.,,,,,,
42796,1.36,1,0.992984061,11/1/2016,Muller G.,,,,,,
44903,2.58,0,0.992978193,8/26/2017,Dzumhur D.,,,,,,
42683,1.24,1,0.992977535,10/19/2016,Kuznetsov An.,,,,,,
30833,3.42,0,0.99297277,5/1/2012,Phau B.,,,,,,
36203,1.28,1,0.992958221,5/22/2014,Gulbis E.,,,,,,
56910,1.23,1,0.992955086,10/25/2022,Carreno Busta P.,,,,,,
35369,2.3,0,0.992949512,2/10/2014,Russell M.,,,,,,
46085,1.26,1,0.992945935,3/9/2018,Donaldson J.,,,,,,
30438,1.23,1,0.992943994,3/4/2012,Anderson K.,,,,,,
45647,1.12,1,0.992938833,1/16/2018,Monfils G.,,,,,,
37325,1.05,1,0.992936888,10/2/2014,Nadal R.,,,,,,
41788,1.08,1,0.992935459,6/28/2016,Gasquet R.,,,,,,
56289,1.65,1,0.992929562,8/9/2022,De Minaur A.,,,,,,
45891,2.24,0,0.992927904,2/19/2018,Jarry N.,,,,,,
47809,2.87,0,0.992918231,10/5/2018,Medvedev D.,,,,,,
52493,1.35,1,0.992910567,3/17/2021,Raonic M.,,,,,,
43643,2.31,0,0.992904947,4/11/2017,Coric B.,,,,,,
44380,1.48,1,0.992897061,7/3/2017,Brown D.,,,,,,
45668,1.42,1,0.992885184,1/17/2018,Rublev A.,,,,,,
38999,1.24,1,0.992883986,6/12/2015,Cilic M.,,,,,,
37379,1.2,1,0.992876407,10/8/2014,Jaziri M.,,,,,,
35238,1.14,1,0.992844056,1/16/2014,Wawrinka S.,,,,,,
41836,1.08,1,0.992823762,7/1/2016,Isner J.,,,,,,
31979,2.19,0,0.99280819,9/17/2012,Garcia-Lopez G.,,,,,,
46218,1.35,1,0.992798834,3/24/2018,Zverev A.,,,,,,
53799,1.31,1,0.992789189,8/18/2021,Zverev A.,,,,,,
48246,1.14,1,0.992768079,1/14/2019,Schwartzman D.,,,,,,
32288,1.55,1,0.992768032,10/16/2012,Baghdatis M.,,,,,,
55816,1.55,1,0.992755844,6/16/2022,Peniston R.,,,,,,
33453,1.38,1,0.992755052,4/29/2013,Roger-Vasselin E.,,,,,,
31502,1.06,1,0.992744683,7/12/2012,Almagro N.,,,,,,
54800,1.46,1,0.992724487,2/13/2022,Ruud C.,,,,,,
36967,1.18,1,0.992706593,8/9/2014,Federer R.,,,,,,
48636,1.72,1,0.992704526,2/27/2019,Pella G.,,,,,,
36390,1.09,1,0.992699733,6/11/2014,Kohlschreiber P.,,,,,,
39838,1.22,1,0.992699232,9/25/2015,Bautista R.,,,,,,
33612,1.15,1,0.992683379,5/18/2013,Federer R.,,,,,,
48296,1.07,1,0.992672647,1/17/2019,Djokovic N.,,,,,,
33366,4.26,0,0.992669382,4/18/2013,Fognini F.,,,,,,
45854,1.17,1,0.992642482,2/15/2018,Thiem D.,,,,,,
43857,1.23,1,0.992641198,5/3/2017,Anderson K.,,,,,,
42530,1.6,1,0.992624168,10/3/2016,Edmund K.,,,,,,
51165,1.12,1,0.992610464,2/25/2020,Giron M.,,,,,,
37973,1.12,1,0.992601833,2/10/2015,Raonic M.,,,,,,
34434,1.67,1,0.992597176,8/12/2013,Chardy J.,,,,,,
50448,1.27,1,0.992592322,10/9/2019,Zverev A.,,,,,,
55617,1.34,1,0.992588686,5/23/2022,Ymer M.,,,,,,
53208,3.18,0,0.992588212,6/10/2021,Rodionov J.,,,,,,
51206,1.13,1,0.992587269,2/28/2020,Djokovic N.,,,,,,
56336,1.41,1,0.992565965,8/13/2022,Carreno Busta P.,,,,,,
53946,2.75,0,0.992557053,9/1/2021,Popyrin A.,,,,,,
52222,2.97,0,0.992550533,2/17/2021,Tsitsipas S.,,,,,,
54189,3.22,0,0.992539227,10/13/2021,Basilashvili N.,,,,,,
34618,1.64,1,0.992535955,8/30/2013,Youzhny M.,,,,,,
44947,1.16,1,0.992531716,8/30/2017,Carreno Busta P.,,,,,,
36528,1.1,1,0.992512672,6/24/2014,Hewitt L.,,,,,,
47416,3.92,0,0.992504669,8/10/2018,Tsitsipas S.,,,,,,
35879,1.52,1,0.992497609,4/15/2014,Monfils G.,,,,,,
32200,1.06,1,0.992493819,10/5/2012,Nadal R.,,,,,,
32708,1.14,1,0.992477654,1/18/2013,Ferrer D.,,,,,,
54572,3.64,0,0.992471797,1/18/2022,Paire B.,,,,,,
39073,1.35,1,0.992469094,6/21/2015,Dolgopolov O.,,,,,,
35262,1.12,1,0.992468138,1/18/2014,Nadal R.,,,,,,
55780,1.2,1,0.992460833,6/13/2022,Cilic M.,,,,,,
37298,9.93,0,0.992454348,9/30/2014,Ito T.,,,,,,
46514,2.09,0,0.99244606,5/4/2018,Djere L.,,,,,,
55166,1.36,1,0.992444058,3/28/2022,Hurkacz H.,,,,,,
55842,1.62,1,0.992437192,6/20/2022,Bellier A.,,,,,,
53928,1.39,1,0.992404844,8/31/2021,Mcdonald M.,,,,,,
52166,1.06,1,0.992382476,2/10/2021,Zverev A.,,,,,,
40111,1.65,1,0.992380123,10/27/2015,Kohlschreiber P.,,,,,,
38530,1.25,1,0.992377624,4/21/2015,Cuevas P.,,,,,,
54722,1.61,1,0.992375927,2/7/2022,Lajovic D.,,,,,,
37894,3.74,0,0.99237247,2/3/2015,Dzumhur D.,,,,,,
35940,1.72,0,0.992369074,4/22/2014,Berlocq C.,,,,,,
47339,1.63,1,0.992344143,8/2/2018,Mmoh M.,,,,,,
31790,1.06,1,0.992340786,8/16/2012,Federer R.,,,,,,
34249,1.07,1,0.992321345,7/23/2013,Monfils G.,,,,,,
42914,1.11,1,0.992320712,1/6/2017,Djokovic N.,,,,,,
56338,1.51,1,0.992298226,8/14/2022,Carreno Busta P.,,,,,,
30099,1.88,1,0.992295887,1/30/2012,Mayer F.,,,,,,
44276,1.23,1,0.992291555,6/21/2017,Dimitrov G.,,,,,,
46021,2.98,0,0.992288679,2/28/2018,Jaziri M.,,,,,,
41970,1.5,1,0.992271538,7/19/2016,Mannarino A.,,,,,,
47202,3.99,0,0.992271369,7/24/2018,Galovic V.,,,,,,
38877,2.54,0,0.992253789,5/26/2015,Arnaboldi A.,,,,,,
42354,1.04,1,0.992252218,8/31/2016,Cilic M.,,,,,,
41042,2.7,0,0.992247918,4/5/2016,Paul T.,,,,,,
32021,3.2,0,0.992234921,9/20/2012,Gimeno-Traver D.,,,,,,
42395,1.28,1,0.992214977,9/3/2016,Del Potro J.M.,,,,,,
29856,1.09,1,0.992200872,1/3/2012,Nadal R.,,,,,,
34404,1.3,1,0.992196144,8/7/2013,Berdych T.,,,,,,
38706,1.27,1,0.992191577,5/7/2015,Berdych T.,,,,,,
35301,3.34,0,0.992170392,2/4/2014,Gicquel M.,,,,,,
56952,1.28,1,0.992162149,10/28/2022,Auger-Aliassime F.,,,,,,
51113,1.47,1,0.992152335,2/21/2020,Tsitsipas S.,,,,,,
40570,2.59,0,0.992145123,2/7/2016,Estrella Burgos V.,,,,,,
42545,1.12,1,0.992138939,10/4/2016,Sock J.,,,,,,
33050,1.16,1,0.992138924,2/28/2013,Del Potro J.M.,,,,,,
35290,1.68,1,0.992128043,2/4/2014,Carreno-Busta P.,,,,,,
39665,1.52,1,0.992103959,8/28/2015,Anderson K.,,,,,,
47067,1.29,1,0.992100909,7/5/2018,Anderson K.,,,,,,
46106,1.96,0,0.992099824,3/10/2018,Zverev M.,,,,,,
46100,1.34,1,0.992094862,3/10/2018,Smyczek T.,,,,,,
47604,1.29,1,0.992079764,8/30/2018,Goffin D.,,,,,,
42698,1.11,1,0.9920748,10/20/2016,Dimitrov G.,,,,,,
41565,1.12,1,0.992059393,5/29/2016,Wawrinka S.,,,,,,
38552,1.6,1,0.992055559,4/22/2015,Paire B.,,,,,,
52279,1.23,1,0.992055485,2/25/2021,Mannarino A.,,,,,,
35366,1.12,1,0.992054472,2/10/2014,Berdych T.,,,,,,
42713,2.01,0,0.99203723,10/22/2016,Fognini F.,,,,,,
50942,1.33,1,0.992024272,2/7/2020,Monfils G.,,,,,,
34701,1.12,1,0.992007132,9/20/2013,Tsonga J.W.,,,,,,
40394,1.48,1,0.991981063,1/18/2016,Garcia-Lopez G.,,,,,,
54534,1.16,1,0.99194759,1/17/2022,Alcaraz C.,,,,,,
55928,2.36,0,0.991945657,6/28/2022,Galan D.E.,,,,,,
30368,1.16,1,0.991919005,2/28/2012,Isner J.,,,,,,
33505,1.63,1,0.991915971,5/5/2013,Verdasco F.,,,,,,
32603,1.12,1,0.991907387,1/10/2013,Ferrer D.,,,,,,
53340,1.42,1,0.991903582,6/28/2021,Broady L.,,,,,,
50784,1.12,1,0.991901922,1/21/2020,Zverev A.,,,,,,
30574,1.19,1,0.991896789,3/23/2012,Tsonga J.W.,,,,,,
50032,1.28,1,0.991884384,8/12/2019,Isner J.,,,,,,
56281,1.4,1,0.991875231,8/7/2022,Medvedev D.,,,,,,
56261,1.05,1,0.991867518,8/4/2022,Medvedev D.,,,,,,
35212,1.27,1,0.991857003,1/14/2014,Nishikori K.,,,,,,
45076,1.9,0,0.991856338,9/22/2017,Gojowczyk P.,,,,,,
39136,1.6,1,0.991838019,6/29/2015,Granollers M.,,,,,,
34256,1.58,1,0.991817341,7/24/2013,Youzhny M.,,,,,,
54175,1.62,1,0.991816681,10/11/2021,Basilashvili N.,,,,,,
56258,2.87,0,0.991813467,8/4/2022,Albot R.,,,,,,
35831,1.88,0,0.991806388,4/9/2014,Querrey S.,,,,,,
44196,2.2,0,0.991794269,6/12/2017,Bedene A.,,,,,,
53033,1.15,1,0.991786443,5/25/2021,Korda S.,,,,,,
44974,4.54,0,0.991777166,8/30/2017,Travaglia S.,,,,,,
43947,1.28,1,0.991739535,5/11/2017,Nishikori K.,,,,,,
47710,1.34,1,0.991732769,9/24/2018,Sousa J.,,,,,,
39604,1.06,1,0.991731884,8/20/2015,Murray A.,,,,,,
48580,1.18,1,0.991718236,2/22/2019,Tsitsipas S.,,,,,,
46725,4.32,0,0.991705788,5/29/2018,Stakhovsky S.,,,,,,
30597,1.22,1,0.991704319,3/25/2012,Nishikori K.,,,,,,
30320,1.11,1,0.991694931,2/23/2012,Gasquet R.,,,,,,
54906,1.39,1,0.991692774,2/20/2022,Alcaraz C.,,,,,,
41368,1.76,0,0.991689761,5/10/2016,Chardy J.,,,,,,
52152,1.25,1,0.991676546,2/9/2021,Monteiro T.,,,,,,
40407,1.14,1,0.991675736,1/19/2016,Troicki V.,,,,,,
42588,5.47,0,0.991672128,10/9/2016,Wu D.,,,,,,
31785,1.2,1,0.991668677,8/15/2012,Berdych T.,,,,,,
37597,1.08,1,0.991666648,11/14/2014,Djokovic N.,,,,,,
48061,1.43,1,0.991657803,11/3/2018,Djokovic N.,,,,,,
32331,1.09,1,0.991653777,10/19/2012,Tipsarevic J.,,,,,,
38171,1.28,1,0.991650107,2/25/2015,Dolgopolov O.,,,,,,
57869,2.03,0,0.991641873,3/27/2023,Piros Z.,,,,,,
54400,2.44,0,0.991624391,11/21/2021,Zverev A.,,,,,,
51077,1.53,1,0.991612483,2/18/2020,Kecmanovic M.,,,,,,
35607,1.22,1,0.991597528,2/27/2014,Gulbis E.,,,,,,
32161,1.64,1,0.991593715,10/3/2012,Monaco J.,,,,,,
56028,1.17,1,0.991593601,7/12/2022,Bonzi B.,,,,,,
43028,1.06,1,0.991579771,1/17/2017,Djokovic N.,,,,,,
50934,2.41,0,0.991578094,2/6/2020,Gombos N.,,,,,,
45890,1.21,1,0.991565414,2/18/2018,Thiem D.,,,,,,
37518,1.31,1,0.991544549,10/23/2014,Anderson K.,,,,,,
36313,1.43,1,0.991525994,5/30/2014,Berdych T.,,,,,,
57660,3.71,0,0.991457237,3/11/2023,Fucsovics M.,,,,,,
53082,9.48,0,0.991447733,5/30/2021,Andujar P.,,,,,,
47629,7.48,0,0.991441822,9/1/2018,Kohlschreiber P.,,,,,,
53416,1.05,1,0.991437623,7/1/2021,Medvedev D.,,,,,,
51483,1.16,1,0.991427765,9/21/2020,Djokovic N.,,,,,,
46625,1.26,1,0.991414061,5/17/2018,Fognini F.,,,,,,
32527,1.07,1,0.991410246,1/2/2013,Ferrer D.,,,,,,
46548,2.38,0,0.991385373,5/8/2018,Mayer L.,,,,,,
35060,1.05,1,0.991383219,12/31/2013,Nadal R.,,,,,,
46659,2.46,0,0.991370817,5/22/2018,Gojowczyk P.,,,,,,
48453,1.17,1,0.991351502,2/12/2019,Pella G.,,,,,,
52937,1.15,1,0.991346715,5/12/2021,Berrettini M.,,,,,,
39676,6.02,0,0.991339786,8/31/2015,Haider-Maurer A.,,,,,,
49127,1.08,1,0.991321701,5/7/2019,Federer R.,,,,,,
53737,1.72,1,0.991319417,8/10/2021,Ruud C.,,,,,,
54614,3.61,0,0.991312412,1/22/2022,Cilic M.,,,,,,
44275,1.2,1,0.991310569,6/21/2017,Berdych T.,,,,,,
56569,1.73,1,0.991307568,9/19/2022,Etcheverry T.,,,,,,
34475,1.23,1,0.991293326,8/16/2013,Del Potro J.M.,,,,,,
35250,1.08,1,0.991289395,1/16/2014,Tsonga J.W.,,,,,,
38536,8.04,0,0.991279808,4/21/2015,Rublev A.,,,,,,
42254,1.74,1,0.991271118,8/22/2016,Jaziri M.,,,,,,
37503,3.48,0,0.991251481,10/22/2014,Carreno-Busta P.,,,,,,
37548,1.45,1,0.99124657,10/27/2014,Gasquet R.,,,,,,
40837,4.73,0,0.991237754,3/10/2016,Tiafoe F.,,,,,,
30960,1.63,1,0.991233708,5/14/2012,Nalbandian D.,,,,,,
56835,1.74,1,0.991230816,10/18/2022,Daniel T.,,,,,,
44793,2.75,0,0.991230496,8/10/2017,Querrey S.,,,,,,
54589,1.27,1,0.99122738,1/20/2022,De Minaur A.,,,,,,
47573,1.06,1,0.991211508,8/28/2018,Del Potro J.M.,,,,,,
55521,1.08,1,0.991209673,5/11/2022,Nadal R.,,,,,,
48878,2.45,0,0.991206196,4/8/2019,Garin C.,,,,,,
31514,1.42,1,0.991204793,7/13/2012,Granollers M.,,,,,,
44161,1.07,1,0.991195381,6/2/2017,Djokovic N.,,,,,,
35682,5.83,0,0.991191495,3/9/2014,Gonzalez A.,,,,,,
49291,1.08,1,0.991165403,5/26/2019,Cilic M.,,,,,,
35722,1.14,1,0.991155671,3/19/2014,Vesely J.,,,,,,
46038,2.66,0,0.991130984,3/1/2018,Jarry N.,,,,,,
34736,1.19,1,0.991124752,9/25/2013,Berdych T.,,,,,,
53120,1.65,1,0.991118301,6/1/2021,Coria F.,,,,,,
39848,1.16,1,0.991116451,9/27/2015,Raonic M.,,,,,,
41712,1.26,1,0.991102924,6/21/2016,Pospisil V.,,,,,,
36676,6.77,0,0.991090512,7/11/2014,Berlocq C.,,,,,,
40709,5,0,0.991085228,2/17/2016,Gimeno-Traver D.,,,,,,
50634,2.53,0,0.991081102,10/30/2019,Tsonga J.W.,,,,,,
57071,1.18,1,0.991077659,1/4/2023,Medvedev D.,,,,,,
37896,1.18,1,0.991071128,2/4/2015,Bellucci T.,,,,,,
53160,3,0,0.991065642,6/3/2021,Koepfer D.,,,,,,
32157,1.12,1,0.99105999,10/3/2012,Del Potro J.M.,,,,,,
47639,2.36,0,0.991058454,9/2/2018,Isner J.,,,,,,
33970,1.05,1,0.991015112,6/25/2013,Berdych T.,,,,,,
46670,1.85,1,0.991007735,5/23/2018,Sandgren T.,,,,,,
41449,2.46,0,0.991007712,5/20/2016,Cilic M.,,,,,,
46293,2.41,0,0.990993532,4/12/2018,Johnson S.,,,,,,
55811,3.74,0,0.990987366,6/15/2022,Van De Zandschulp B.,,,,,,
32538,4.4,0,0.990986012,1/3/2013,Brands D.,,,,,,
49584,1.44,1,0.990981462,7/1/2019,Kecmanovic M.,,,,,,
37974,1.25,1,0.99096708,2/10/2015,Giraldo S.,,,,,,
57122,1.71,1,0.990965174,1/11/2023,Halys Q.,,,,,,
46698,2.8,0,0.990965073,5/27/2018,Donaldson J.,,,,,,
35678,1.05,1,0.990964347,3/9/2014,Nadal R.,,,,,,
53256,2.67,0,0.990949055,6/16/2021,Draper J.,,,,,,
51727,1.2,1,0.990947975,10/19/2020,Kecmanovic M.,,,,,,
47005,1.74,1,0.990947768,7/2/2018,Stakhovsky S.,,,,,,
50657,1.1,1,0.990938173,11/2/2019,Djokovic N.,,,,,,
34695,1.21,1,0.99092791,9/19/2013,Tursunov D.,,,,,,
30867,1.4,1,0.99092505,5/3/2012,Kohlschreiber P.,,,,,,
50473,3.24,0,0.990917981,10/14/2019,Travaglia S.,,,,,,
51230,1.61,1,0.990913981,8/22/2020,Opelka R.,,,,,,
52171,3.18,0,0.990906569,2/10/2021,Lajovic D.,,,,,,
35986,1.14,1,0.990878768,4/25/2014,Dimitrov G.,,,,,,
32677,1.08,1,0.990872662,1/16/2013,Almagro N.,,,,,,
34147,1.57,1,0.990864599,7/15/2013,Brands D.,,,,,,
38792,2.56,0,0.99085991,5/19/2015,Istomin D.,,,,,,
45533,2.23,0,0.990859667,1/4/2018,Paire B.,,,,,,
52021,1.17,1,0.990835694,2/2/2021,Evans D.,,,,,,
42595,1.43,1,0.990797092,10/10/2016,Edmund K.,,,,,,
35936,1.36,1,0.990789449,4/22/2014,Mathieu P.H.,,,,,,
48612,1.2,1,0.990782118,2/26/2019,Nishikori K.,,,,,,
54135,1.78,1,0.990780146,10/8/2021,Nishioka Y.,,,,,,
46676,1.36,1,0.990768546,5/24/2018,Fognini F.,,,,,,
49648,1.22,1,0.990745495,7/3/2019,Medvedev D.,,,,,,
57719,2.66,0,0.99074491,3/17/2023,Halys Q.,,,,,,
54415,1.35,1,0.9907433,1/4/2022,Paul T.,,,,,,
38863,1.13,1,0.990733418,5/25/2015,Goffin D.,,,,,,
44267,1.76,1,0.990732074,6/20/2017,Haase R.,,,,,,
34402,1.12,1,0.99070631,8/7/2013,Istomin D.,,,,,,
56297,1.67,1,0.99069376,8/9/2022,Monfils G.,,,,,,
30609,3.61,0,0.990681387,3/26/2012,Mayer F.,,,,,,
45090,1.33,1,0.990671832,9/25/2017,Chardy J.,,,,,,
56638,1.35,1,0.99067065,9/27/2022,Broady L.,,,,,,
40885,1.29,1,0.990666175,3/13/2016,Querrey S.,,,,,,
46334,3.06,0,0.990662433,4/17/2018,Seppi A.,,,,,,
40882,1.13,1,0.990611817,3/13/2016,Nishikori K.,,,,,,
57049,1.13,1,0.990600261,1/3/2023,Medvedev D.,,,,,,
44997,1.4,1,0.99058826,8/31/2017,Millman J.,,,,,,
38064,6.85,0,0.99058731,2/17/2015,Gonzalez A.,,,,,,
37793,1.21,1,0.990582334,1/20/2015,Johnson S.,,,,,,
44468,1.11,1,0.990562574,7/8/2017,Raonic M.,,,,,,
38485,1.16,1,0.990545876,4/15/2015,Federer R.,,,,,,
50218,1.08,1,0.990539504,8/30/2019,Cilic M.,,,,,,
52295,1.53,1,0.990513956,2/26/2021,Popyrin A.,,,,,,
32408,1.54,1,0.990499816,10/27/2012,Dolgopolov O.,,,,,,
37978,1.43,1,0.990477011,2/10/2015,Tomic B.,,,,,,
41362,1.14,1,0.990458978,5/10/2016,Nishikori K.,,,,,,
37257,1.09,1,0.990456518,9/24/2014,Nishikori K.,,,,,,
41343,1.64,1,0.990451002,5/8/2016,Troicki V.,,,,,,
56942,1.45,1,0.990443604,10/27/2022,Rune H.,,,,,,
43096,20.76,0,0.990436701,1/22/2017,Zverev M.,,,,,,
35390,1.49,1,0.990423814,2/11/2014,Volandri F.,,,,,,
38143,1.36,1,0.990419075,2/24/2015,Stakhovsky S.,,,,,,
32514,1.52,1,0.990407561,1/2/2013,Baghdatis M.,,,,,,
57728,2.2,0,0.990403906,3/18/2023,Borges N.,,,,,,
57804,1.88,1,0.990402782,3/24/2023,Garin C.,,,,,,
39875,1.45,1,0.990397193,9/30/2015,Sousa J.,,,,,,
53075,1.05,1,0.990395039,5/30/2021,Zverev A.,,,,,,
37063,1.1,1,0.990379746,8/20/2014,Isner J.,,,,,,
48592,1.34,1,0.990372111,2/24/2019,Tsitsipas S.,,,,,,
32803,1.42,1,0.990365723,2/8/2013,Nieminen J.,,,,,,
33577,1.05,1,0.990362933,5/14/2013,Djokovic N.,,,,,,
37688,1.6,1,0.990360761,1/12/2015,Mayer L.,,,,,,
36281,1.09,1,0.990349913,5/28/2014,Cilic M.,,,,,,
44340,1.36,1,0.990347729,6/29/2017,Johnson S.,,,,,,
51659,1.29,1,0.990345675,10/13/2020,Sonego L.,,,,,,
31410,1.05,1,0.990344909,7/2/2012,Federer R.,,,,,,
40096,1.23,1,0.990343515,10/24/2015,Berdych T.,,,,,,
46980,1.55,1,0.990340311,7/2/2018,Fabbiano T.,,,,,,
41581,1.47,1,0.990335509,6/6/2016,Querrey S.,,,,,,
47247,3.14,0,0.990330005,7/26/2018,Basilashvili N.,,,,,,
38078,1.16,1,0.990328822,2/18/2015,Bolelli S.,,,,,,
46949,1.28,1,0.990326037,6/26/2018,Copil M.,,,,,,
38290,1.08,1,0.990322953,3/18/2015,Federer R.,,,,,,
53397,2.8,0,0.990307574,6/30/2021,Thompson J.,,,,,,
34771,2.79,0,0.990305775,10/6/2013,Berlocq C.,,,,,,
43281,2.57,0,0.990303392,2/20/2017,Jaziri M.,,,,,,
32473,1.3,1,0.990300614,12/31/2012,Nishikori K.,,,,,,
46456,1.81,1,0.990291727,5/1/2018,Monteiro T.,,,,,,
34652,1.04,1,0.99028742,9/6/2013,Djokovic N.,,,,,,
35270,1.11,1,0.990255227,1/19/2014,Berdych T.,,,,,,
41305,1.08,1,0.990245614,5/3/2016,Murray A.,,,,,,
36622,1.57,1,0.990230925,7/8/2014,Pavic A.,,,,,,
52326,1.15,1,0.990220789,3/2/2021,Munar J.,,,,,,
50343,3.7,0,0.99020126,9/27/2019,Ramos-Vinolas A.,,,,,,
53323,1.18,1,0.990200962,6/23/2021,De Minaur A.,,,,,,
51562,1.13,1,0.990198047,9/29/2020,Shapovalov D.,,,,,,
47085,1.09,1,0.990195166,7/7/2018,Raonic M.,,,,,,
45225,2.33,0,0.990174645,10/10/2017,Struff J.L.,,,,,,
30948,2.51,0,0.990173766,5/12/2012,Berdych T.,,,,,,
47516,1.48,1,0.990159451,8/23/2018,Daniel T.,,,,,,
45178,1.28,1,0.990151378,10/4/2017,Bautista Agut R.,,,,,,
34914,1.44,1,0.990140431,10/22/2013,Youzhny M.,,,,,,
49166,7.09,0,0.990138247,5/11/2019,Tsitsipas S.,,,,,,
32071,1.33,1,0.990133513,9/27/2012,Gasquet R.,,,,,,
44555,1.2,1,0.990123051,7/21/2017,Ferrer D.,,,,,,
57878,1.67,1,0.99012206,3/27/2023,Sousa J.,,,,,,
35540,1.04,1,0.99011355,2/24/2014,Federer R.,,,,,,
53158,1.32,1,0.990107688,6/3/2021,Schwartzman D.,,,,,,
33925,2.94,0,0.990106122,6/20/2013,Seppi A.,,,,,,
44151,1.08,1,0.9901054,6/1/2017,Murray A.,,,,,,
41032,2.8,0,0.990095932,4/5/2016,Mathieu P.H.,,,,,,
32808,1.42,1,0.990094432,2/8/2013,Gasquet R.,,,,,,
44815,3.72,0,0.990078318,8/14/2017,Krueger M.,,,,,,
41993,1.21,1,0.990075422,7/19/2016,Mathieu P.H.,,,,,,
30154,1.46,1,0.990074258,2/3/2012,Berlocq C.,,,,,,
30893,1.2,1,0.990071021,5/6/2012,Anderson K.,,,,,,
37021,1.52,1,0.990067398,8/15/2014,Ferrer D.,,,,,,
35053,1.46,1,0.990058538,12/31/2013,Becker B.,,,,,,
33690,1.08,1,0.990057359,5/27/2013,Tsonga J.W.,,,,,,
51573,1.17,1,0.990039661,9/29/2020,Garin C.,,,,,,
36034,1.34,1,0.990036907,5/2/2014,Struff J.L.,,,,,,
35069,1.04,1,0.990019982,1/1/2014,Nadal R.,,,,,,
36715,6.02,0,0.990006735,7/16/2014,Krajinovic F.,,,,,,
39174,1.06,1,0.989999156,6/30/2015,Nadal R.,,,,,,
37354,1.4,1,0.989989066,10/7/2014,Janowicz J.,,,,,,
37437,1.11,1,0.98997924,10/15/2014,Robredo T.,,,,,,
38728,1.29,1,0.989950856,5/11/2015,Isner J.,,,,,,
31686,1.23,1,0.989937252,8/1/2012,Haas T.,,,,,,
41542,1.16,1,0.989923446,5/26/2016,Cuevas P.,,,,,,
49165,1.24,1,0.989916192,5/10/2019,Nadal R.,,,,,,
44646,1.29,1,0.989896231,7/30/2017,Isner J.,,,,,,
46136,1.33,1,0.989882216,3/13/2018,Raonic M.,,,,,,
40561,1.67,1,0.989865951,2/5/2016,Brown D.,,,,,,
37647,1.13,1,0.989862685,1/7/2015,Berdych T.,,,,,,
51648,1.47,1,0.989855426,10/12/2020,Bublik A.,,,,,,
30531,1.12,1,0.989851618,3/16/2012,Nadal R.,,,,,,
34686,2.95,0,0.989844222,9/18/2013,Przysiezny M.,,,,,,
41084,1.57,1,0.989838887,4/11/2016,Paire B.,,,,,,
49137,1.47,1,0.989833052,5/7/2019,Wawrinka S.,,,,,,
42868,1.53,1,0.989830136,1/3/2017,Paire B.,,,,,,
50136,1.34,1,0.989819945,8/26/2019,Nishioka Y.,,,,,,
46480,1.3,1,0.989813748,5/2/2018,Sousa J.,,,,,,
44284,1.33,1,0.989802828,6/22/2017,Querrey S.,,,,,,
33503,1.59,1,0.989787541,5/5/2013,Haas T.,,,,,,
39466,1.46,1,0.989778126,8/5/2015,Lopez F.,,,,,,
46352,1.27,1,0.989755986,4/18/2018,Bautista Agut R.,,,,,,
40048,1.14,1,0.989753518,10/20/2015,Cuevas P.,,,,,,
50217,1.06,1,0.989744465,8/30/2019,Nadal R.,,,,,,
44742,1.33,1,0.989740791,8/5/2017,Zverev A.,,,,,,
33511,1.17,1,0.989723352,5/6/2013,Dimitrov G.,,,,,,
30062,2.31,0,0.989719101,1/20/2012,Lopez F.,,,,,,
56885,1.4,1,0.989706975,10/21/2022,Auger-Aliassime F.,,,,,,
41395,1.09,1,0.989689178,5/14/2016,Murray A.,,,,,,
42159,1.11,1,0.989688963,8/7/2016,Isner J.,,,,,,
54976,1.31,1,0.989679112,2/24/2022,Paul T.,,,,,,
52567,5.82,0,0.989641192,3/26/2021,Duckworth J.,,,,,,
34559,1.02,1,0.989617438,8/27/2013,Federer R.,,,,,,
48814,1.29,1,0.989602105,3/22/2019,Isner J.,,,,,,
41483,1.43,1,0.989599265,5/24/2016,Baghdatis M.,,,,,,
34634,1.02,1,0.989589923,9/1/2013,Federer R.,,,,,,
56747,1.11,1,0.989587216,10/6/2022,Djokovic N.,,,,,,
44383,1.15,1,0.989586481,7/3/2017,Paire B.,,,,,,
45860,1.43,1,0.989585026,2/15/2018,Rublev A.,,,,,,
