match,PSW,win0,confidence0,date,winner,return,,,
52231,1.51,1,0.876682211,2/22/2021,Cressy M.,,,,
55087,1.76,1,0.876667286,3/17/2022,Norrie C.,,,,
48488,1.32,1,0.876632579,2/15/2019,Thiem D.,,,,
55844,1.63,1,0.876603472,6/20/2022,Ivashka I.,,,,
44520,1.5,1,0.876594834,7/19/2017,Gojowczyk P.,,,,
54190,5.93,0,0.876585613,10/13/2021,Dimitrov G.,,,,
30950,1.36,1,0.876545704,5/13/2012,Federer R.,,,,
33828,2.04,1,0.876535202,6/11/2013,Mayer L.,,,,
31413,5.14,0,0.876517526,7/3/2012,Mayer F.,,,,
41766,1.25,1,0.876462305,6/27/2016,Querrey S.,,,,
43021,1.23,1,0.876440791,1/17/2017,Chung H.,,,,
57579,1.58,1,0.876434106,3/2/2023,Lajovic D.,0.58,11.6,,
41226,2.49,0,0.876383707,4/26/2016,Khachanov K.,,,,
57143,2.49,0,0.876374636,1/14/2023,Kwon S.W.,,,,
47836,5.28,0,0.876223099,10/9/2018,Jarry N.,,,,
44600,1.33,1,0.876211182,7/26/2017,Ferrer D.,,,,
32367,1.94,0,0.876108117,10/23/2012,Simon G.,,,,
44997,3.24,0,0.876100486,8/31/2017,Shapovalov D.,,,,
39847,1.52,1,0.876058264,9/27/2015,Tsonga J.W.,,,,
39038,3.17,0,0.876006871,6/17/2015,Anderson K.,,,,
35585,1.35,1,0.875949233,2/26/2014,Simon G.,,,,
55855,1.32,1,0.875948642,6/21/2022,Sonego L.,,,,
30506,1.18,1,0.875891332,3/12/2012,Raonic M.,,,,
38901,13,0,0.875817239,5/27/2015,Becker B.,,,,
39003,2.74,0,0.875737389,6/13/2015,Troicki V.,,,,
41911,3.12,0,0.875727224,7/13/2016,Mathieu P.H.,,,,
37527,1.17,1,0.875722492,10/24/2014,Ferrer D.,,,,
53812,3.77,0,0.875576396,8/18/2021,Pella G.,,,,
43407,1.48,1,0.875574529,3/1/2017,Pouille L.,,,,
47605,1.56,1,0.875550211,8/30/2018,Pouille L.,,,,
57451,1.48,1,0.875516843,2/21/2023,Cerundolo F.,,,,
32029,1.65,1,0.875514566,9/21/2012,Monfils G.,,,,
36311,1.18,1,0.875505472,5/30/2014,Gulbis E.,,,,
57700,1.2,1,0.875407147,3/15/2023,Sinner J.,0.2,4,,
30842,1.35,1,0.875364836,5/1/2012,Youzhny M.,,,,
57680,1.22,1,0.875305256,3/12/2023,Hurkacz H.,0.22,4.4,,
46365,1.52,1,0.875305243,4/20/2018,Zverev A.,,,,
43908,2.25,0,0.875290997,5/8/2017,Simon G.,,,,
46029,2.56,0,0.875267055,2/28/2018,Harrison R.,,,,
41430,1.18,1,0.875260772,5/18/2016,Garcia-Lopez G.,,,,
30310,1.19,1,0.875226431,2/23/2012,Raonic M.,,,,
32368,1.45,1,0.875215215,10/23/2012,Bellucci T.,,,,
46860,1.3,1,0.875202001,6/16/2018,Raonic M.,,,,
37548,3.03,0,0.875150102,10/27/2014,Giraldo S.,,,,
39923,1.23,1,0.875123322,10/6/2015,Kyrgios N.,,,,
44589,2.53,0,0.875112234,7/25/2017,Millman J.,,,,
47529,1.69,1,0.875097392,8/27/2018,Pospisil V.,,,,
39511,1.52,1,0.875068815,8/9/2015,Isner J.,,,,
31469,1.19,1,0.875061966,7/10/2012,Nishikori K.,,,,
36358,2.29,0,0.875037167,6/10/2014,Goffin D.,,,,
43998,1.25,1,0.874950513,5/18/2017,Djokovic N.,,,,
30528,1.09,1,0.87485996,3/15/2012,Djokovic N.,,,,
56469,1.52,1,0.874826977,8/29/2022,Rinderknech A.,,,,
47222,1.64,1,0.874792409,7/24/2018,Norrie C.,,,,
56300,1.49,1,0.874755449,8/9/2022,Cilic M.,,,,
48711,1.28,1,0.874752372,3/9/2019,Simon G.,,,,
37470,1.36,1,0.874647154,10/18/2014,Cilic M.,,,,
30686,4.85,0,0.874621106,4/16/2012,Montanes A.,,,,
37771,1.56,1,0.874480869,1/19/2015,Baghdatis M.,,,,
46253,1.65,1,0.874463436,3/30/2018,Zverev A.,,,,
47985,1.19,1,0.874303465,10/24/2018,Anderson K.,,,,
53823,1.2,1,0.874267147,8/20/2021,Rublev A.,,,,
54495,1.44,1,0.874178953,1/13/2022,Cressy M.,,,,
51030,1.55,1,0.874178867,2/14/2020,Ruud C.,,,,
53821,1.14,1,0.874174301,8/20/2021,Tsitsipas S.,,,,
41613,1.29,1,0.87415566,6/9/2016,Ferrer D.,,,,
48577,2.38,0,0.874112891,2/22/2019,Albot R.,,,,
37179,1.12,1,0.874099913,8/31/2014,Berdych T.,,,,
49578,1.26,1,0.87409463,7/1/2019,Paire B.,,,,
42736,1.1,1,0.87404287,10/25/2016,Thiem D.,,,,
30113,1.16,1,0.873950986,1/31/2012,Nieminen J.,,,,
39947,2.97,0,0.873936532,10/8/2015,Fognini F.,,,,
31456,1.49,1,0.873864265,7/10/2012,Hewitt L.,,,,
33008,1.38,1,0.873849315,2/26/2013,Istomin D.,,,,
38466,2.64,0,0.873843097,4/13/2015,Stakhovsky S.,,,,
44568,1.14,1,0.873830613,7/24/2017,Sakharov G.,,,,
55712,4.45,0,0.873814683,5/30/2022,Rune H.,,,,
49011,1.14,1,0.873783049,4/23/2019,Ferrer D.,,,,
33947,34,0,0.873777257,6/24/2013,Darcis S.,,,,
47915,4.46,0,0.873758069,10/17/2018,Pospisil V.,,,,
52623,2.44,0,0.873711523,4/5/2021,Gerasimov E.,,,,
38821,1.44,1,0.873677891,5/22/2015,Mayer L.,,,,
31354,1.05,1,0.87360304,6/27/2012,Tipsarevic J.,,,,
53629,1.51,1,0.873601854,7/26/2021,Vesely J.,,,,
56949,1.46,1,0.87356221,10/28/2022,Dimitrov G.,,,,
48112,2.8,0,0.87355659,1/1/2019,Kudla D.,,,,
50320,1.33,1,0.87352881,9/25/2019,Monfils G.,,,,
51121,1.71,1,0.873524549,2/22/2020,Coric B.,,,,
42601,1.29,1,0.873504698,10/11/2016,Monfils G.,,,,
37797,1.24,1,0.873473652,1/20/2015,Verdasco F.,,,,
50068,1.07,1,0.873442504,8/16/2019,Djokovic N.,,,,
54426,1.34,1,0.873304121,1/5/2022,Cilic M.,,,,
40233,1.45,1,0.873294893,1/4/2016,Coric B.,,,,
43157,1.27,1,0.873270091,2/9/2017,Zverev A.,,,,
33746,1.39,1,0.873217492,5/29/2013,Chardy J.,,,,
42235,2.4,0,0.873169302,8/19/2016,Cilic M.,,,,
32680,1.21,1,0.873139983,1/16/2013,Janowicz J.,,,,
30132,5.42,0,0.873138326,2/1/2012,Rufin G.,,,,
56176,1.3,1,0.873015522,7/27/2022,Nakashima B.,,,,
38293,5.5,0,0.873013156,3/18/2015,Lopez F.,,,,
56904,1.12,1,0.872963753,10/24/2022,Rublev A.,,,,
34447,1.54,1,0.872915162,8/13/2013,Robredo T.,,,,
33629,1.29,1,0.872905467,5/20/2013,Andujar P.,,,,
54322,1.59,1,0.872831608,11/1/2021,Musetti L.,,,,
53971,5.23,0,0.872814325,9/3/2021,Alcaraz C.,,,,
47100,9.52,0,0.872808293,7/11/2018,Anderson K.,,,,
44138,1.17,1,0.872802656,5/31/2017,Schwartzman D.,,,,
38036,2.76,0,0.872801483,2/16/2015,Haider-Maurer A.,,,,
40305,1.11,1,0.872794989,1/9/2016,Federer R.,,,,
47464,1.54,1,0.872677492,8/16/2018,Fucsovics M.,,,,
42230,1.1,1,0.872656178,8/18/2016,Murray A.,,,,
49899,1.17,1,0.872591934,7/30/2019,Medvedev D.,,,,
53916,2.68,0,0.872553708,8/31/2021,Pospisil V.,,,,
42391,1.52,1,0.872553106,9/2/2016,Karlovic I.,,,,
39997,1.25,1,0.872525317,10/14/2015,Wawrinka S.,,,,
47388,4.89,0,0.872516132,8/7/2018,Haase R.,,,,
36214,1.56,1,0.872511458,5/25/2014,Tursunov D.,,,,
40005,3.16,0,0.872495249,10/15/2015,Tomic B.,,,,
32774,3.7,0,0.872492031,2/6/2013,Cipolla F.,,,,
52341,5.53,0,0.8724912,3/3/2021,Bublik A.,,,,
43761,3.7,0,0.872476542,4/25/2017,Fratangelo B.,,,,
57140,3.27,0,0.872465689,1/13/2023,Kwon S.W.,,,,
37598,1.33,1,0.872396005,11/14/2014,Wawrinka S.,,,,
55507,1.19,1,0.872381159,5/10/2022,Sinner J.,,,,
36495,1.04,1,0.872341971,6/23/2014,Gulbis E.,,,,
44952,1.19,1,0.872340379,8/30/2017,Querrey S.,,,,
56067,2.7,0,0.872329668,7/16/2022,Cerundolo F.,,,,
36250,1.01,1,0.872294204,5/26/2014,Djokovic N.,,,,
31368,2.97,0,0.872269527,6/27/2012,Melzer J.,,,,
44694,1.2,1,0.872254453,8/2/2017,Del Potro J.M.,,,,
47899,2.55,0,0.872248814,10/16/2018,Berankis R.,,,,
44261,2.51,0,0.872171483,6/20/2017,Medvedev D.,,,,
39192,1.01,1,0.872083734,7/1/2015,Djokovic N.,,,,
34003,1.56,1,0.87207069,6/26/2013,Melzer J.,,,,
39836,1.26,1,0.872069213,9/25/2015,Tsonga J.W.,,,,
42625,4,0,0.872058152,10/13/2016,Simon G.,,,,
30219,1.21,1,0.872016925,2/16/2012,Almagro N.,,,,
31558,6.1,0,0.872003145,7/17/2012,Reister J.,,,,
40383,2.99,0,0.87200211,1/18/2016,Basic M.,,,,
48007,2.61,0,0.871996522,10/26/2018,Verdasco F.,,,,
57650,2.44,0,0.871976984,3/10/2023,Sock J.,-1,-20,,
44833,1.6,1,0.871873467,8/16/2017,Kyrgios N.,,,,
56265,2.87,0,0.871851712,8/4/2022,Albot R.,,,,
35177,1.29,1,0.871849295,1/13/2014,Janowicz J.,,,,
45612,1.99,0,0.87184433,1/15/2018,Karlovic I.,,,,
33640,4.77,0,0.871833563,5/22/2013,Sijsling I.,,,,
47874,1.16,1,0.871751529,10/14/2018,Djokovic N.,,,,
41008,1.34,1,0.871737296,3/29/2016,Kyrgios N.,,,,
49118,2.98,0,0.871695929,5/6/2019,Fritz T.,,,,
49550,1.36,1,0.871688559,6/26/2019,Fritz T.,,,,
48682,1.63,1,0.871664359,3/3/2019,Pella G.,,,,
54940,1.57,1,0.871663067,2/22/2022,Taberner C.,,,,
46056,1.81,1,0.87166299,3/2/2018,Cuevas P.,,,,
54900,1.18,1,0.871581557,2/19/2022,Auger-Aliassime F.,,,,
30227,1.15,1,0.871522775,2/16/2012,Roddick A.,,,,
52705,2.69,0,0.871500071,4/14/2021,Ruud C.,,,,
37250,1.56,1,0.871382841,9/24/2014,Gasquet R.,,,,
38202,2.63,0,0.871369289,2/28/2015,Monaco J.,,,,
43712,1.38,1,0.871359558,4/18/2017,Vesely J.,,,,
38128,1.5,1,0.871328422,2/23/2015,Golubev A.,,,,
31744,2.22,0,0.871322615,8/10/2012,Tipsarevic J.,,,,
49986,1.47,1,0.871270207,8/6/2019,Isner J.,,,,
50795,1.44,1,0.871186276,1/21/2020,Cilic M.,,,,
40721,1.36,1,0.871185694,2/18/2016,Querrey S.,,,,
49542,1.34,1,0.871176806,6/25/2019,Mannarino A.,,,,
43515,1.03,1,0.87112949,3/13/2017,Federer R.,,,,
48354,1.44,1,0.871101518,2/5/2019,Struff J.L.,,,,
46614,1.42,1,0.871086775,5/16/2018,Carreno Busta P.,,,,
55050,1.19,1,0.871082515,3/13/2022,Tsitsipas S.,,,,
44270,2.02,0,0.871052909,6/20/2017,Mayer F.,,,,
31468,1.37,1,0.871020814,7/10/2012,Berlocq C.,,,,
34363,1.2,1,0.870995808,8/2/2013,Del Potro J.M.,,,,
55643,1.07,1,0.870934566,5/24/2022,Rublev A.,,,,
54654,1.51,1,0.870879807,2/1/2022,Vukic A.,,,,
39638,1.28,1,0.870801795,8/25/2015,Bellucci T.,,,,
54794,1.25,1,0.870769652,2/12/2022,Ruud C.,,,,
40074,1.11,1,0.870763293,10/22/2015,Monfils G.,,,,
36205,1.48,1,0.870699069,5/23/2014,Kohlschreiber P.,,,,
52198,2.57,0,0.870694219,2/12/2021,Auger-Aliassime F.,,,,
49138,2.45,0,0.870633081,5/7/2019,Pella G.,,,,
50997,1.29,1,0.870606285,2/12/2020,Kecmanovic M.,,,,
39139,1.32,1,0.870536851,6/29/2015,Verdasco F.,,,,
54523,2.48,0,0.870521258,1/17/2022,Korda S.,,,,
48751,1.03,1,0.870520123,3/11/2019,Nadal R.,,,,
52708,1.07,1,0.87051822,4/14/2021,Rublev A.,,,,
40890,1.26,1,0.870512234,3/13/2016,Goffin D.,,,,
54353,1.35,1,0.870493827,11/5/2021,Hurkacz H.,,,,
39613,4.26,0,0.870461699,8/21/2015,Dolgopolov O.,,,,
55350,1.26,1,0.870423466,4/21/2022,Rublev A.,,,,
34699,1.34,1,0.870401055,9/19/2013,Rosol L.,,,,
30942,1.34,1,0.870377523,5/10/2012,Berdych T.,,,,
43029,1.19,1,0.870374755,1/17/2017,Ferrer D.,,,,
44436,1.18,1,0.870304703,7/5/2017,Bautista Agut R.,,,,
30918,3.1,0,0.870286153,5/8/2012,Delbonis F.,,,,
38880,2.54,0,0.870253053,5/26/2015,Arnaboldi A.,,,,
32351,1.48,1,0.870232008,10/22/2012,Benneteau J.,,,,
33125,3.45,0,0.870232008,3/10/2013,Phau B.,,,,
54648,1.65,1,0.870224506,2/1/2022,Kwon S.W.,,,,
50260,3.01,0,0.870217318,9/17/2019,Barrere G.,,,,
56173,1.66,1,0.870206134,7/27/2022,Duckworth J.,,,,
54304,1.38,1,0.870170371,10/29/2021,Sinner J.,,,,
54320,2.41,0,0.87015787,11/1/2021,Gaston H.,,,,
55867,1.74,1,0.870138204,6/22/2022,Griekspoor T.,,,,
42746,1.68,1,0.870131774,10/26/2016,Carreno Busta P.,,,,
41485,1.04,1,0.870084196,5/24/2016,Bautista Agut R.,,,,
48600,2.76,0,0.870067535,2/25/2019,Basilashvili N.,,,,
35944,1.4,1,0.870017025,4/22/2014,Ramos A.,,,,
44643,2.8,0,0.870003394,7/29/2017,Mayer F.,,,,
48476,1.55,1,0.869987234,2/14/2019,Cuevas P.,,,,
48446,1.74,1,0.869955793,2/12/2019,Carballes Baena R.,,,,
49990,1.6,1,0.869908488,8/7/2019,Medvedev D.,,,,
51554,1.35,1,0.86990048,9/28/2020,Sonego L.,,,,
51396,1.11,1,0.869858889,9/8/2020,Medvedev D.,,,,
35014,1.26,1,0.869810166,11/5/2013,Nadal R.,,,,
45211,1.16,1,0.869781997,10/9/2017,Del Potro J.M.,,,,
48025,2.5,0,0.869676883,10/29/2018,Lopez F.,,,,
31501,5.42,0,0.869566858,7/12/2012,Cervenak P.,,,,
54710,1.65,1,0.869564021,2/5/2022,Ramos-Vinolas A.,,,,
39058,3.92,0,0.869545425,6/19/2015,Karlovic I.,,,,
47654,1.65,1,0.86952822,9/17/2018,Klizan M.,,,,
41898,1.38,1,0.869514967,7/12/2016,Elias G.,,,,
54092,2.98,0,0.8695106,9/30/2021,Karatsev A.,,,,
46051,1.84,1,0.869502033,3/2/2018,Dutra Silva R.,,,,
30879,1.29,1,0.869389568,5/4/2012,Seppi A.,,,,
32380,1.61,1,0.869376755,10/24/2012,Cilic M.,,,,
57002,1.26,1,0.869289136,11/2/2022,Musetti L.,,,,
52337,2.92,0,0.869285368,3/3/2021,Nagal S.,,,,
30204,1.42,1,0.869243249,2/15/2012,Darcis S.,,,,
39379,3.65,0,0.869228552,7/28/2015,Paire B.,,,,
53842,1.4,1,0.86922273,8/23/2021,Kwon S.W.,,,,
46921,1.78,1,0.869218765,6/23/2018,Coric B.,,,,
30695,1.45,1,0.869142797,4/17/2012,Wawrinka S.,,,,
32251,1.14,1,0.869034014,10/10/2012,Berdych T.,,,,
54344,1.23,1,0.868971914,11/3/2021,Medvedev D.,,,,
54974,1.17,1,0.868936751,2/24/2022,Tsitsipas S.,,,,
54632,1.13,1,0.868902038,1/26/2022,Medvedev D.,,,,
36063,1.14,1,0.868870528,5/5/2014,Nishikori K.,,,,
40591,2.88,0,0.868857106,2/9/2016,Chung H.,,,,
53366,2.52,0,0.868845647,6/29/2021,Korda S.,,,,
30090,1.19,1,0.868831627,1/30/2012,Ljubicic I.,,,,
53033,1.49,1,0.868812045,5/25/2021,Musetti L.,,,,
40468,1.16,1,0.868748131,1/23/2016,Tomic B.,,,,
47977,1.56,1,0.868747634,10/23/2018,Isner J.,,,,
43694,1.25,1,0.868733025,4/17/2017,Berdych T.,,,,
49737,2.48,0,0.86870894,7/17/2019,Chardy J.,,,,
45492,1.7,1,0.868695189,1/2/2018,Chung H.,,,,
47656,1.37,1,0.868689876,9/18/2018,Dzumhur D.,,,,
56293,1.2,1,0.868677046,8/9/2022,Kyrgios N.,,,,
41364,1.14,1,0.868644228,5/10/2016,Nishikori K.,,,,
47480,1.37,1,0.868557525,8/19/2018,Medvedev D.,,,,
36331,1.08,1,0.868547323,6/3/2014,Djokovic N.,,,,
31809,2.5,0,0.86852241,8/20/2012,Young D.,,,,
56381,1.24,1,0.868381744,8/18/2022,Medvedev D.,,,,
49275,1.49,1,0.868331748,5/25/2019,Zverev A.,,,,
47162,1.95,0,0.868237304,7/19/2018,Smyczek T.,,,,
47582,1.17,1,0.868218311,8/28/2018,Sandgren T.,,,,
48875,1.47,1,0.868138364,4/8/2019,Daniel T.,,,,
48195,1.75,1,0.868085666,1/9/2019,Sandgren T.,,,,
52573,1.09,1,0.868072318,3/27/2021,Rublev A.,,,,
41392,1.26,1,0.868061832,5/13/2016,Murray A.,,,,
55132,2.46,0,0.868023526,3/25/2022,Mcdonald M.,,,,
45518,2.38,0,0.868007237,1/3/2018,Herbert P.H.,,,,
36317,3.28,0,0.867929077,5/31/2014,Granollers M.,,,,
57248,4.04,0,0.867924775,1/20/2023,Lehecka J.,,,,
54377,3.56,0,0.867908881,11/10/2021,Murray A.,,,,
50522,3.92,0,0.867882858,10/17/2019,Tipsarevic J.,,,,
39398,1.41,1,0.867836032,7/29/2015,Cuevas P.,,,,
44709,1.57,1,0.867832728,8/3/2017,Kohlschreiber P.,,,,
55452,2.19,0,0.867582729,5/3/2022,Garin C.,,,,
46889,1.63,1,0.867495305,6/19/2018,Seppi A.,,,,
31293,1.19,1,0.867440692,6/22/2012,Roddick A.,,,,
56503,1.29,1,0.867418515,8/31/2022,Wu Y.,,,,
42514,1.28,1,0.867416469,9/30/2016,Gasquet R.,,,,
47689,3.31,0,0.867385843,9/20/2018,Maden Y.,,,,
39091,1.75,1,0.867357304,6/23/2015,Zverev A.,,,,
51956,1.03,1,0.8672065,1/8/2021,Berrettini M.,,,,
37996,1.61,1,0.867192219,2/12/2015,Tomic B.,,,,
41908,1.24,1,0.867166188,7/13/2016,Ramos-Vinolas A.,,,,
40095,2.27,0,0.867101457,10/23/2015,Baghdatis M.,,,,
46005,1.31,1,0.86707251,2/27/2018,Krajinovic F.,,,,
51557,5.21,0,0.867024601,9/28/2020,Giustino L.,,,,
31877,1.29,1,0.866932416,8/28/2012,Tomic B.,,,,
33093,1.31,1,0.866886075,3/8/2013,Davydenko N.,,,,
41369,1.18,1,0.866822648,5/10/2016,Kohlschreiber P.,,,,
44853,1.09,1,0.866820865,8/18/2017,Nadal R.,,,,
37733,2.2,0,0.866776894,1/15/2015,Mayer L.,,,,
33006,3.3,0,0.866754573,2/26/2013,Munoz-De La Nava D.,,,,
56218,2.29,0,0.866739487,8/1/2022,Edmund K.,,,,
41756,4.3,0,0.866701936,6/27/2016,Istomin D.,,,,
45074,2.54,0,0.866695615,9/22/2017,Paire B.,,,,
50693,2.4,0,0.866561624,1/8/2020,Verdasco F.,,,,
37955,1.49,1,0.866553447,2/9/2015,Bolelli S.,,,,
30066,2.31,1,0.866539125,1/20/2012,Lopez F.,,,,
47187,2.24,0,0.866506805,7/23/2018,Carballes Baena R.,,,,
37991,1.45,1,0.866469675,2/11/2015,Seppi A.,,,,
56683,1.2,1,0.866455431,9/30/2022,Cilic M.,,,,
55356,1.55,1,0.866365709,4/22/2022,Carreno Busta P.,,,,
43389,1.35,1,0.866294283,2/28/2017,Ruud C.,,,,
31068,1.6,1,0.866233412,5/28/2012,Kukushkin M.,,,,
43718,1.37,1,0.866230644,4/19/2017,Pouille L.,,,,
46535,1.35,1,0.866193756,5/7/2018,Delbonis F.,,,,
48111,1.21,1,0.866159623,1/1/2019,De Minaur A.,,,,
42110,1.5,1,0.866088979,7/27/2016,Goffin D.,,,,
30991,3.88,0,0.866060182,5/17/2012,Tsonga J.W.,,,,
35165,1.34,1,0.866030083,1/13/2014,Mayer L.,,,,
44808,2.67,0,0.866026613,8/14/2017,Sousa J.,,,,
43023,1.27,1,0.866020455,1/17/2017,Paire B.,,,,
40026,1.53,1,0.866015971,10/19/2015,Verdasco F.,,,,
45393,1.39,1,0.865978984,10/27/2017,Goffin D.,,,,
36125,1.15,1,0.865957407,5/13/2014,Gulbis E.,,,,
41575,1.07,1,0.86592216,6/2/2016,Djokovic N.,,,,
50845,1.43,1,0.865903495,1/23/2020,Popyrin A.,,,,
56570,2.11,0,0.8658878,9/19/2022,Sonego L.,,,,
39063,4.4,0,0.865842898,6/20/2015,Seppi A.,,,,
54261,1.29,1,0.865793763,10/25/2021,Berrettini M.,,,,
56315,4.49,0,0.865750387,8/10/2022,Paul T.,,,,
45281,3.34,0,0.865730192,10/17/2017,Laaksonen H.,,,,
52720,1.21,1,0.865700586,4/16/2021,Tsitsipas S.,,,,
44365,1.13,1,0.865619371,7/3/2017,Fognini F.,,,,
50648,1.58,1,0.865614047,10/31/2019,Tsonga J.W.,,,,
43367,4.02,0,0.865525426,2/27/2017,Garcia-Lopez G.,,,,
30510,1.37,1,0.865457457,3/13/2012,Berdych T.,,,,
36455,1.15,1,0.865373431,6/18/2014,Querrey S.,,,,
55641,1.07,1,0.865340615,5/24/2022,Sonego L.,,,,
52989,2.46,0,0.865252495,5/19/2021,Bedene A.,,,,
44359,1.59,1,0.865251098,7/3/2017,Mayer F.,,,,
33566,1.33,1,0.865238642,5/13/2013,Nishikori K.,,,,
50775,1.35,1,0.86520859,1/21/2020,Verdasco F.,,,,
43337,1.49,1,0.865177644,2/23/2017,Querrey S.,,,,
47346,1.24,1,0.865117679,8/3/2018,Zverev A.,,,,
55704,1.08,1,0.865093701,5/28/2022,Sinner J.,,,,
56487,1.31,1,0.865090122,8/30/2022,Rune H.,,,,
35293,5.11,0,0.865007079,2/4/2014,Daniel T.,,,,
46995,1.1,1,0.864925808,7/2/2018,Garcia-Lopez G.,,,,
37638,3.35,0,0.864904667,1/6/2015,Ymer E.,,,,
56355,1.11,1,0.864897256,8/16/2022,De Minaur A.,,,,
39309,1.46,1,0.864834216,7/22/2015,Lajovic D.,,,,
50517,4.29,0,0.864823317,10/17/2019,Humbert U.,,,,
45672,2.34,0,0.864818008,1/17/2018,Carreno Busta P.,,,,
53628,3.09,0,0.864648728,7/26/2021,Ymer M.,,,,
33364,3.02,0,0.864629196,4/18/2013,Wawrinka S.,,,,
33521,2.44,0,0.864617002,5/7/2013,Youzhny M.,,,,
44761,2.71,0,0.864584156,8/7/2017,Donaldson J.,,,,
34654,1.06,1,0.864561547,9/7/2013,Nadal R.,,,,
50123,3.97,0,0.864492115,8/26/2019,Lopez F.,,,,
38729,1.14,1,0.864473005,5/11/2015,Kohlschreiber P.,,,,
44241,3.5,0,0.864470932,6/17/2017,Muller G.,,,,
51659,1.44,1,0.864462355,10/13/2020,Cecchinato M.,,,,
47592,2.05,0,0.864452626,8/29/2018,Lajovic D.,,,,
48692,3.72,0,0.864418231,3/7/2019,Andreozzi G.,,,,
32623,3.89,0,0.864387073,1/14/2013,Ito T.,,,,
41819,1.4,1,0.864343106,6/30/2016,Isner J.,,,,
51300,1.32,1,0.864327343,9/1/2020,Edmund K.,,,,
45536,3.55,0,0.864265749,1/5/2018,Simon G.,,,,
53550,2.86,0,0.86414932,7/19/2021,Bergs Z.,,,,
41604,1.18,1,0.86412765,6/8/2016,Kohlschreiber P.,,,,
46561,1.33,1,0.864124447,5/9/2018,Goffin D.,,,,
37225,6.08,0,0.864083728,9/20/2014,Sousa J.,,,,
45406,2.6,0,0.863980775,10/30/2017,Chardy J.,,,,
54862,1.25,1,0.863969039,2/16/2022,Shapovalov D.,,,,
40089,2.47,0,0.863968837,10/23/2015,Gulbis E.,,,,
45853,3.6,0,0.863960823,2/14/2018,Menendez-Maceiras A.,,,,
33882,3.13,0,0.863944479,6/17/2013,Ramos A.,,,,
50377,1.26,1,0.863921848,10/1/2019,Tsitsipas S.,,,,
49998,1.33,1,0.863902932,8/7/2019,Zverev A.,,,,
40881,1.44,1,0.863773202,3/13/2016,Simon G.,,,,
40542,1.52,1,0.863716705,2/4/2016,Seppi A.,,,,
48548,1.3,1,0.863714314,2/20/2019,Del Potro J.M.,,,,
37764,1.16,1,0.863704227,1/19/2015,Nadal R.,,,,
34729,4.04,0,0.86362023,9/24/2013,Cuevas P.,,,,
50439,1.58,1,0.863566259,10/8/2019,Berrettini M.,,,,
55884,3.44,0,0.863553032,6/23/2022,Bautista Agut R.,,,,
52504,1.33,1,0.863508473,3/18/2021,Shapovalov D.,,,,
57570,1.51,1,0.863452094,3/1/2023,Nakashima B.,0.51,10.2,,
37117,1.35,1,0.863451402,8/26/2014,Fognini F.,,,,
38045,1.54,1,0.863437537,2/17/2015,Kuznetsov An.,,,,
34915,1.31,1,0.863424099,10/22/2013,Janowicz J.,,,,
43411,1.21,1,0.863383375,3/1/2017,Kyrgios N.,,,,
41665,1.19,1,0.863318534,6/15/2016,Cilic M.,,,,
51758,1.26,1,0.863314269,10/22/2020,Schwartzman D.,,,,
50251,1.58,1,0.863241731,9/16/2019,Hoang A.,,,,
30875,1.02,1,0.863127602,5/3/2012,Del Potro J.M.,,,,
40532,2.66,0,0.863091906,2/3/2016,Klizan M.,,,,
33722,3,0,0.863064479,5/28/2013,Pella G.,,,,
57656,1.25,1,0.863036871,3/11/2023,Fritz T.,0.25,5,,
43206,1.05,1,0.863009897,2/14/2017,Tsonga J.W.,,,,
48458,1.13,1,0.862952938,2/13/2019,Tsonga J.W.,,,,
48373,1.53,1,0.862903929,2/6/2019,Chardy J.,,,,
37932,2.67,0,0.862786948,2/6/2015,Janowicz J.,,,,
35904,1.47,1,0.862725685,4/16/2014,Fognini F.,,,,
44044,3.17,0,0.862656903,5/24/2017,Zverev M.,,,,
44762,1.35,1,0.862647233,8/8/2017,Sock J.,,,,
49420,1.28,1,0.862643307,6/11/2019,Raonic M.,,,,
40773,1.49,1,0.862586103,2/23/2016,Giraldo S.,,,,
42667,2.54,0,0.862574738,10/19/2016,Zopp J.,,,,
54369,1.09,1,0.862568259,11/9/2021,Murray A.,,,,
55780,1.41,1,0.862567509,6/13/2022,Davidovich Fokina A.,,,,
52908,1.45,1,0.862496657,5/9/2021,Goffin D.,,,,
50979,2.16,0,0.862492018,2/11/2020,Auger-Aliassime F.,,,,
55829,1.33,1,0.862382034,6/17/2022,Medvedev D.,,,,
32383,1.32,1,0.862356413,10/24/2012,Granollers M.,,,,
40144,1.34,1,0.862174481,10/29/2015,Gasquet R.,,,,
46577,1.2,1,0.8621697,5/12/2018,Zverev A.,,,,
51739,1.58,1,0.862161116,10/20/2020,Davidovich Fokina A.,,,,
49429,1.54,1,0.862047224,6/12/2019,Fucsovics M.,,,,
52784,1.22,1,0.862039303,4/22/2021,Carreno Busta P.,,,,
30097,1.32,1,0.862035623,1/30/2012,Davydenko N.,,,,
40040,1.23,1,0.862015276,10/20/2015,Isner J.,,,,
42437,2.08,0,0.861940887,9/21/2016,Jaziri M.,,,,
53887,2.88,0,0.861788609,8/30/2021,Alcaraz C.,,,,
32998,1.38,1,0.861737854,2/25/2013,Brands D.,,,,
38486,1.63,1,0.861721162,4/15/2015,Dimitrov G.,,,,
