match,PSW,win0,confidence0,date,winner,pred correct?
35346,1.52,1,1.014665027,2/7/2014,Nieminen J.,
33793,1.58,1,1.014653877,6/7/2013,Nadal R.,
49640,1.15,1,1.014632459,7/3/2019,Auger-Aliassime F.,
44223,3.74,0,1.014630875,6/15/2017,Janowicz J.,
40713,1.13,1,1.014626368,2/18/2016,Cuevas P.,
52547,2.48,0,1.014615528,3/25/2021,Ivashka I.,
33325,1.35,1,1.014600285,4/14/2013,Dimitrov G.,
40812,1.29,1,1.01460003,2/25/2016,Dimitrov G.,
49215,5.31,0,1.014598325,5/16/2019,Verdasco F.,
41545,1.16,1,1.014567037,5/26/2016,Cuevas P.,
44666,1.49,1,1.014548401,8/1/2017,Medvedev D.,
30091,2.47,0,1.014537035,1/30/2012,Mayer L.,
54229,1.6,1,1.014530734,10/20/2021,Millman J.,
47916,2.3,0,1.014521101,10/17/2018,Berankis R.,
32556,1.24,1,1.014514627,1/6/2013,Tipsarevic J.,
56310,2.92,0,1.014510983,8/10/2022,Kyrgios N.,
41082,1.12,1,1.014500122,4/11/2016,Thiem D.,
52189,1.14,1,1.014488644,2/11/2021,Krajinovic F.,
54577,1.24,1,1.014474442,1/19/2022,Khachanov K.,
52637,2.5,0,1.014456063,4/6/2021,Martin A.,
41536,1.16,1,1.014455818,5/26/2016,Goffin D.,
42460,1.36,1,1.014417748,9/23/2016,Simon G.,
42679,1.11,1,1.014415409,10/19/2016,Gasquet R.,
53048,3.08,0,1.014393901,5/26/2021,Nishioka Y.,
39839,1.34,1,1.014391871,9/25/2015,Raonic M.,
44433,1.14,1,1.014385079,7/5/2017,Muller G.,
33451,1.2,1,1.01438381,4/29/2013,Matosevic M.,
46638,1.61,1,1.014379841,5/21/2018,Donaldson J.,
56953,1.28,1,1.014368624,10/28/2022,Auger-Aliassime F.,
46484,3.74,0,1.014356423,5/2/2018,Daniel T.,
40072,1.29,1,1.01430653,10/22/2015,Ferrer D.,
55507,2.2,0,1.014301393,5/10/2022,Garin C.,
48774,1.11,1,1.014291074,3/15/2019,Federer R.,
35985,7.06,0,1.014287592,4/25/2014,Almagro N.,
36640,1.34,1,1.014276767,7/9/2014,Rosol L.,
47925,1.41,1,1.014235328,10/18/2018,Fognini F.,
34385,3.14,0,1.014226993,8/6/2013,Dolgopolov O.,
43569,1.48,1,1.014214273,3/23/2017,Lu Y.H.,
50589,1.28,1,1.014213497,10/24/2019,Thiem D.,
49652,1.1,1,1.014210012,7/3/2019,Raonic M.,
54972,1.29,1,1.014203256,2/24/2022,Rublev A.,
49016,1.29,1,1.014196995,4/23/2019,Nishikori K.,
41869,1.18,1,1.014185845,7/11/2016,Almagro N.,
32599,1.12,1,1.014181719,1/10/2013,Ferrer D.,
38296,1.08,1,1.01418135,3/19/2015,Federer R.,
32923,1.68,1,1.014177947,2/19/2013,Robredo T.,
55199,1.54,1,1.014161383,4/5/2022,Djere L.,
39525,1.28,1,1.014147154,8/11/2015,Tsonga J.W.,
53353,1.2,1,1.014145609,6/28/2021,Bautista Agut R.,
38013,1.39,1,1.014143011,2/13/2015,Berdych T.,
48976,1.08,1,1.014131148,4/18/2019,Djokovic N.,
50908,1.61,1,1.014106837,2/4/2020,Ramos-Vinolas A.,
40848,1.38,1,1.014100776,3/11/2016,Kukushkin M.,
52101,1.16,1,1.014094781,2/8/2021,Humbert U.,
36874,3.69,0,1.014085222,7/30/2014,Johnson S.,
48669,1.36,1,1.014054415,3/1/2019,Zverev A.,
30937,1.22,1,1.014047414,5/10/2012,Djokovic N.,
50413,1.6,1,1.014028912,10/5/2019,Thiem D.,
45775,1.71,1,1.014024167,2/8/2018,Monteiro T.,
53578,1.35,1,1.014015755,7/21/2021,Thompson J.,
42592,1.32,1,1.014001832,10/10/2016,Zverev M.,
38429,1.5,1,1.013999322,4/8/2015,Sock J.,
34037,3.1,0,1.013986503,6/29/2013,De Schepper K.,
33760,1.34,1,1.013983974,5/31/2013,Isner J.,
47165,1.26,1,1.013978766,7/19/2018,Gasquet R.,
43797,8.05,0,1.013965135,4/27/2017,Sugita Y.,
35337,3.24,0,1.013952208,2/6/2014,Olivetti A.,
45761,1.45,1,1.013933699,2/7/2018,Gasquet R.,
37139,3.49,0,1.013927403,8/28/2014,Kuznetsov An.,
32222,1.19,1,1.013886098,10/8/2012,Gasquet R.,
50352,1.41,1,1.013880957,9/29/2019,Carreno Busta P.,
49379,1.31,1,1.013849935,6/1/2019,Khachanov K.,
53798,1.31,1,1.013847425,8/18/2021,Zverev A.,
48941,2.19,0,1.013842123,4/15/2019,Fognini F.,
43598,3.19,0,1.013836618,3/25/2017,Struff J.L.,
38829,1.28,1,1.013835297,5/24/2015,Lajovic D.,
53985,2.63,0,1.013817492,9/5/2021,Harris L.,
40270,1.34,1,1.013775593,1/6/2016,Tomic B.,
44337,1.88,1,1.013767205,6/28/2017,Seppi A.,
37640,1.48,1,1.01375669,1/6/2015,Kukushkin M.,
50884,1.45,1,1.013752931,2/3/2020,Sugita Y.,
49325,1.22,1,1.013741096,5/28/2019,Verdasco F.,
46968,2.74,0,1.013725602,6/28/2018,Cecchinato M.,
45785,3.35,0,1.013696826,2/9/2018,Kovalik J.,
56808,1.45,1,1.013677012,10/14/2022,Ymer M.,
53763,2.32,0,1.013666182,8/12/2021,Monfils G.,
34181,2.47,0,1.013646646,7/17/2013,Granollers M.,
41687,1.94,1,1.01363518,6/17/2016,Tomic B.,
56647,1.51,1,1.013622657,9/27/2022,Jarry N.,
42041,1.9,0,1.013577149,7/21/2016,Sousa J.,
36547,8.6,0,1.013559297,6/25/2014,Kuznetsov An.,
44613,2.47,0,1.01355548,7/26/2017,Paul T.,
36566,2.18,1,1.013547839,6/26/2014,Kukushkin M.,
37311,1.39,1,1.013546772,10/1/2014,Sock J.,
40770,1.12,1,1.013534393,2/23/2016,Estrella Burgos V.,
47191,3.14,0,1.013532996,7/23/2018,Zopp J.,
49334,1.34,1,1.013518445,5/28/2019,Delbonis F.,
54167,1.29,1,1.013497142,10/10/2021,Karatsev A.,
41502,1.08,1,1.013489993,5/24/2016,Berdych T.,
53180,1.17,1,1.013482318,6/5/2021,Schwartzman D.,
55896,1.16,1,1.013481102,6/27/2022,Murray A.,
47817,2.56,0,1.013470693,10/6/2018,Basilashvili N.,
35492,1.36,1,1.013457437,2/19/2014,Mahut N.,
34341,1.21,1,1.013441828,7/31/2013,Isner J.,
39776,3.55,0,1.013429297,9/5/2015,Fognini F.,
43416,1.13,1,1.013428288,3/1/2017,Del Potro J.M.,
43104,1.11,1,1.013391896,1/24/2017,Federer R.,
51540,1.45,1,1.013361902,9/28/2020,Ramos-Vinolas A.,
38779,1.49,1,1.013361454,5/18/2015,Coric B.,
48635,2.62,0,1.013353836,2/27/2019,Auger-Aliassime F.,
45712,1.23,1,1.013346101,1/21/2018,Cilic M.,
55557,3.22,0,1.01333558,5/17/2022,Gasquet R.,
50167,1.18,1,1.013326551,8/27/2019,Isner J.,
50514,1.54,1,1.013320421,10/16/2019,Ymer M.,
44102,1.21,1,1.013298574,5/29/2017,Johnson S.,
49283,1.11,1,1.013291993,5/26/2019,Federer R.,
49801,1.77,1,1.013291531,7/23/2019,Istomin D.,
53982,3.51,0,1.013282569,9/4/2021,Tiafoe F.,
41868,1.16,1,1.013276839,7/11/2016,Zemlja G.,
43178,1.47,1,1.013275269,2/10/2017,Zverev A.,
40371,1.08,1,1.013262416,1/18/2016,Dimitrov G.,
51930,1.3,1,1.013249975,11/20/2020,Medvedev D.,
56800,1.23,1,1.013243441,10/13/2022,Murray A.,
29875,1.1,1,1.013237335,1/4/2012,Tsonga J.W.,
32715,1.12,1,1.013234091,1/19/2013,Federer R.,
49039,2.73,0,1.013219843,4/25/2019,Carballes Baena R.,
37371,1.09,1,1.013216406,10/8/2014,Federer R.,
49034,2.4,0,1.013202253,4/25/2019,Cuevas P.,
46807,10.36,0,1.013200489,6/5/2018,Cecchinato M.,
49816,1.28,1,1.013175234,7/23/2019,Thiem D.,
45647,3.75,0,1.013174025,1/16/2018,Kudla D.,
45319,1.35,1,1.013155168,10/20/2017,Tsonga J.W.,
55717,1.43,1,1.013138139,6/1/2022,Ruud C.,
36997,1.15,1,1.013129181,8/13/2014,Federer R.,
42277,1.76,1,1.013117883,8/24/2016,Troicki V.,
43246,1.22,1,1.013101378,2/16/2017,Nishikori K.,
40158,1.38,1,1.013101185,10/31/2015,Nadal R.,
45184,4.14,0,1.013085752,10/5/2017,Sugita Y.,
36003,1.26,1,1.013068006,4/29/2014,Seppi A.,
47436,2.06,0,1.013066986,8/14/2018,Mayer L.,
51674,3.56,0,1.01306477,10/13/2020,Verdasco F.,
47681,1.69,1,1.013037044,9/20/2018,Dzumhur D.,
52960,1.08,1,1.013024291,5/15/2021,Nadal R.,
31187,1.26,1,1.013019919,6/12/2012,Mayer F.,
32593,1.1,1,1.012997189,1/9/2013,Ferrer D.,
51626,1.56,1,1.012992195,10/3/2020,Fucsovics M.,
49312,3.56,0,1.012988449,5/27/2019,Herbert P.H.,
30313,1.47,1,1.012964998,2/23/2012,Melzer J.,
38234,1.43,1,1.012957807,3/13/2015,Coric B.,
56785,1.51,1,1.012943083,10/11/2022,Nakashima B.,
31603,1.12,1,1.012940454,7/20/2012,Tipsarevic J.,
39684,1.08,1,1.012936302,8/31/2015,Raonic M.,
33109,1.51,1,1.012930701,3/9/2013,Lu Y.H.,
39411,1.07,1,1.012913006,7/30/2015,Nadal R.,
34962,1.07,1,1.012906966,10/26/2013,Del Potro J.M.,
39125,1.08,1,1.012882753,6/29/2015,Gasquet R.,
41958,1.33,1,1.012869213,7/18/2016,Mayer L.,
36829,1.43,1,1.012853126,7/25/2014,Robredo T.,
55365,3.83,0,1.012843605,4/22/2022,Carreno Busta P.,
35217,6.94,0,1.012828177,1/14/2014,Klizan M.,
44167,1.1,1,1.012814543,6/2/2017,Raonic M.,
49862,1.27,1,1.012794534,7/28/2019,Ramos-Vinolas A.,
32853,1.63,1,1.012781175,2/13/2013,Baghdatis M.,
41864,1.12,1,1.01278101,7/6/2016,Murray A.,
39831,1.24,1,1.012753442,9/24/2015,Wawrinka S.,
55508,2.23,0,1.012741035,5/10/2022,Goffin D.,
55297,1.41,1,1.012728229,4/15/2022,Zverev A.,
52294,2.05,1,1.012724401,2/26/2021,Gojowczyk P.,
51060,1.45,1,1.012714551,2/18/2020,Sinner J.,
41176,1.46,1,1.01271045,4/20/2016,Kuznetsov An.,
57129,1.54,1,1.012695916,1/11/2023,Kecmanovic M.,
40209,1.27,1,1.012694277,11/8/2015,Djokovic N.,
33689,1.11,1,1.012688594,5/27/2013,Gasquet R.,
51899,7.79,0,1.012668745,11/9/2020,Forejtek J.,
48200,2.44,0,1.012642322,1/9/2019,Mayer L.,
55537,1.68,1,1.012632072,5/14/2022,Tsitsipas S.,
50371,1.08,1,1.012619771,10/1/2019,Djokovic N.,
56068,2.12,0,1.012618112,7/16/2022,Baez S.,
41890,6.22,0,1.012606307,7/12/2016,Cervantes I.,
33757,1.16,1,1.012605288,5/31/2013,Haas T.,
51959,1.49,1,1.012594035,1/8/2021,Fognini F.,
44328,2.94,0,1.012583059,6/28/2017,Medvedev D.,
34479,1.31,1,1.012566678,8/17/2013,Nadal R.,
56428,3.15,0,1.012565775,8/24/2022,Huesler M.A.,
32667,2.87,0,1.012554296,1/15/2013,Ram R.,
41382,1.16,1,1.012552681,5/11/2016,Nadal R.,
52060,2.62,0,1.012552627,2/3/2021,Popyrin A.,
42220,5.12,0,1.012547891,8/17/2016,Sugita Y.,
39775,1.12,1,1.012537699,9/5/2015,Berdych T.,
45963,1.4,1,1.012527812,2/23/2018,Pouille L.,
41066,1.27,1,1.012503064,4/8/2016,Lopez F.,
51702,1.38,1,1.012494982,10/15/2020,Bautista Agut R.,
33166,1.23,1,1.012487597,3/14/2013,Berdych T.,
38944,1.09,1,1.01248065,6/1/2015,Nadal R.,
34074,1.26,1,1.012474498,7/9/2013,Troicki V.,
48389,2.75,0,1.012469339,2/7/2019,Bedene A.,
49018,1.4,1,1.012461975,4/24/2019,Cuevas P.,
42867,1.53,1,1.012454541,1/3/2017,Paire B.,
57082,1.26,1,1.012444972,1/6/2023,Medvedev D.,
46376,1.74,1,1.012441492,4/23/2018,Dutra Silva R.,
39131,1.16,1,1.012425432,6/29/2015,Tomic B.,
41102,1.42,1,1.012412239,4/12/2016,Kohlschreiber P.,
44874,1.26,1,1.01240917,8/21/2017,Edmund K.,
34015,1.14,1,1.012397223,6/27/2013,Anderson K.,
52224,1.08,1,1.012383503,2/18/2021,Djokovic N.,
49094,1.22,1,1.012381089,5/2/2019,Berrettini M.,
35195,3.07,0,1.012380768,1/14/2014,Millot V.,
43684,1.68,1,1.012373242,4/15/2017,Coric B.,
34511,1.43,1,1.01237222,8/20/2013,Dolgopolov O.,
43317,1.51,1,1.012364016,2/22/2017,Pouille L.,
55021,1.68,1,1.012353945,3/11/2022,Machac T.,
34068,1.49,1,1.012344159,7/8/2013,Berlocq C.,
41833,1.09,1,1.012286884,7/1/2016,Berdych T.,
32092,2.37,0,1.012281551,10/1/2012,Bautista R.,
36284,1.16,1,1.01227981,5/28/2014,Simon G.,
31687,1.33,1,1.012275529,8/1/2012,Anderson K.,
45305,1.48,1,1.01225153,10/19/2017,Anderson K.,
34584,1.65,1,1.012249939,8/28/2013,Mayer L.,
36100,2.56,0,1.012236525,5/10/2014,Nishikori K.,
43014,1.58,1,1.012233917,1/16/2017,Jaziri M.,
53743,3.69,0,1.012227715,8/10/2021,Lajovic D.,
34424,1.08,1,1.012182236,8/10/2013,Nadal R.,
41837,1.18,1,1.012170278,7/2/2016,Raonic M.,
43767,1.45,1,1.01214803,4/25/2017,Kuznetsov An.,
31827,1.16,1,1.012143532,8/21/2012,Berdych T.,
32391,1.77,1,1.012134637,10/25/2012,Paire B.,
53950,2.19,0,1.012124102,9/1/2021,Fritz T.,
49940,1.23,1,1.012119374,8/1/2019,Schwartzman D.,
50797,2.55,0,1.012118617,1/21/2020,Ito T.,
47248,7.55,0,1.012113216,7/27/2018,Jarry N.,
53097,1.12,1,1.012099867,5/31/2021,Federer R.,
34222,3.38,0,1.012094259,7/22/2013,Mayer L.,
32685,1.21,1,1.012089218,1/16/2013,Benneteau J.,
30324,3.13,0,1.012084517,2/24/2012,Melzer J.,
51396,1.37,1,1.012078468,9/8/2020,Zverev A.,
57200,1.29,1,1.012050204,1/18/2023,Khachanov K.,
40082,1.14,1,1.012028841,10/22/2015,Gasquet R.,
57506,1.42,1,1.01200682,2/24/2023,Norrie C.,
55799,1.27,1,1.012004356,6/14/2022,Khachanov K.,
36745,3.4,0,1.012002877,7/17/2014,Kamke T.,
54858,1.56,1,1.011996778,2/16/2022,Fucsovics M.,
53379,1.22,1,1.011996028,6/30/2021,Bublik A.,
50460,1.76,1,1.011977267,10/10/2019,Berrettini M.,
32524,1.18,1,1.011956294,1/2/2013,Gasquet R.,
36937,1.26,1,1.011950201,8/5/2014,Tsonga J.W.,
52141,1.42,1,1.011936727,2/9/2021,Berrettini M.,
52756,1.31,1,1.011916349,4/20/2021,Musetti L.,
38111,1.1,1,1.011907693,2/21/2015,Ferrer D.,
30668,3.17,0,1.011894323,4/13/2012,Russell M.,
56263,1.05,1,1.011887661,8/4/2022,Medvedev D.,
44441,1.11,1,1.011884452,7/6/2017,Zverev A.,
29883,1.11,1,1.011884273,1/4/2012,Murray A.,
56480,2.22,0,1.011880513,8/30/2022,Fognini F.,
44075,1.22,1,1.01187433,5/28/2017,Ramos-Vinolas A.,
32755,1.2,1,1.011867969,2/5/2013,Rosol L.,
48302,1.25,1,1.011864543,1/17/2019,Goffin D.,
41842,1.12,1,1.011863718,7/2/2016,Cilic M.,
47579,1.11,1,1.011862109,8/28/2018,Chung H.,
32730,2.58,0,1.011847137,1/21/2013,Chardy J.,
51977,1.36,1,1.011840672,1/11/2021,Goffin D.,
46915,2.06,1,1.011839017,6/22/2018,Bautista Agut R.,
41546,3.9,0,1.01180496,5/26/2016,Bedene A.,
55408,1.73,1,1.011795045,4/28/2022,Tabilo A.,
37853,1.3,1,1.011794655,1/25/2015,Nadal R.,
46277,4.02,0,1.011789602,4/10/2018,Kudla D.,
51938,1.81,1,1.011785973,1/7/2021,Bublik A.,
49361,1.09,1,1.011773759,5/30/2019,Del Potro J.M.,
54738,4.7,0,1.011772712,2/8/2022,Lehecka J.,
32369,1.33,1,1.011758729,10/23/2012,Youzhny M.,
50401,1.53,1,1.011744903,10/3/2019,Tsitsipas S.,
42613,1.09,1,1.011743938,10/12/2016,Murray A.,
44981,1.35,1,1.01172311,8/31/2017,Goffin D.,
33374,2.12,0,1.011720129,4/19/2013,Tsonga J.W.,
46772,1.16,1,1.011710233,5/31/2018,Schwartzman D.,
30849,3.18,0,1.011705947,5/1/2012,Rosol L.,
45461,1.44,1,1.011699396,11/18/2017,Dimitrov G.,
52744,3.67,0,1.011688447,4/20/2021,Mager G.,
44484,1.12,1,1.011687708,7/14/2017,Federer R.,
46715,1.48,1,1.011660541,5/28/2018,Lajovic D.,
49754,2.3,0,1.011644219,7/18/2019,Delbonis F.,
51572,1.17,1,1.011641898,9/29/2020,Garin C.,
56048,1.17,1,1.011640174,7/13/2022,Murray A.,
55613,1.15,1,1.011637204,5/22/2022,Auger-Aliassime F.,
40884,1.29,1,1.011619016,3/13/2016,Querrey S.,
47321,3.01,0,1.01160864,8/1/2018,Gerasimov E.,
36603,1.61,1,1.011601349,7/6/2014,Djokovic N.,
46209,1.93,1,1.01159968,3/24/2018,Johnson S.,
37746,1.42,1,1.011599521,1/19/2015,Melzer J.,
45118,1.27,1,1.011593143,9/27/2017,Sugita Y.,
40976,2.37,0,1.011584416,3/26/2016,Mannarino A.,
40745,1.41,1,1.011526541,2/21/2016,Cuevas P.,
39336,2.47,0,1.01152557,7/24/2015,Sousa J.,
49486,1.97,1,1.011505124,6/19/2019,Khachanov K.,
56795,3,0,1.011501427,10/12/2022,Mcdonald M.,
37511,1.09,1,1.011486762,10/22/2014,Dimitrov G.,
35251,1.09,1,1.011485779,1/16/2014,Nishikori K.,
41474,2.57,0,1.011476642,5/23/2016,Troicki V.,
52412,1.62,1,1.01141892,3/10/2021,Fucsovics M.,
40306,1.11,1,1.0113964,1/9/2016,Federer R.,
50654,1.15,1,1.011391302,11/1/2019,Nadal R.,
48283,1.15,1,1.011384702,1/16/2019,Dimitrov G.,
48953,1.21,1,1.01138461,4/16/2019,Djokovic N.,
34017,1.06,1,1.011374517,6/27/2013,Del Potro J.M.,
40693,1.45,1,1.011361837,2/16/2016,Becker B.,
42778,1.44,1,1.011346718,10/29/2016,Tsonga J.W.,
50633,2.53,0,1.011343753,10/30/2019,Tsonga J.W.,
34250,1.37,1,1.011320334,7/24/2013,Dodig I.,
38393,1.1,1,1.01131846,4/1/2015,Murray A.,
39231,1.22,1,1.011301502,7/6/2015,Cilic M.,
55272,1.66,1,1.011301355,4/12/2022,Ruusuvuori E.,
37185,1.06,1,1.011292508,9/1/2014,Djokovic N.,
38768,1.64,1,1.011284177,5/15/2015,Federer R.,
57488,2.11,0,1.011279887,2/22/2023,Bublik A.,
49489,1.22,1,1.011279842,6/19/2019,Coric B.,
46144,2.58,0,1.011271039,3/14/2018,Lopez F.,
43251,3.36,0,1.011245867,2/17/2017,Kukushkin M.,
50655,1.22,1,1.011240938,11/1/2019,Dimitrov G.,
40380,1.51,1,1.011237086,1/18/2016,Simon G.,
52720,1.21,1,1.011236678,4/16/2021,Tsitsipas S.,
48017,1.13,1,1.011230705,10/28/2018,Federer R.,
52160,1.77,1,1.011218205,2/9/2021,Cuevas P.,
44551,1.21,1,1.011198104,7/21/2017,Isner J.,
46120,1.43,1,1.011162162,3/11/2018,Carreno Busta P.,
48814,1.2,1,1.011159457,3/22/2019,Raonic M.,
32889,9.6,0,1.011153137,2/15/2013,Benneteau J.,
33527,1.09,1,1.011147113,5/7/2013,Wawrinka S.,
48674,1.21,1,1.011146083,3/1/2019,Pella G.,
44616,2.8,0,1.011122902,7/27/2017,Kicker N.,
40571,1.26,1,1.011119564,2/7/2016,Gasquet R.,
38355,1.1,1,1.011119151,3/28/2015,Ferrer D.,
53587,2.92,0,1.011116554,7/21/2021,Rinderknech A.,
49826,1.38,1,1.011114782,7/24/2019,Kecmanovic M.,
50396,2.54,0,1.011113768,10/3/2019,Daniel T.,
49590,8.66,0,1.011105954,7/1/2019,Fabbiano T.,
39256,1.38,1,1.011105775,7/14/2015,Querrey S.,
33290,1.16,1,1.011105394,4/10/2013,Wawrinka S.,
33479,4.9,0,1.011092584,5/1/2013,Dodig I.,
31709,1.4,1,1.011080074,8/6/2012,Troicki V.,
55334,1.51,1,1.011078899,4/19/2022,Lehecka J.,
45261,3.01,0,1.011069859,10/16/2017,Bemelmans R.,
33704,1.08,1,1.011063893,5/27/2013,Tsonga J.W.,
35093,1.08,1,1.011063194,1/3/2014,Federer R.,
54934,1.37,1,1.011062253,2/22/2022,Carreno Busta P.,
31249,1.35,1,1.011047572,6/18/2012,Melzer J.,
49876,2.08,0,1.011038396,7/29/2019,Sonego L.,
38394,1.2,1,1.011032919,4/2/2015,Berdych T.,
40744,5.53,0,1.011009561,2/21/2016,Cuevas P.,
49872,1.24,1,1.011009225,7/29/2019,Novak D.,
43324,1.15,1,1.010998057,2/23/2017,Sock J.,
31023,2.2,0,1.010993922,5/23/2012,Kukushkin M.,
46749,1.46,1,1.010987884,5/30/2018,Khachanov K.,
51309,1.33,1,1.010982273,9/1/2020,Cilic M.,
45322,3.76,0,1.010957675,10/20/2017,Basic M.,
39929,1.54,1,1.010950911,10/6/2015,Isner J.,
32271,1.32,1,1.010945523,10/15/2012,Youzhny M.,
46140,2.35,0,1.010940953,3/13/2018,Chung H.,
50164,1.28,1,1.010938873,8/27/2019,Schwartzman D.,
55105,3.19,0,1.010930775,3/23/2022,Cerundolo F.,
41981,1.5,1,1.010913908,7/19/2016,Mannarino A.,
31685,1.24,1,1.01090894,8/1/2012,Fish M.,
50958,1.18,1,1.010907561,2/9/2020,Schwartzman D.,
42137,1.5,1,1.010898062,8/1/2016,Mannarino A.,
52509,1.18,1,1.010895444,3/18/2021,Rublev A.,
45541,1.37,1,1.010886209,1/5/2018,Dimitrov G.,
36280,1.09,1,1.010870587,5/28/2014,Cilic M.,
46794,1.14,1,1.010866189,6/2/2018,Anderson K.,
36786,1.56,1,1.010865763,7/22/2014,Ramos A.,
33103,1.49,1,1.01086304,3/8/2013,Dodig I.,
47954,1.45,1,1.010859377,10/21/2018,Tsitsipas S.,
53586,4.54,0,1.010843709,7/21/2021,Gaston H.,
52034,2.2,0,1.010841111,2/2/2021,Giron M.,
46310,1.28,1,1.010836138,4/14/2018,Edmund K.,
30008,1.1,1,1.010823228,1/17/2012,Tsonga J.W.,
38308,1.51,1,1.010806738,3/25/2015,Thiem D.,
36934,3.13,0,1.010799003,8/5/2014,Polansky P.,
48948,1.17,1,1.010797786,4/15/2019,Bautista Agut R.,
50684,1.31,1,1.010791538,1/7/2020,Kukushkin M.,
49883,1.31,1,1.010770857,7/30/2019,Opelka R.,
57370,1.53,1,1.010768819,2/14/2023,Albot R.,
43343,1.11,1,1.010761537,2/24/2017,Kyrgios N.,
46766,1.24,1,1.010758438,5/31/2018,Isner J.,
51014,1.33,1,1.010751687,2/13/2020,Humbert U.,
38516,1.27,1,1.010749382,4/20/2015,Bellucci T.,
30486,1.32,1,1.010749143,3/11/2012,Tipsarevic J.,
34083,1.49,1,1.010743518,7/9/2013,Hanescu V.,
55555,3.14,0,1.010737453,5/16/2022,Cecchinato M.,
36672,6.77,0,1.010724395,7/11/2014,Berlocq C.,
39862,2,0,1.010724264,9/29/2015,Bedene A.,
41250,1.18,1,1.010721338,4/27/2016,Thiem D.,
32077,1.29,1,1.010717261,9/28/2012,Benneteau J.,
36463,2.07,0,1.010716197,6/18/2014,Klizan M.,
44803,1.22,1,1.010692606,8/13/2017,Zverev A.,
56549,1.04,1,1.010691105,9/3/2022,Medvedev D.,
47854,1.47,1,1.010687134,10/10/2018,Zverev A.,
31947,1.4,1,1.010669374,9/1/2012,Berdych T.,
56705,1.1,1,1.010662012,10/3/2022,Tiafoe F.,
34388,1.26,1,1.010655348,8/6/2013,Raonic M.,
37526,1.27,1,1.01064999,10/24/2014,Federer R.,
48207,1.87,1,1.010649863,1/10/2019,Struff J.L.,
35389,1.06,1,1.010622718,2/11/2014,Ferrer D.,
44241,3.5,0,1.010594837,6/17/2017,Muller G.,
45387,1.12,1,1.010593033,10/27/2017,Cilic M.,
57871,2.38,0,1.010583392,3/27/2023,Pellegrino A.,
48604,1.11,1,1.010583166,2/25/2019,Johnson S.,
47210,2.67,0,1.01057111,7/24/2018,Young D.,
54826,2.57,0,1.010565682,2/15/2022,Coria F.,
51586,1.48,1,1.010560155,9/30/2020,Martinez P.,
48031,1.23,1,1.010557782,10/30/2018,Khachanov K.,
36257,1.33,1,1.01055255,5/27/2014,Verdasco F.,
39885,1.31,1,1.010550766,10/1/2015,Kukushkin M.,
36853,1.1,1,1.010537102,7/28/2014,Ramos A.,
35349,5.05,0,1.010531162,2/7/2014,Evans D.,
56336,1.41,1,1.010518486,8/13/2022,Carreno Busta P.,
47978,1.45,1,1.010515818,10/23/2018,Simon G.,
31986,2.25,0,1.010502673,9/18/2012,Gimeno-Traver D.,
33458,1.78,1,1.010501886,4/29/2013,Tursunov D.,
54337,3.72,0,1.010476163,11/2/2021,Duckworth J.,
29897,1.16,1,1.010466607,1/5/2012,Nadal R.,
34837,1.42,1,1.010444803,10/15/2013,Dimitrov G.,
41496,1.31,1,1.010412694,5/24/2016,Garcia-Lopez G.,
45868,2.83,0,1.010409977,2/16/2018,Bedene A.,
30680,1.5,1,1.010397268,4/14/2012,Isner J.,
57679,1.95,1,1.010396891,3/12/2023,Baez S.,
33979,1.12,1,1.01039547,6/25/2013,Raonic M.,
49189,1.24,1,1.010395003,5/14/2019,Coric B.,
52564,1.6,1,1.010381142,3/26/2021,Lajovic D.,
39497,1.2,1,1.010375067,8/6/2015,Thiem D.,
51898,1.38,1,1.010373605,11/9/2020,Caruso S.,
33561,3,0,1.010372979,5/12/2013,Istomin D.,
43485,3.73,0,1.010369442,3/11/2017,Zeballos H.,
39909,5.81,0,1.010361548,10/5/2015,Troicki V.,
39538,1.12,1,1.010360718,8/12/2015,Murray A.,
57260,1.47,1,1.010354579,1/22/2023,Khachanov K.,
51864,1.21,1,1.010338321,11/3/2020,Raonic M.,
55853,4.11,0,1.010334925,6/21/2022,Baez S.,
49507,3.43,0,1.010332904,6/21/2019,Lopez F.,
47203,3.99,0,1.010332086,7/24/2018,Galovic V.,
43589,1.34,1,1.010328873,3/25/2017,Zverev A.,
45527,1.19,1,1.010326266,1/4/2018,Cilic M.,
50786,1.27,1,1.010323678,1/21/2020,Anderson K.,
38206,1.1,1,1.010321655,2/28/2015,Nadal R.,
36217,1.57,1,1.01031441,5/25/2014,Schwartzman D.,
47578,1.18,1,1.010312098,8/28/2018,Gasquet R.,
44513,1.74,1,1.01029479,7/18/2017,Zeballos H.,
55958,1.68,1,1.010293087,6/29/2022,Van Rijthoven T.,
49839,1.44,1,1.0102833,7/25/2019,De Minaur A.,
39678,2.44,0,1.010278795,8/31/2015,Schwartzman D.,
36669,2.42,0,1.010272689,7/10/2014,Groth S.,
44775,1.26,1,1.010271739,8/9/2017,Zverev A.,
35592,1.1,1,1.010263957,2/26/2014,Murray A.,
43344,1.14,1,1.01025583,2/24/2017,Del Potro J.M.,
48459,1.63,1,1.010247187,2/13/2019,Cecchinato M.,
55844,1.21,1,1.010244336,6/20/2022,De Minaur A.,
36094,1.73,1,1.01022418,5/8/2014,Berdych T.,
55082,1.83,1,1.01021556,3/16/2022,Dimitrov G.,
