match,PSW,win0,confidence0,date,winner,underdog,conf1.2+
50582,1.41,1,1.008474427,10/23/2019,Berankis R.,,
33829,2.18,0,1.008433505,6/11/2013,Becker B.,,
38438,2.6,0,1.008432839,4/10/2015,Dzumhur D.,,
37998,1.1,1,1.008427469,2/12/2015,Murray A.,,
45857,1.17,1,1.008414688,2/15/2018,Dimitrov G.,,
30752,1.34,1,1.008385083,4/23/2012,Roger-Vasselin E.,,
46697,1.2,1,1.008380219,5/27/2018,Monfils G.,,
47441,1.42,1,1.008379633,8/14/2018,Kyrgios N.,,
54819,1.54,1,1.0083632,2/15/2022,Rinderknech A.,,
29923,2.91,0,1.00836125,1/10/2012,Fognini F.,,
41862,1.32,1,1.008347841,7/6/2016,Raonic M.,,
39965,1.83,0,1.008333161,10/11/2015,Tomic B.,,
38020,1.63,1,1.008307955,2/14/2015,Cuevas P.,,
43263,1.3,1,1.008307551,2/18/2017,Goffin D.,,
40844,1.38,1,1.008278069,3/11/2016,Kukushkin M.,,
36282,1.09,1,1.008276353,5/28/2014,Cilic M.,,
42692,9.87,0,1.008266738,10/20/2016,Elias G.,,
50946,1.62,1,1.008256973,2/7/2020,Krajinovic F.,,
56003,1.07,1,1.008251721,7/3/2022,Djokovic N.,,
35360,1.56,1,1.008249979,2/8/2014,Gasquet R.,,
53260,2.96,0,1.008248661,6/16/2021,Auger-Aliassime F.,,
37316,1.56,1,1.008226115,10/1/2014,Simon G.,,
53920,3.64,0,1.008211957,8/31/2021,Otte O.,,
36096,1.74,1,1.008190528,5/9/2014,Bautista R.,,
46962,2.44,0,1.008186268,6/27/2018,Garcia-Lopez G.,,
30187,1.63,1,1.008182985,2/14/2012,Andreev I.,,
48640,6.35,0,1.0081584,2/27/2019,Hurkacz H.,,
56239,2.8,0,1.008137748,8/3/2022,Ruusuvuori E.,,
47430,1.52,1,1.008132052,8/13/2018,Nishikori K.,,
42249,1.89,0,1.008127987,8/22/2016,Fritz T.,,
46247,1.24,1,1.008109016,3/27/2018,Chung H.,,
46118,1.45,1,1.008094129,3/11/2018,Bautista Agut R.,,
35302,1.94,0,1.008080422,2/4/2014,Karlovic I.,,
37704,1.53,1,1.008080319,1/13/2015,Young D.,,
31769,2.25,0,1.008063828,8/14/2012,Bogomolov A.,,
39605,1.29,1,1.008063161,8/20/2015,Nadal R.,,
55664,1.4,1,1.008062422,5/25/2022,Schwartzman D.,,
38741,1.46,1,1.008059499,5/12/2015,Dolgopolov O.,,
30512,1.43,1,1.008056206,3/13/2012,Harrison R.,,
37194,1.26,1,1.008054013,9/4/2014,Djokovic N.,,
54949,5.45,0,1.008046024,2/23/2022,Vesely J.,,
34773,1.19,1,1.008042812,10/7/2013,Monfils G.,,
56008,1.33,1,1.00802709,7/4/2022,Kyrgios N.,,
49919,1.73,1,1.008020549,7/31/2019,Dimitrov G.,,
40598,2.69,0,1.008019855,2/9/2016,Baghdatis M.,,
53921,1.46,1,1.008014688,8/31/2021,Musetti L.,,
40047,1.15,1,1.007989328,10/20/2015,Ferrer D.,,
41129,3.73,0,1.007989061,4/15/2016,Tsonga J.W.,,
41759,1.12,1,1.007982292,6/27/2016,Almagro N.,,
35231,1.04,1,1.007976057,1/15/2014,Ferrer D.,,
50250,1.77,1,1.007945949,9/16/2019,Krajinovic F.,,
48325,1.17,1,1.007942954,1/19/2019,Nishikori K.,,
41659,2.37,0,1.007930828,6/15/2016,Johnson S.,,
38065,1.66,1,1.007925767,2/17/2015,Klizan M.,,
48487,1.49,1,1.007919953,2/15/2019,Cecchinato M.,,
44221,1.23,1,1.007916173,6/14/2017,Zverev M.,,
41295,1.17,1,1.007914731,5/2/2016,Gasquet R.,,
52345,2.15,0,1.00790298,3/4/2021,Paul T.,,
30332,1.11,1,1.007899679,2/24/2012,Tsonga J.W.,,
32864,1.49,1,1.007877483,2/14/2013,Malisse X.,,
56305,1.46,1,1.007875477,8/10/2022,Norrie C.,,
34336,1.21,1,1.007875244,7/31/2013,Isner J.,,
36857,1.23,1,1.007869347,7/29/2014,Anderson K.,,
49082,1.67,1,1.007860813,4/30/2019,Davidovich Fokina A.,,
41649,2.16,0,1.007853761,6/14/2016,Tomic B.,,
51167,1.56,1,1.007839748,2/25/2020,Kwon S.W.,,
56060,2.33,0,1.00783809,7/15/2022,Bublik A.,,
47228,1.16,1,1.007822541,7/25/2018,Schwartzman D.,,
39131,1.16,1,1.007818393,6/29/2015,Tomic B.,,
38512,3,0,1.007798391,4/20/2015,Ymer E.,,
36916,1.26,1,1.007793678,8/3/2014,Raonic M.,,
38642,1.46,1,1.007788305,5/1/2015,Garcia-Lopez G.,,
34245,1.21,1,1.007777664,7/23/2013,Zeballos H.,,
35204,1.15,1,1.007777631,1/14/2014,Monfils G.,,
46635,2.64,0,1.007765981,5/20/2018,Basic M.,,
34046,1.08,1,1.007760537,7/1/2013,Murray A.,,
48160,1.2,1,1.007739452,1/5/2019,Nishikori K.,,
45432,1.12,1,1.007739172,11/1/2017,Nadal R.,,
36778,1.51,1,1.007713663,7/22/2014,Seppi A.,,
48960,1.49,1,1.007707499,4/16/2019,Simon G.,,
32124,1.15,1,1.007693252,10/2/2012,Isner J.,,
50181,7.73,0,1.007685432,8/27/2019,Kukushkin M.,,
36444,1.85,1,1.007684587,6/17/2014,Young D.,,
42798,1.65,1,1.007681925,11/1/2016,Sock J.,,
32271,1.43,1,1.007671992,10/15/2012,Nieminen J.,,
54250,1.77,1,1.007659312,10/22/2021,Schwartzman D.,,
48395,1.62,1,1.00765655,2/7/2019,Verdasco F.,,
51689,2.33,0,1.007646811,10/14/2020,Vesely J.,,
54324,1.64,1,1.007635961,11/1/2021,Fucsovics M.,,
30864,1.3,1,1.007621755,5/2/2012,Cilic M.,,
43343,1.14,1,1.007609574,2/24/2017,Del Potro J.M.,,
31488,1.36,1,1.007598763,7/11/2012,Nishikori K.,,
44954,1.16,1,1.007593357,8/30/2017,Carreno Busta P.,,
35241,12.25,0,1.00759202,1/16/2014,Bautista R.,,
55731,1.34,1,1.00758994,6/7/2022,Fucsovics M.,,
37458,1.71,1,1.007588984,10/17/2014,Kohlschreiber P.,,
31233,2.24,0,1.007571667,6/16/2012,Nalbandian D.,,
47453,1.45,1,1.007550097,8/15/2018,Goffin D.,,
50984,1.31,1,1.007535682,2/11/2020,Krajinovic F.,,
36606,1.29,1,1.007535081,7/7/2014,Ito T.,,
33903,4.46,0,1.007534819,6/19/2013,Hernych J.,,
42264,1.61,1,1.007534551,8/23/2016,Fratangelo B.,,
35709,1.2,1,1.00751992,3/13/2014,Djokovic N.,,
44836,1.97,1,1.007499174,8/16/2017,Sugita Y.,,
49727,3.4,0,1.007494906,7/16/2019,Dzumhur D.,,
44936,4.73,0,1.007464121,8/28/2017,Kukushkin M.,,
46127,1.31,1,1.007463356,3/12/2018,Sock J.,,
32580,1.27,1,1.007456112,1/8/2013,Anderson K.,,
29996,1.26,1,1.007445023,1/16/2012,Anderson K.,,
32101,1.08,1,1.007426441,10/1/2012,Berdych T.,,
37152,2.73,0,1.007425625,8/29/2014,Mannarino A.,,
51713,4.34,0,1.007425411,10/16/2020,Petrovic D.,,
55119,1.32,1,1.007422137,3/24/2022,Harris L.,,
49667,4.46,0,1.007418696,7/4/2019,Kukushkin M.,,
39458,2.3,0,1.007411372,8/4/2015,Berankis R.,,
38498,4.74,0,1.007409344,4/16/2015,Monfils G.,,
42101,1.08,1,1.007402926,7/26/2016,Pouille L.,,
49014,1.29,1,1.007383366,4/23/2019,Nishikori K.,,
33283,2.64,0,1.007360754,4/9/2013,Cipolla F.,,
40511,3.36,0,1.007355757,2/2/2016,Berrer M.,,
49066,1.57,1,1.007329987,4/30/2019,Londero J.I.,,
42084,1.21,1,1.007300002,7/25/2016,Dimitrov G.,,
48894,2.45,0,1.007299854,4/9/2019,Granollers M.,,
42901,2.95,0,1.007287665,1/4/2017,Sela D.,,
37259,4.26,0,1.007280147,9/25/2014,Troicki V.,,
32337,1.17,1,1.007263821,10/19/2012,Seppi A.,,
41415,1.3,1,1.007261378,5/17/2016,Seppi A.,,
40025,1.49,1,1.007257033,10/19/2015,Karlovic I.,,
40765,3.73,0,1.007255133,2/23/2016,Skugor F.,,
46476,1.87,1,1.007254456,5/1/2018,Ojeda Lara R.,,
43794,1.52,1,1.007235348,4/27/2017,Pouille L.,,
36617,1.49,1,1.007215112,7/8/2014,Hewitt L.,,
40987,1.12,1,1.007213249,3/26/2016,Raonic M.,,
55199,1.54,1,1.007196922,4/5/2022,Djere L.,,
37658,1.14,1,1.007192346,1/8/2015,Ferrer D.,,
43735,4.55,0,1.007186685,4/20/2017,Ramos-Vinolas A.,,
52830,1.44,1,1.007168651,4/28/2021,Cilic M.,,
53753,1.28,1,1.007166159,8/11/2021,Harris L.,,
32386,1.61,1,1.007135055,10/24/2012,Cilic M.,,
38829,1.28,1,1.007124361,5/24/2015,Lajovic D.,,
49305,1.26,1,1.007114543,5/27/2019,Pella G.,,
32161,1.23,1,1.007113797,10/3/2012,Mayer F.,,
54950,1.26,1,1.007105842,2/23/2022,Shapovalov D.,,
52594,1.18,1,1.007099596,3/29/2021,Rublev A.,,
41357,1.12,1,1.007095537,5/9/2016,Sousa J.,,
38013,1.16,1,1.007092043,2/13/2015,Raonic M.,,
41289,1.85,1,1.007086449,5/1/2016,Kohlschreiber P.,,
46352,1.34,1,1.007084202,4/18/2018,Nishikori K.,,
55211,2.95,0,1.007071165,4/6/2022,Kotov P.,,
51067,1.25,1,1.007070818,2/18/2020,Hurkacz H.,,
32093,2.7,0,1.007066554,10/1/2012,Querrey S.,,
38326,1.69,1,1.007061731,3/26/2015,Janowicz J.,,
35957,3.44,0,1.007046589,4/23/2014,Stakhovsky S.,,
32076,1.08,1,1.007034676,9/28/2012,Ferrer D.,,
55470,1.16,1,1.007026072,5/5/2022,Djokovic N.,,
38381,1.12,1,1.007020473,3/30/2015,Ferrer D.,,
56550,1.51,1,1.007011614,9/3/2022,Ivashka I.,,
41648,4.44,0,1.007006051,6/14/2016,Tipsarevic J.,,
52716,2.7,0,1.007005366,4/15/2021,Goffin D.,,
35223,1.09,1,1.006987293,1/15/2014,Wawrinka S.,,
43469,1.81,0,1.006984441,3/10/2017,Pospisil V.,,
42519,2.58,0,1.006979588,10/1/2016,Khachanov K.,,
51574,1.11,1,1.006967988,9/29/2020,Berrettini M.,,
31412,1.57,1,1.006951392,7/3/2012,Kohlschreiber P.,,
37785,1.68,1,1.00694677,1/20/2015,Muller G.,,
50441,2.03,0,1.006937851,10/8/2019,Isner J.,,
46735,1.12,1,1.006925354,5/29/2018,Edmund K.,,
45455,1.31,1,1.00691059,11/15/2017,Thiem D.,,
51521,7.61,0,1.006904669,9/27/2020,Gombos N.,,
32471,1.64,1,1.006888131,11/12/2012,Djokovic N.,,
47597,1.11,1,1.006882319,8/29/2018,Wawrinka S.,,
31196,4.01,0,1.006876979,6/13/2012,Bolelli S.,,
35417,1.37,1,1.006875314,2/13/2014,Sijsling I.,,
57368,1.29,1,1.00686259,2/14/2023,Auger-Aliassime F.,,
57296,2.64,0,1.006844765,2/8/2023,Pella G.,,
41769,1.24,1,1.006838307,6/27/2016,Simon G.,,
32190,1.13,1,1.006827833,10/5/2012,Raonic M.,,
38212,1.33,1,1.00682663,3/12/2015,Mannarino A.,,
42725,3.05,0,1.006815299,10/24/2016,Delbonis F.,,
51635,1.08,1,1.006811807,10/6/2020,Nadal R.,,
42625,1.12,1,1.006803904,10/13/2016,Murray A.,,
34416,1.15,1,1.006798441,8/8/2013,Del Potro J.M.,,
31604,1.12,1,1.006793203,7/20/2012,Tipsarevic J.,,
37003,1.68,1,1.006782238,8/13/2014,Youzhny M.,,
37541,1.8,1,1.006777814,10/27/2014,Melzer J.,,
45590,2,0,1.006767894,1/11/2018,De Minaur A.,,
31852,1.59,1,1.006761367,8/27/2012,Cipolla F.,,
56402,1.39,1,1.00675178,8/22/2022,Tabilo A.,,
42720,1.28,1,1.006751467,10/23/2016,Del Potro J.M.,,
43903,1.49,1,1.006748593,5/8/2017,Tsonga J.W.,,
36187,1.25,1,1.006747144,5/21/2014,Berlocq C.,,
54649,1.51,1,1.006741701,2/1/2022,Majchrzak K.,,
43990,1.26,1,1.00673398,5/17/2017,Zverev A.,,
56509,1.2,1,1.00673088,8/31/2022,Murray A.,,
39747,1.19,1,1.006730575,9/3/2015,Isner J.,,
51762,1.16,1,1.006728033,10/22/2020,Raonic M.,,
51667,1.29,1,1.006714764,10/13/2020,Sonego L.,,
55718,1.38,1,1.006709888,6/3/2022,Nadal R.,,
37823,1.08,1,1.006697674,1/22/2015,Raonic M.,,
38640,1.12,1,1.006691771,4/30/2015,Dimitrov G.,,
36046,2.34,1,1.006686976,5/4/2014,Chardy J.,,
37080,1.11,1,1.006678193,8/25/2014,Wawrinka S.,,
34276,2.34,0,1.006672735,7/26/2013,Hewitt L.,,
33073,1.25,1,1.0066687,3/1/2013,Almagro N.,,
41692,4.66,0,1.006662708,6/19/2016,Donskoy E.,,
39490,1.53,1,1.006650544,8/6/2015,Gasquet R.,,
40507,4.81,0,1.006649607,2/2/2016,Bemelmans R.,,
52275,4.26,0,1.006634476,2/25/2021,Ebden M.,,
37111,4.85,0,1.006622151,8/26/2014,Andujar P.,,
56861,1.39,1,1.006615112,10/20/2022,Ruusuvuori E.,,
30723,1.09,1,1.006613025,4/19/2012,Murray A.,,
31415,1.23,1,1.00660989,7/3/2012,Murray A.,,
32341,1.2,1,1.006607989,10/20/2012,Seppi A.,,
56723,3.18,0,1.006605482,10/4/2022,Kotov P.,,
47985,1.53,1,1.006601901,10/24/2018,Coric B.,,
51582,1.19,1,1.006600186,9/30/2020,Ruud C.,,
43127,2.8,0,1.006598887,2/7/2017,Bedene A.,,
34023,1.13,1,1.006596407,6/28/2013,Ferrer D.,,
35547,1.24,1,1.006581048,2/25/2014,Youzhny M.,,
53990,1.54,1,1.006579987,9/5/2021,Opelka R.,,
32919,1.11,1,1.006569831,2/19/2013,Almagro N.,,
47055,1.14,1,1.006568911,7/5/2018,Edmund K.,,
47598,2.52,0,1.006564012,8/29/2018,Medvedev D.,,
33371,2.12,0,1.006552651,4/19/2013,Tsonga J.W.,,
34880,2.51,0,1.00654583,10/17/2013,Kukushkin M.,,
55602,2.43,0,1.006537579,5/22/2022,Ugo Carabelli C.,,
43042,1.56,1,1.006536415,1/17/2017,Tiafoe F.,,
48981,4.65,0,1.006532373,4/19/2019,Medvedev D.,,
44529,1.31,1,1.006524173,7/19/2017,Karlovic I.,,
48491,5.68,0,1.006520319,2/15/2019,Jung J.,,
39389,1.51,1,1.006491701,7/28/2015,Robredo T.,,
44439,5.91,0,1.006484536,7/6/2017,Ofner S.,,
37150,1.08,1,1.006481601,8/28/2014,Wawrinka S.,,
54268,1.37,1,1.006465902,10/26/2021,Auger-Aliassime F.,,
54648,1.65,1,1.006454702,2/1/2022,Kwon S.W.,,
39429,1.11,1,1.006428246,8/1/2015,Nadal R.,,
43481,1.24,1,1.006415596,3/11/2017,Isner J.,,
36507,3.4,0,1.006407003,6/23/2014,Mayer L.,,
53675,1.4,1,1.006406605,7/30/2021,Isner J.,,
30318,6.83,0,1.006406502,2/23/2012,Olivetti A.,,
52787,1.08,1,1.006380867,4/23/2021,Djokovic N.,,
38479,2.37,0,1.006370252,4/14/2015,Granollers M.,,
45413,2.16,0,1.006348202,10/31/2017,Coric B.,,
37417,1.31,1,1.00634541,10/14/2014,Karlovic I.,,
44475,8.03,0,1.006339521,7/10/2017,Muller G.,,
52409,1.43,1,1.006338265,3/10/2021,Gerasimov E.,,
47907,1.62,1,1.00633473,10/17/2018,Mannarino A.,,
42172,1.38,1,1.006328545,8/10/2016,Giraldo S.,,
30897,1.2,1,1.006296229,5/6/2012,Anderson K.,,
32588,1.62,1,1.006276409,1/9/2013,Tomic B.,,
31555,2.8,0,1.006253588,7/17/2012,Johnson S.,,
47842,1.15,1,1.006253173,10/9/2018,Medvedev D.,,
42363,1.15,1,1.006247523,8/31/2016,Isner J.,,
31643,2.11,0,1.006242486,7/25/2012,Mayer L.,,
37971,1.12,1,1.006232672,2/10/2015,Raonic M.,,
42161,2.33,0,1.006210472,8/10/2016,Zverev M.,,
44416,1.21,1,1.006207906,7/4/2017,Del Potro J.M.,,
41875,1.68,1,1.006198082,7/11/2016,Kicker N.,,
45288,1.59,1,1.006194281,10/18/2017,Sock J.,,
36134,1.71,1,1.006193743,5/14/2014,Youzhny M.,,
46491,1.24,1,1.006185621,5/3/2018,Kohlschreiber P.,,
35400,1.11,1,1.006184725,2/12/2014,Gasquet R.,,
52497,1.46,1,1.006179734,3/17/2021,Kecmanovic M.,,
55964,1.15,1,1.006176676,6/29/2022,Otte O.,,
32706,1.11,1,1.006158431,1/17/2013,Gasquet R.,,
51214,1.6,1,1.006151731,2/29/2020,Ruud C.,,
35473,1.07,1,1.006130125,2/18/2014,Nishikori K.,,
45318,1.25,1,1.006124264,10/20/2017,Dimitrov G.,,
56436,3.49,0,1.006084045,8/25/2022,Huesler M.A.,,
52558,1.22,1,1.006079033,3/26/2021,Khachanov K.,,
45657,3.02,0,1.00607816,1/16/2018,Verdasco F.,,
45000,1.47,1,1.006074278,8/31/2017,Kukushkin M.,,
57000,1.26,1,1.006070026,11/2/2022,Musetti L.,,
32958,10.91,0,1.006054258,2/21/2013,Sock J.,,
56485,2.22,0,1.006049431,8/30/2022,Fognini F.,,
36601,1.29,1,1.006049116,7/4/2014,Djokovic N.,,
52460,1.4,1,1.006045151,3/15/2021,Bedene A.,,
30865,1.29,1,1.006037495,5/2/2012,Baghdatis M.,,
46843,1.53,1,1.006020854,6/14/2018,Lopez F.,,
48228,1.27,1,1.005981312,1/14/2019,Cilic M.,,
48677,2.17,0,1.005981217,3/2/2019,Garin C.,,
37787,1.48,1,1.005941583,1/20/2015,Bautista R.,,
47866,1.49,1,1.005934453,10/11/2018,Edmund K.,,
31986,2.25,0,1.005932665,9/18/2012,Gimeno-Traver D.,,
47414,1.11,1,1.005904249,8/9/2018,Zverev A.,,
31877,1.29,1,1.005900619,8/28/2012,Tomic B.,,
50178,1.13,1,1.005873977,8/27/2019,Cilic M.,,
42278,1.18,1,1.005869915,8/24/2016,Gasquet R.,,
52532,1.63,1,1.005857948,3/24/2021,Ymer M.,,
56059,1.71,1,1.005854679,7/14/2022,Isner J.,,
38170,1.44,1,1.005839367,2/25/2015,Tomic B.,,
32837,1.76,1,1.005834858,2/12/2013,Malisse X.,,
42639,1.14,1,1.005822439,10/16/2016,Murray A.,,
35466,1.28,1,1.005821653,2/18/2014,Robredo T.,,
43356,1.37,1,1.005816578,2/25/2017,Del Potro J.M.,,
37647,1.32,1,1.005809898,1/7/2015,Ferrer D.,,
38480,1.34,1,1.005803951,4/14/2015,Tsonga J.W.,,
39796,1.41,1,1.005799065,9/21/2015,Muller G.,,
33028,5.3,0,1.005798581,2/26/2013,Hanescu V.,,
34263,4.43,0,1.005791841,7/25/2013,Zeballos H.,,
47443,1.24,1,1.005778578,8/14/2018,Khachanov K.,,
42166,1.1,1,1.005775829,8/10/2016,Krajicek A.,,
33035,1.43,1,1.005767339,2/27/2013,Isner J.,,
46443,1.29,1,1.005749179,4/30/2018,Klizan M.,,
45545,1.59,1,1.005741992,1/6/2018,Harrison R.,,
51888,1.47,1,1.005732615,11/6/2020,Medvedev D.,,
48303,6.87,0,1.005719021,1/17/2019,Bolt A.,,
51770,1.56,1,1.005714491,10/23/2020,Humbert U.,,
49801,1.33,1,1.005712669,7/23/2019,Kwon S.W.,,
31482,1.09,1,1.005711523,7/11/2012,Cilic M.,,
47869,1.18,1,1.005700251,10/12/2018,Djokovic N.,,
55917,1.2,1,1.005699461,6/28/2022,Van De Zandschulp B.,,
44996,3.13,0,1.005694848,8/31/2017,Fabbiano T.,,
47083,2.95,0,1.005690074,7/7/2018,Nishikori K.,,
34083,1.42,1,1.005687412,7/9/2013,Volandri F.,,
52613,4.74,0,1.005677225,4/1/2021,Hurkacz H.,,
55269,1.3,1,1.00567659,4/12/2022,Djere L.,,
56598,2.36,0,1.005675977,9/22/2022,Tabilo A.,,
33607,1.22,1,1.005669373,5/16/2013,Federer R.,,
31427,1.24,1,1.005640726,7/9/2012,Mahut N.,,
47540,1.68,1,1.005636606,8/27/2018,Basilashvili N.,,
34854,1.38,1,1.005623178,10/16/2013,Paire B.,,
51792,1.07,1,1.005620064,10/27/2020,Djokovic N.,,
35475,1.42,1,1.005617406,2/18/2014,Karlovic I.,,
38127,1.31,1,1.005600284,2/23/2015,Sousa J.,,
48750,1.14,1,1.00558486,3/11/2019,Raonic M.,,
49244,2.63,0,1.005583574,5/21/2019,Moutet C.,,
38500,1.39,1,1.00557741,4/16/2015,Berdych T.,,
34588,1.65,1,1.005577023,8/29/2013,Dodig I.,,
45331,1.28,1,1.005555878,10/21/2017,Dzumhur D.,,
46026,2.61,0,1.005553216,2/28/2018,Garcia-Lopez G.,,
31139,1.11,1,1.005548765,6/2/2012,Almagro N.,,
55576,1.14,1,1.005527374,5/18/2022,Ruud C.,,
41625,1.96,1,1.005525865,6/10/2016,Mahut N.,,
47887,3.05,0,1.005517419,10/16/2018,Donskoy E.,,
50697,2.56,0,1.005515779,1/10/2020,Moutet C.,,
43138,3.5,0,1.005514431,2/8/2017,Basilashvili N.,,
29833,1.21,1,1.005512447,1/2/2012,Troicki V.,,
33229,1.52,1,1.005506355,3/23/2013,Nieminen J.,,
37339,1.37,1,1.005505308,10/4/2014,Djokovic N.,,
47984,1.19,1,1.00548943,10/24/2018,Anderson K.,,
44603,2.16,0,1.005483111,7/26/2017,Laaksonen H.,,
33373,3.43,0,1.005482488,4/19/2013,Fognini F.,,
53948,3.55,0,1.00547618,9/1/2021,Molcan A.,,
32444,11.5,0,1.00547386,11/1/2012,Janowicz J.,,
41691,1.18,1,1.005464764,6/18/2016,Murray A.,,
49127,3.01,0,1.005440095,5/7/2019,Pouille L.,,
56806,3.48,0,1.005437549,10/14/2022,Rinderknech A.,,
41042,1.15,1,1.005434771,4/5/2016,Querrey S.,,
44991,3.18,0,1.005432243,8/31/2017,Albot R.,,
45380,1.32,1,1.005424533,10/26/2017,Tsonga J.W.,,
50823,2.1,0,1.005420437,1/22/2020,Millman J.,,
55996,3.27,0,1.00540372,7/2/2022,Garin C.,,
41516,1.08,1,1.005399905,5/25/2016,Raonic M.,,
40714,1.59,1,1.005399238,2/18/2016,Delbonis F.,,
38546,5.11,0,1.005398876,4/22/2015,Estrella Burgos V.,,
57231,1.2,1,1.00539184,1/19/2023,Rune H.,,
44145,1.11,1,1.005381822,6/1/2017,Gasquet R.,,
52247,1.49,1,1.005367287,2/23/2021,Albot R.,,
46571,4.84,0,1.005367181,5/10/2018,Lajovic D.,,
43851,1.55,1,1.005365465,5/2/2017,Pella G.,,
36278,1.1,1,1.005355463,5/28/2014,Robredo T.,,
44055,1.16,1,1.00533916,5/25/2017,Raonic M.,,
55955,2.48,0,1.00532584,6/29/2022,Vesely J.,,
51904,1.12,1,1.005324659,11/10/2020,Simon G.,,
49289,1.15,1,1.005324638,5/26/2019,Nishikori K.,,
56689,2.26,0,1.005318445,9/30/2022,Musetti L.,,
50092,1.49,1,1.005312787,8/20/2019,Paire B.,,
43422,1.31,1,1.005282155,3/2/2017,Cilic M.,,
33095,3.07,0,1.005264747,3/8/2013,Phau B.,,
56252,3.81,0,1.005262735,8/4/2022,Evans D.,,
33661,2.93,0,1.005254344,5/23/2013,Andujar P.,,
56767,1.28,1,1.005247072,10/10/2022,Rinderknech A.,,
49866,2.04,0,1.005244311,7/29/2019,Harris L.,,
50532,1.24,1,1.005237253,10/18/2019,Shapovalov D.,,
42435,1.2,1,1.005227872,9/21/2016,Bautista Agut R.,,
48126,1.71,1,1.005218768,1/2/2019,Herbert P.H.,,
32091,1.17,1,1.005212027,10/1/2012,Kohlschreiber P.,,
37164,1.21,1,1.005210113,8/29/2014,Lopez F.,,
31098,1.21,1,1.005204055,5/30/2012,Wawrinka S.,,
39340,1.28,1,1.005201688,7/24/2015,Mannarino A.,,
44546,2.52,0,1.005190659,7/21/2017,Lorenzi P.,,
51119,1.71,1,1.005176852,2/22/2020,Coric B.,,
44460,1.41,1,1.005176394,7/7/2017,Muller G.,,
52386,3.17,0,1.00517199,3/9/2021,Rune H.,,
38269,1.15,1,1.005163008,3/16/2015,Murray A.,,
43336,1.65,1,1.00508426,2/23/2017,Edmund K.,,
32517,1.07,1,1.005079044,1/2/2013,Ferrer D.,,
43192,1.11,1,1.005072216,2/13/2017,Berdych T.,,
32882,1.12,1,1.005069513,2/15/2013,Nadal R.,,
37400,1.54,1,1.005058509,10/13/2014,Seppi A.,,
47905,1.96,1,1.005035468,10/16/2018,Ivashka I.,,
33547,1.36,1,1.005035248,5/9/2013,Berdych T.,,
30457,1.78,1,1.005030005,3/9/2012,Berlocq C.,,
36387,2.19,0,1.00502859,6/11/2014,Falla A.,,
45825,1.16,1,1.005006847,2/13/2018,Tiafoe F.,,
30479,5.85,0,1.005000845,3/10/2012,Ramos A.,,
56529,1.18,1,1.00499765,9/1/2022,Cilic M.,,
49899,3.08,0,1.004990172,7/30/2019,Gojowczyk P.,,
39018,4.81,0,1.004976228,6/16/2015,Dolgopolov O.,,
48459,3.93,0,1.004975806,2/13/2019,Lorenzi P.,,
51059,4.1,0,1.004969198,2/18/2020,Alcaraz C.,,
56263,1.11,1,1.004961547,8/4/2022,Norrie C.,,
42597,1.32,1,1.004955094,10/10/2016,Johnson S.,,
51512,1.5,1,1.004952109,9/26/2020,Rublev A.,,
33448,2.9,0,1.004949527,4/27/2013,Rosol L.,,
39525,1.21,1,1.004940945,8/11/2015,Isner J.,,
37812,1.13,1,1.004928404,1/21/2015,Gasquet R.,,
55283,2.28,0,1.004928327,4/13/2022,Djere L.,,
47180,1.24,1,1.004923506,7/21/2018,Gasquet R.,,
43071,1.21,1,1.004921895,1/19/2017,Monfils G.,,
40540,5.16,0,1.00491552,2/4/2016,Brown D.,,
30470,1.27,1,1.00490984,3/10/2012,Wawrinka S.,,
39177,1.09,1,1.004896226,6/30/2015,Troicki V.,,
32942,1.25,1,1.00487808,2/20/2013,Nishikori K.,,
56502,1.12,1,1.004875994,8/31/2022,Berrettini M.,,
51894,1.6,1,1.004862156,11/8/2020,Albot R.,,
36921,1.34,1,1.004856377,8/4/2014,Cilic M.,,
49624,1.07,1,1.004835453,7/2/2019,Nishikori K.,,
44233,1.12,1,1.004833775,6/16/2017,Zverev A.,,
36850,1.68,1,1.004824371,7/28/2014,Vesely J.,,
51603,1.1,1,1.004803873,10/1/2020,Garin C.,,
45452,2.37,0,1.004795075,11/14/2017,Sock J.,,
32663,1.17,1,1.004793283,1/15/2013,Mayer F.,,
30254,2.15,0,1.004790291,2/18/2012,Del Potro J.M.,,
51634,1.24,1,1.004788251,10/5/2020,Carreno Busta P.,,
45052,2.76,0,1.004772701,9/20/2017,Dutra Silva R.,,
51202,1.26,1,1.004752289,2/27/2020,Monfils G.,,
38513,1.79,1,1.004750836,4/20/2015,Kukushkin M.,,
42318,1.69,1,1.004733852,8/29/2016,Stakhovsky S.,,
38987,1.21,1,1.004716678,6/11/2015,Cilic M.,,
35185,1.45,1,1.004711176,1/13/2014,Querrey S.,,
32654,1.07,1,1.004705803,1/15/2013,Del Potro J.M.,,
48560,1.4,1,1.004702926,2/21/2019,Cuevas P.,,
37999,1.11,1,1.004690183,2/12/2015,Berdych T.,,
47417,1.49,1,1.00467774,8/10/2018,Khachanov K.,,
35838,1.2,1,1.004673845,4/9/2014,Monaco J.,,
46779,3.44,0,1.004667522,5/31/2018,Marterer M.,,
45948,1.56,1,1.004664179,2/22/2018,Shapovalov D.,,
40008,1.59,1,1.004650767,10/15/2015,Nadal R.,,
