match,PSW,win0,confidence0,date,winner,,,correct pred?,,
53139,4.73,0,1.024109581,6/2/2021,Johnson S.,-1,-100,,,
46958,1.4,1,1.024077415,6/27/2018,Norrie C.,0.4,40,,,
47301,2.2,0,1.024077308,8/1/2018,Daniel T.,-1,-100,,,
49381,1.27,1,1.024067054,6/1/2019,Thiem D.,0.27,27,,,
49725,1.54,1,1.024063372,7/16/2019,Travaglia S.,0.54,54,,,
46044,1.93,0,1.024062713,3/1/2018,Donaldson J.,-1,-100,,,
43009,1.4,1,1.023999099,1/16/2017,Tomic B.,0.4,40,,,
47663,2.4,0,1.023953963,9/18/2018,Albot R.,-1,-100,,,
50280,1.25,1,1.023941753,9/19/2019,Berrettini M.,0.25,25,,,
48599,1.12,1,1.023936443,2/25/2019,Federer R.,0.12,12,,,
45105,1.44,1,1.023917345,9/26/2017,Edmund K.,0.44,44,,,
46352,1.34,1,1.023897295,4/18/2018,Nishikori K.,0.34,34,,,
44549,5.61,0,1.023894832,7/21/2017,Dodig I.,-1,-100,,,
56723,1.65,1,1.023853046,10/4/2022,Nardi L.,0.65,65,,,
49635,2.57,0,1.023821957,7/2/2019,Clarke J.,-1,-100,,,
50436,3.21,0,1.023781502,10/8/2019,Hurkacz H.,-1,-100,,,
44304,1.85,1,1.023778848,6/25/2017,Darcis S.,0.85,85,,,
49741,1.83,1,1.023771249,7/17/2019,Zverev M.,0.83,83,,,
48786,1.9,0,1.023732163,3/21/2019,Tomic B.,-1,-100,,,
57338,2.05,0,1.023728209,2/10/2023,Cerundolo J.M.,-1,-100,,,0
44245,2.33,0,1.023716977,6/19/2017,Rublev A.,-1,-100,,,
57274,2.58,0,1.023698139,2/6/2023,Zapata Miralles B.,-1,-100,,,0
47729,2.76,0,1.023671969,9/26/2018,Nishioka Y.,-1,-100,,,
46134,1.33,1,1.023657432,3/12/2018,Raonic M.,0.33,33,,,
53701,1.65,1,1.023577934,8/4/2021,Ivashka I.,0.65,65,,,
52589,1.11,1,1.023572274,3/28/2021,Schwartzman D.,0.11,11,,,
44970,3.97,0,1.023551409,8/30/2017,Mayer L.,-1,-100,,,
48924,1.79,1,1.023460662,4/12/2019,Andujar P.,0.79,79,,,
46207,1.42,1,1.023450647,3/24/2018,Carreno Busta P.,0.42,42,,,
51581,1.34,1,1.023429689,9/30/2020,Cecchinato M.,0.34,34,,,
50354,3.83,0,1.023415391,9/30/2019,Soeda G.,-1,-100,,,
47772,1.45,1,1.023408829,10/2/2018,Krajinovic F.,0.45,45,,,
57213,9.06,0,1.023395508,1/18/2023,Mcdonald M.,-1,-100,,,0
57375,1.68,1,1.02338412,2/14/2023,Hurkacz H.,0.68,68,,,0
53159,3,0,1.023352781,6/3/2021,Koepfer D.,-1,-100,,,
44164,8.16,0,1.023350492,6/2/2017,Zeballos H.,-1,-100,,,
43010,3.14,0,1.023320824,1/16/2017,Rublev A.,-1,-100,,,
47030,1.34,1,1.023313866,7/3/2018,Tomic B.,0.34,34,,,
53868,1.87,0,1.023283632,8/26/2021,Alcaraz C.,-1,-100,,,
49650,4.46,0,1.023280578,7/3/2019,Opelka R.,-1,-100,,,
51527,1.6,1,1.023262053,9/27/2020,Nishikori K.,0.6,60,,,
53795,1.21,1,1.023256447,8/17/2021,Korda S.,0.21,21,,,
55729,3.31,0,1.023226926,6/7/2022,Rinderknech A.,-1,-100,,,
54474,1.31,1,1.023217777,1/11/2022,Kokkinakis T.,0.31,31,,,
49992,1.75,1,1.023215553,8/7/2019,Thiem D.,0.75,75,,,
46857,1.09,1,1.023206857,6/15/2018,Federer R.,0.09,9,,,
44360,1.21,1,1.02318347,7/3/2017,Seppi A.,0.21,21,,,
56129,7.37,0,1.023157378,7/24/2022,Musetti L.,-1,-100,,,
55068,2.18,0,1.023145661,3/15/2022,De Minaur A.,-1,-100,,,
46774,1.52,1,1.02312639,5/31/2018,Zverev M.,0.52,52,,,
46694,2.8,0,1.023105702,5/27/2018,Donaldson J.,-1,-100,,,
42973,2.47,0,1.023101765,1/12/2017,Johnson S.,-1,-100,,,
50124,3.55,0,1.023040633,8/26/2019,Barrere G.,-1,-100,,,
45777,2.11,0,1.023031565,2/8/2018,Carballes Baena R.,-1,-100,,,
47078,1.42,1,1.023023972,7/6/2018,Tsitsipas S.,0.42,42,,,
51331,1.68,1,1.023022472,9/2/2020,Thompson J.,0.68,68,,,
46131,1.27,1,1.02299927,3/12/2018,Cilic M.,0.27,27,,,
51604,1.15,1,1.022981996,10/1/2020,Dimitrov G.,0.15,15,,,
53592,1.17,1,1.022976094,7/22/2021,Krajinovic F.,0.17,17,,,
50146,1.83,1,1.02295902,8/26/2019,Evans D.,0.83,83,,,
54929,1.65,1,1.022948909,2/22/2022,Rublev A.,0.65,65,,,
50612,1.32,1,1.022943253,10/27/2019,Thiem D.,0.32,32,,,
44301,1.38,1,1.022904524,6/24/2017,Zverev A.,0.38,38,,,
51274,1.16,1,1.022899818,8/28/2020,Djokovic N.,0.16,16,,,
56833,1.24,1,1.022892024,10/18/2022,Ruusuvuori E.,0.24,24,,,
50378,2.5,0,1.022866396,10/1/2019,Murray A.,-1,-100,,,
55000,1.71,1,1.022850604,3/10/2022,Coria F.,0.71,71,,,
55153,1.25,1,1.022831766,3/26/2022,Bautista Agut R.,0.25,25,,,
49477,1.21,1,1.022813538,6/18/2019,Coric B.,0.21,21,,,
57406,1.28,1,1.022720163,2/16/2023,Alcaraz C.,0.28,28,,,0
52960,1.08,1,1.02269332,5/15/2021,Nadal R.,0.08,8,,,
54589,1.27,1,1.022691396,1/20/2022,De Minaur A.,0.27,27,,,
48855,1.33,1,1.022565147,3/25/2019,Kyrgios N.,0.33,33,,,
47268,1.28,1,1.022546071,7/29/2018,Isner J.,0.28,28,,,
48289,1.11,1,1.02251465,1/16/2019,Cilic M.,0.11,11,,,
54270,1.51,1,1.022495647,10/26/2021,Tsitsipas S.,0.51,51,,,
47144,1.29,1,1.022495193,7/18/2018,Johnson S.,0.29,29,,,
45918,1.72,1,1.022485632,2/20/2018,Delbonis F.,0.72,72,,,
43170,1.32,1,1.022476332,2/10/2017,Dimitrov G.,0.32,32,,,
49654,1.13,1,1.022457549,7/4/2019,Berrettini M.,0.13,13,,,
49640,1.15,1,1.022414402,7/3/2019,Auger-Aliassime F.,0.15,15,,,
47592,1.21,1,1.022387433,8/29/2018,Isner J.,0.21,21,,,
56535,1.63,1,1.022360471,9/2/2022,Carreno Busta P.,0.63,63,,,
44130,1.1,1,1.022332574,5/31/2017,Carreno Busta P.,0.1,10,,,
46018,1.79,1,1.022325658,2/28/2018,Krajinovic F.,0.79,79,,,
51321,1.51,1,1.022304785,9/1/2020,Gombos N.,0.51,51,,,
48555,1.7,1,1.022292056,2/20/2019,Mannarino A.,0.7,70,,,
50985,3.23,0,1.022279103,2/11/2020,Carballes Baena R.,-1,-100,,,
52710,1.41,1,1.022276879,4/14/2021,Dimitrov G.,0.41,41,,,
48908,2.03,0,1.022252235,4/10/2019,Laaksonen H.,-1,-100,,,
50074,3.67,0,1.022243708,8/17/2019,Medvedev D.,-1,-100,,,
48493,1.25,1,1.022229269,2/15/2019,Monfils G.,0.25,25,,,
56340,1.51,1,1.022221313,8/14/2022,Carreno Busta P.,0.51,51,,,
43547,1.32,1,1.022215862,3/22/2017,Troicki V.,0.32,32,,,
46932,1.52,1,1.022205257,6/25/2018,Murray A.,0.52,52,,,
48715,1.47,1,1.022136662,3/9/2019,Raonic M.,0.47,47,,,
48449,1.74,1,1.022132442,2/12/2019,Carballes Baena R.,0.74,74,,,
50426,3.45,0,1.022131974,10/7/2019,Pospisil V.,-1,-100,,,
49047,1.75,1,1.022116958,4/26/2019,Djere L.,0.75,75,,,
54283,1.28,1,1.022107686,10/27/2021,Monfils G.,0.28,28,,,
51820,1.13,1,1.022098094,10/29/2020,Thiem D.,0.13,13,,,
51979,1.19,1,1.022096768,1/11/2021,Hurkacz H.,0.19,19,,,
51356,1.38,1,1.022077327,9/3/2020,De Minaur A.,0.38,38,,,
50594,1.44,1,1.022026225,10/24/2019,Bautista Agut R.,0.44,44,,,
46195,2.84,0,1.02201589,3/23/2018,Pospisil V.,-1,-100,,,
56570,1.27,1,1.022014278,9/19/2022,Korda S.,0.27,27,,,
55265,6.43,0,1.021998831,4/12/2022,Davidovich Fokina A.,-1,-100,,,
57431,1.55,1,1.021969338,2/18/2023,Mcdonald M.,0.55,55,,,0
54760,1.25,1,1.021965742,2/9/2022,Ruud C.,0.25,25,,,
46849,1.22,1,1.021936097,6/14/2018,Gasquet R.,0.22,22,,,
43435,1.51,1,1.021925499,3/3/2017,Ramos-Vinolas A.,0.51,51,,,
51914,1.65,1,1.021924655,11/12/2020,Pospisil V.,0.65,65,,,
53135,1.35,1,1.021909013,6/2/2021,Medvedev D.,0.35,35,,,
45675,1.56,1,1.021873173,1/17/2018,Tsonga J.W.,0.56,56,,,
44648,1.65,1,1.021841972,7/30/2017,Mayer L.,0.65,65,,,
51734,1.41,1,1.021837913,10/19/2020,Simon G.,0.41,41,,,
54633,1.38,1,1.021824183,1/28/2022,Nadal R.,0.38,38,,,
51868,1.08,1,1.021821231,11/4/2020,Nadal R.,0.08,8,,,
42994,2.35,0,1.021802849,1/16/2017,Rubin N.,-1,-100,,,
52470,1.51,1,1.021785403,3/16/2021,Sonego L.,0.51,51,,,
48507,1.31,1,1.021771039,2/18/2019,Simon G.,0.31,31,,,
51084,1.28,1,1.021768875,2/19/2020,Nishioka Y.,0.28,28,,,
56748,1.11,1,1.021759014,10/6/2022,Djokovic N.,0.11,11,,,
43121,2.14,0,1.021756828,2/7/2017,Marchenko I.,-1,-100,,,
48075,1.2,1,1.021750024,11/16/2018,Djokovic N.,0.2,20,,,
48779,2.3,0,1.021731478,3/20/2019,Delbonis F.,-1,-100,,,
48498,1.25,1,1.021724769,2/16/2019,Schwartzman D.,0.25,25,,,
54077,2.71,0,1.02171184,9/29/2021,Duckworth J.,-1,-100,,,
54674,1.22,1,1.021700523,2/2/2022,Bautista Agut R.,0.22,22,,,
44296,1.63,1,1.021678439,6/23/2017,Muller G.,0.63,63,,,
52582,1.6,0,1.021645528,3/27/2021,Sonego L.,-1,-100,,,
51991,1.22,1,1.021640562,1/13/2021,De Minaur A.,0.22,22,,,
46244,1.56,1,1.021637779,3/27/2018,Zverev A.,0.56,56,,,
51736,1.63,1,1.021633995,10/20/2020,Herbert P.H.,0.63,63,,,
54712,1.96,0,1.021587403,2/5/2022,Bublik A.,-1,-100,,,
50366,1.46,1,1.021585356,10/1/2019,Thiem D.,0.46,46,,,
49277,1.11,1,1.021582024,5/26/2019,Federer R.,0.11,11,,,
53076,1.81,1,1.0215709,5/30/2021,Djere L.,0.81,81,,,
43844,1.18,1,1.021563475,5/2/2017,Del Potro J.M.,0.18,18,,,
44266,1.47,1,1.02156212,6/20/2017,Nishikori K.,0.47,47,,,
46493,3.28,0,1.021495871,5/3/2018,Marterer M.,-1,-100,,,
44109,1.2,1,1.021492778,5/30/2017,Isner J.,0.2,20,,,
44170,1.2,1,1.021482049,6/3/2017,Cilic M.,0.2,20,,,
52947,1.23,1,1.021474466,5/12/2021,Nadal R.,0.23,23,,,
44997,1.43,1,1.021443573,8/31/2017,Schwartzman D.,0.43,43,,,
55634,4.94,0,1.021430127,5/24/2022,Gaston H.,-1,-100,,,
53276,1.76,1,1.021406151,6/18/2021,Humbert U.,0.76,76,,,
43476,1.14,1,1.021402863,3/11/2017,Berdych T.,0.14,14,,,
54477,1.68,1,1.021373277,1/11/2022,Bonzi B.,0.68,68,,,
48413,1.7,1,1.021360469,2/9/2019,Medvedev D.,0.7,70,,,
50468,1.41,1,1.02133098,10/12/2019,Medvedev D.,0.41,41,,,
47462,2.58,0,1.02132726,8/16/2018,Wawrinka S.,-1,-100,,,
45034,1.53,1,1.021318894,9/18/2017,Simon G.,0.53,53,,,
57278,2.88,0,1.021312588,2/7/2023,Sock J.,-1,-100,,,0
48661,1.17,1,1.021307317,2/28/2019,Federer R.,0.17,17,,,
43813,1.29,1,1.021255957,4/29/2017,Bedene A.,0.29,29,,,
51207,2.72,0,1.021236294,2/28/2020,Dimitrov G.,-1,-100,,,
51403,2.52,0,1.021230714,9/9/2020,Huesler M.A.,-1,-100,,,
50876,1.11,1,1.021212353,1/28/2020,Federer R.,0.11,11,,,
57341,1.54,1,1.021206973,2/10/2023,Giron M.,0.54,54,,,0
44678,1.49,1,1.021203976,8/1/2017,Vesely J.,0.49,49,,,
54826,1.16,1,1.021194011,2/15/2022,Bublik A.,0.16,16,,,
57502,1.27,1,1.021182683,2/23/2023,Hurkacz H.,0.27,27,,,0
55098,1.44,1,1.02116885,3/23/2022,Goffin D.,0.44,44,,,
57435,1.33,1,1.021163331,2/19/2023,Fritz T.,0.33,33,,,0
53485,1.69,1,1.021148757,7/13/2021,Molcan A.,0.69,69,,,
53346,2.95,0,1.021129767,6/28/2021,Fucsovics M.,-1,-100,,,
49025,2.93,0,1.021116053,4/24/2019,Mcdonald M.,-1,-100,,,
53332,1.23,1,1.021095361,6/25/2021,Sonego L.,0.23,23,,,
44876,3.16,0,1.021048849,8/22/2017,Zeballos H.,-1,-100,,,
46440,3,0,1.021027466,4/29/2018,Millman J.,-1,-100,,,
52635,2.5,0,1.021020114,4/6/2021,Martin A.,-1,-100,,,
57463,1.71,1,1.021011407,2/21/2023,Griekspoor T.,0.71,71,,,0
44328,2.94,0,1.021009839,6/28/2017,Medvedev D.,-1,-100,,,
46884,2.14,0,1.021004499,6/19/2018,Lopez F.,-1,-100,,,
52577,7.09,0,1.020966608,3/27/2021,Galan D.E.,-1,-100,,,
50813,1.25,1,1.020964437,1/21/2020,Krajinovic F.,0.25,25,,,
55954,1.89,1,1.020946955,6/28/2022,Ymer M.,0.89,89,,,
48388,2.03,1,1.020944089,2/7/2019,Munar J.,1.03,103,,,
43905,1.36,1,1.020943299,5/8/2017,Ferrer D.,0.36,36,,,
54433,1.16,1,1.02093563,1/6/2022,Nadal R.,0.16,16,,,
48398,1.29,1,1.020934799,2/7/2019,Herbert P.H.,0.29,29,,,
45158,1.29,1,1.020919014,10/3/2017,Raonic M.,0.29,29,,,
50572,1.31,1,1.02086435,10/22/2019,Bautista Agut R.,0.31,31,,,
42857,1.89,1,1.02079193,1/2/2017,Verdasco F.,0.89,89,,,
44940,1.24,1,1.020756497,8/30/2017,Goffin D.,0.24,24,,,
43289,1.6,1,1.02074337,2/21/2017,Bedene A.,0.6,60,,,
50681,2.21,0,1.020733418,1/6/2020,Bublik A.,-1,-100,,,
45825,1.9,1,1.020673967,2/13/2018,Medvedev D.,0.9,90,,,
49721,2.49,0,1.020659204,7/16/2019,Bagnis F.,-1,-100,,,
43335,1.85,1,1.020639501,2/23/2017,Medvedev D.,0.85,85,,,
51568,1.17,1,1.02063179,9/29/2020,Bautista Agut R.,0.17,17,,,
56640,1.29,1,1.020628041,9/27/2022,Van De Zandschulp B.,0.29,29,,,
44398,1.44,1,1.02061436,7/4/2017,Thiem D.,0.44,44,,,
50120,2.62,0,1.020611005,8/24/2019,Hurkacz H.,-1,-100,,,
50196,1.15,1,1.020570023,8/29/2019,Monfils G.,0.15,15,,,
47525,2.01,0,1.020513871,8/27/2018,Carballes Baena R.,-1,-100,,,
43163,2.4,0,1.020484816,2/9/2017,Medvedev D.,-1,-100,,,
53655,2.79,0,1.020482652,7/28/2021,Martinez P.,-1,-100,,,
44038,1.16,1,1.020473874,5/24/2017,Raonic M.,0.16,16,,,
51760,4.3,0,1.020473832,10/22/2020,Simon G.,-1,-100,,,
44870,1.86,1,1.020466884,8/21/2017,Berlocq C.,0.86,86,,,
56243,1.28,1,1.02046633,8/3/2022,Van De Zandschulp B.,0.28,28,,,
47464,1.5,1,1.020465612,8/16/2018,Raonic M.,0.5,50,,,
52284,1.41,1,1.020418578,2/25/2021,Kwon S.W.,0.41,41,,,
55693,1.08,1,1.020411223,5/27/2022,Nadal R.,0.08,8,,,
53410,1.54,1,1.020364697,6/30/2021,Duckworth J.,0.54,54,,,
44280,1.2,1,1.020356951,6/21/2017,Berdych T.,0.2,20,,,
50568,1.85,1,1.02035428,10/22/2019,Albot R.,0.85,85,,,
54162,1.22,1,1.020346364,10/10/2021,Monfils G.,0.22,22,,,
54517,1.42,1,1.020331086,1/17/2022,Opelka R.,0.42,42,,,
55345,1.51,1,1.020319575,4/20/2022,Auger-Aliassime F.,0.51,51,,,
45474,1.65,1,1.020252518,1/1/2018,Kukushkin M.,0.65,65,,,
44701,1.37,1,1.020247897,8/2/2017,Verdasco F.,0.37,37,,,
55805,1.22,1,1.020241993,6/15/2022,Auger-Aliassime F.,0.22,22,,,
43771,1.36,1,1.020202494,4/25/2017,Thiem D.,0.36,36,,,
48823,1.52,1,1.020132875,3/22/2019,Mannarino A.,0.52,52,,,
51832,2.6,0,1.020124695,10/31/2020,Sonego L.,-1,-100,,,
43730,1.13,1,1.020123903,4/20/2017,Djokovic N.,0.13,13,,,
46338,2.32,0,1.02010194,4/17/2018,Lopez F.,-1,-100,,,
48868,1.61,1,1.020067077,3/28/2019,Shapovalov D.,0.61,61,,,
44892,3.91,0,1.020051722,8/23/2017,Benneteau J.,-1,-100,,,
52825,2.45,0,1.02004829,4/28/2021,Millman J.,-1,-100,,,
51887,1.37,1,1.019997836,11/6/2020,Raonic M.,0.37,37,,,
48386,1.4,1,1.01997906,2/7/2019,Klizan M.,0.4,40,,,
51107,2.95,0,1.019972501,2/20/2020,Gerasimov E.,-1,-100,,,
44770,1.13,1,1.019970001,8/8/2017,Bautista Agut R.,0.13,13,,,
53444,1.42,1,1.019902065,7/3/2021,Sonego L.,0.42,42,,,
44491,4.1,0,1.019878981,7/17/2017,Kamke T.,-1,-100,,,
56265,1.47,1,1.019864718,8/4/2022,Berankis R.,0.47,47,,,
53358,1.8,1,1.019824281,6/29/2021,Bolt A.,0.8,80,,,
49934,3.65,0,1.019797674,8/1/2019,Gombos N.,-1,-100,,,
54635,2.49,0,1.019792058,1/30/2022,Nadal R.,-1,-100,,,
49157,1.37,1,1.019773206,5/9/2019,Tsitsipas S.,0.37,37,,,
49245,2.81,0,1.019727924,5/21/2019,Delbonis F.,-1,-100,,,
49882,1.31,1,1.019674568,7/30/2019,Opelka R.,0.31,31,,,
57410,1.17,1,1.019652527,2/16/2023,Paul T.,0.17,17,,,0
45312,1.31,1,1.019644283,10/19/2017,Tsonga J.W.,0.31,31,,,
56678,1.68,1,1.019601073,9/29/2022,Vukic A.,0.68,68,,,
44732,1.12,1,1.019549999,8/4/2017,Zverev A.,0.12,12,,,
52449,3.8,0,1.019535532,3/14/2021,Jaziri M.,-1,-100,,,
50160,1.28,1,1.019521397,8/27/2019,Paire B.,0.28,28,,,
54397,1.12,1,1.019508886,11/19/2021,Djokovic N.,0.12,12,,,
45930,3.27,0,1.019503412,2/21/2018,Johnson S.,-1,-100,,,
50833,2.12,0,1.019484101,1/22/2020,Fucsovics M.,-1,-100,,,
50617,1.41,1,1.019478971,10/28/2019,Mannarino A.,0.41,41,,,
52408,1.1,1,1.019431636,3/10/2021,Rublev A.,0.1,10,,,
48433,1.25,1,1.01943115,2/12/2019,Raonic M.,0.25,25,,,
50650,2.38,0,1.019429883,10/31/2019,Dimitrov G.,-1,-100,,,
51875,1.4,1,1.019422662,11/4/2020,Medvedev D.,0.4,40,,,
50750,1.46,1,1.019411652,1/17/2020,Rublev A.,0.46,46,,,
47604,1.29,1,1.019395384,8/30/2018,Goffin D.,0.29,29,,,
51512,1.31,1,1.019387025,9/26/2020,Tsitsipas S.,0.31,31,,,
47902,1.61,1,1.019318322,10/16/2018,Tsonga J.W.,0.61,61,,,
42909,1.22,1,1.019291719,1/5/2017,Thiem D.,0.22,22,,,
52608,1.16,1,1.019253598,3/30/2021,Medvedev D.,0.16,16,,,
56888,1.25,1,1.019242161,10/21/2022,Carreno Busta P.,0.25,25,,,
56828,1.22,1,1.019233337,10/18/2022,Kecmanovic M.,0.22,22,,,
50764,1.55,1,1.019215254,1/20/2020,Nishioka Y.,0.55,55,,,
55115,2.46,0,1.019199179,3/24/2022,Popyrin A.,-1,-100,,,
47765,1.25,1,1.019182184,10/1/2018,Raonic M.,0.25,25,,,
54659,1.51,1,1.01917754,2/1/2022,Majchrzak K.,0.51,51,,,
48301,1.17,1,1.019137427,1/17/2019,Shapovalov D.,0.17,17,,,
56293,1.57,1,1.019132007,8/9/2022,Nishioka Y.,0.57,57,,,
49593,1.39,1,1.01902761,7/1/2019,Anderson K.,0.39,39,,,
43706,6.1,0,1.01898931,4/18/2017,Mannarino A.,-1,-100,,,
54684,2.8,0,1.018962592,2/3/2022,Gasquet R.,-1,-100,,,
43623,1.12,1,1.018956299,3/28/2017,Federer R.,0.12,12,,,
43517,1.12,1,1.018951302,3/13/2017,Sock J.,0.12,12,,,
48899,2.32,0,1.01894966,4/9/2019,Vesely J.,-1,-100,,,
46177,1.5,1,1.018890738,3/22/2018,Bhambri Y.,0.5,50,,,
52129,1.49,1,1.018864029,2/8/2021,Kecmanovic M.,0.49,49,,,
45621,1.77,1,1.018786571,1/15/2018,Cuevas P.,0.77,77,,,
56239,1.18,1,1.018777104,8/3/2022,Fritz T.,0.18,18,,,
56111,1.7,1,1.018731415,7/21/2022,Martinez P.,0.7,70,,,
43634,1.18,1,1.018730202,3/30/2017,Federer R.,0.18,18,,,
54917,3.68,0,1.018725296,2/21/2022,Vesely J.,-1,-100,,,
49170,1.23,1,1.018723966,5/12/2019,Bautista Agut R.,0.23,23,,,
50046,1.29,1,1.018704,8/14/2019,Medvedev D.,0.29,29,,,
42862,1.41,1,1.018702694,1/2/2017,Dimitrov G.,0.41,41,,,
42895,3.56,0,1.018665385,1/4/2017,Verdasco F.,-1,-100,,,
54802,2.18,0,1.018647125,2/14/2022,Molcan A.,-1,-100,,,
46896,1.6,1,1.018638325,6/20/2018,Basilashvili N.,0.6,60,,,
43675,1.65,1,1.018624633,4/14/2017,Paire B.,0.65,65,,,
55653,2.78,0,1.018613812,5/24/2022,Bublik A.,-1,-100,,,
45461,1.44,1,1.018568855,11/18/2017,Dimitrov G.,0.44,44,,,
52399,1.76,0,1.018548376,3/9/2021,Fucsovics M.,-1,-100,,,
54268,1.78,1,1.018545983,10/26/2021,Ruud C.,0.78,78,,,
55948,1.49,1,1.018537585,6/28/2022,Brooksby J.,0.49,49,,,
50689,1.29,1,1.018533359,1/8/2020,Rublev A.,0.29,29,,,
44279,1.23,1,1.018501888,6/21/2017,Dimitrov G.,0.23,23,,,
56095,2.57,0,1.018473952,7/19/2022,Varillas J.P.,-1,-100,,,
45466,1.54,1,1.018454261,1/1/2018,Tsitsipas S.,0.54,54,,,
53585,3.54,0,1.018453044,7/21/2021,Dzumhur D.,-1,-100,,,
49680,4.44,0,1.018434763,7/6/2019,Kukushkin M.,-1,-100,,,
51793,1.07,1,1.018415474,10/27/2020,Djokovic N.,0.07,7,,,
50522,1.53,1,1.018415075,10/17/2019,Rublev A.,0.53,53,,,
52442,4.64,0,1.018411192,3/13/2021,Basilashvili N.,-1,-100,,,
48684,2.3,0,1.018384732,3/7/2019,Auger-Aliassime F.,-1,-100,,,
48045,1.27,1,1.018378886,10/31/2018,Zverev A.,0.27,27,,,
49534,5.11,0,1.018356115,6/24/2019,Celikbilek A.,-1,-100,,,
51812,1.52,1,1.018331112,10/28/2020,Millman J.,0.52,52,,,
54736,1.39,1,1.01830569,2/8/2022,Khachanov K.,0.39,39,,,
55506,1.08,1,1.018293544,5/10/2022,Djokovic N.,0.08,8,,,
45840,1.24,1,1.018271439,2/14/2018,Dimitrov G.,0.24,24,,,
56253,3.81,0,1.01825942,8/4/2022,Evans D.,-1,-100,,,
46471,2.5,0,1.018258335,5/1/2018,Fucsovics M.,-1,-100,,,
55477,1.33,1,1.018248555,5/5/2022,Tsitsipas S.,0.33,33,,,
48136,1.74,1,1.018247094,1/2/2019,Karlovic I.,0.74,74,,,
47433,2.05,1,1.018244092,8/13/2018,Gojowczyk P.,1.05,105,,,
52370,1.14,1,1.018212421,3/8/2021,Sinner J.,0.14,14,,,
44284,1.33,1,1.018206868,6/22/2017,Querrey S.,0.33,33,,,
50484,1.3,1,1.018196717,10/15/2019,Rublev A.,0.3,30,,,
45315,1.28,1,1.018186144,10/19/2017,Del Potro J.M.,0.28,28,,,
49066,1.67,1,1.018135335,4/30/2019,Davidovich Fokina A.,0.67,67,,,
45681,3.56,0,1.018083655,1/18/2018,Sandgren T.,-1,-100,,,
51015,1.5,1,1.018072205,2/13/2020,Pella G.,0.5,50,,,
44542,1.24,1,1.018069888,7/20/2017,Ramos-Vinolas A.,0.24,24,,,
47603,1.53,1,1.018067684,8/30/2018,Kohlschreiber P.,0.53,53,,,
47578,1.18,1,1.018046128,8/28/2018,Gasquet R.,0.18,18,,,
50674,2,0,1.018031739,11/17/2019,Tsitsipas S. ,-1,-100,,,
43914,1.17,1,1.018020492,5/8/2017,Berdych T.,0.17,17,,,
54646,2.11,0,1.018018388,2/1/2022,Tsonga J.W.,-1,-100,,,
53533,7.75,0,1.017989721,7/16/2021,Krajinovic F.,-1,-100,,,
47120,1.53,1,1.017978258,7/17/2018,Ramanathan R.,0.53,53,,,
50282,1.12,1,1.017902174,9/19/2019,Medvedev D.,0.12,12,,,
43743,1.25,1,1.017897427,4/22/2017,Nadal R.,0.25,25,,,
46232,1.65,1,1.017892863,3/26/2018,Raonic M.,0.65,65,,,
53331,3.08,0,1.017876272,6/24/2021,Purcell M.,-1,-100,,,
55259,1.53,1,1.017862469,4/11/2022,Ramos-Vinolas A.,0.53,53,,,
46570,2.82,0,1.017847142,5/10/2018,Edmund K.,-1,-100,,,
48707,2.58,0,1.017788113,3/8/2019,Gunneswaran P.,-1,-100,,,
55210,1.57,1,1.017703586,4/6/2022,Goffin D.,0.57,57,,,
49159,1.1,1,1.017652246,5/9/2019,Djokovic N.,0.1,10,,,
47309,1.49,1,1.017608407,8/1/2018,Tiafoe F.,0.49,49,,,
43794,2.4,0,1.017598238,4/27/2017,Kuznetsov An.,-1,-100,,,
46156,2.1,0,1.017576496,3/16/2018,Raonic M.,-1,-100,,,
51521,7.61,0,1.017549944,9/27/2020,Gombos N.,-1,-100,,,
49151,2.68,0,1.017534312,5/8/2019,Tiafoe F.,-1,-100,,,
46815,1.4,1,1.017533648,6/11/2018,Medvedev D.,0.4,40,,,
45286,1.36,1,1.017514421,10/17/2017,Ferrer D.,0.36,36,,,
47946,1.15,1,1.017502002,10/19/2018,Khachanov K.,0.15,15,,,
45642,1.28,1,1.017493243,1/16/2018,Thiem D.,0.28,28,,,
55475,1.11,1,1.017461743,5/5/2022,Nadal R.,0.11,11,,,
45384,1.79,1,1.017425558,10/26/2017,Mannarino A.,0.79,79,,,
48000,1.12,1,1.017422161,10/25/2018,Zverev A.,0.12,12,,,
43646,2.31,0,1.017421117,4/11/2017,Coric B.,-1,-100,,,
43997,2.43,0,1.017415652,5/18/2017,Cilic M.,-1,-100,,,
44193,1.31,1,1.017389976,6/12/2017,Zverev M.,0.31,31,,,
45278,2.88,0,1.017369284,10/17/2017,Ymer E.,-1,-100,,,
52755,1.42,1,1.017362533,4/20/2021,Goffin D.,0.42,42,,,
46303,1.64,1,1.017347466,4/14/2018,Johnson S.,0.64,64,,,
45723,1.29,1,1.01733158,1/24/2018,Chung H.,0.29,29,,,
48297,1.12,1,1.017319708,1/17/2019,Zverev A.,0.12,12,,,
52856,2.37,0,1.017244006,5/2/2021,Paul T.,-1,-100,,,
56902,1.41,1,1.017238576,10/24/2022,Cerundolo F.,0.41,41,,,
51290,1.12,1,1.017237492,8/31/2020,Carreno Busta P.,0.12,12,,,
51477,2.36,0,1.017168245,9/19/2020,Ruud C.,-1,-100,,,
